UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),COM_REV (Thousand $),COM_SALES (MwH),IND_REV (Thousand $),IND_SALES (MwH),OTH_REV (Thousand $),OTH_SALES (MwH),TOT_REV (Thousand $),TOT_SALES (MwH)
195,Alabama Power Co,AL,1997,1,85700,1356883,56156,881418,55271,1584254,1110,15820,198237,3838375
195,Alabama Power Co,AL,1997,2,68975,1004747,49625,766372,58946,1662460,1132,15472,178678,3449051
195,Alabama Power Co,AL,1997,3,62396,885132,54661,851294,59222,1735022,1217,16956,177496,3488404
195,Alabama Power Co,AL,1997,4,60295,827663,53499,836850,59681,1635044,1079,16124,174554,3315681
195,Alabama Power Co,AL,1997,5,70256,950547,60651,926795,71233,1795310,1190,17260,203330,3689912
195,Alabama Power Co,AL,1997,6,82887,1179775,61010,977536,67049,1740183,1354,16099,212300,3913593
195,Alabama Power Co,AL,1997,7,126699,1849444,74252,1177001,72666,1797452,1184,15961,274801,4839858
195,Alabama Power Co,AL,1997,8,118491,1673195,70682,1098724,74828,1820079,1213,16167,265214,4608165
195,Alabama Power Co,AL,1997,9,102988,1418949,70214,1070697,72936,1857193,1127,15517,247265,4362356
195,Alabama Power Co,AL,1997,10,73749,1018730,60941,960746,65363,1764449,1215,16740,201268,3760665
195,Alabama Power Co,AL,1997,11,66669,968207,57336,884484,56413,1646689,657,7479,181075,3506859
195,Alabama Power Co,AL,1997,12,78414,1203135,55123,898393,61982,1689776,1084,10793,196603,3802097
213,Alaska Electric Light&Power Co,AK,1997,1,1625,16295,370,3966,397,5096,465,5663,2857,31020
213,Alaska Electric Light&Power Co,AK,1997,2,1375,13720,358,3865,387,5060,459,5670,2579,28315
213,Alaska Electric Light&Power Co,AK,1997,3,1199,12150,314,3430,343,4497,408,5013,2264,25090
213,Alaska Electric Light&Power Co,AK,1997,4,1204,12010,324,3512,357,4671,417,5116,2302,25309
213,Alaska Electric Light&Power Co,AK,1997,5,988,9574,300,3176,348,4517,392,4731,2028,21998
213,Alaska Electric Light&Power Co,AK,1997,6,737,8375,239,3114,290,4576,308,4350,1574,20415
213,Alaska Electric Light&Power Co,AK,1997,7,693,7834,229,2961,283,4460,289,4103,1494,19358
213,Alaska Electric Light&Power Co,AK,1997,8,697,7917,245,3247,294,4762,297,4303,1533,20229
213,Alaska Electric Light&Power Co,AK,1997,9,732,8396,245,3261,294,4738,285,4494,1556,20889
213,Alaska Electric Light&Power Co,AK,1997,10,832,9788,246,3223,285,4486,341,5218,1704,22715
213,Alaska Electric Light&Power Co,AK,1997,11,1093,11013,318,3510,351,4717,423,5799,2185,25039
213,Alaska Electric Light&Power Co,AK,1997,12,1235,12650,320,3502,332,4394,428,5859,2315,26405
599,Anchorage City of,AK,1997,1,1599,16701,4811,62516,0,0,121,1128,6531,80345
599,Anchorage City of,AK,1997,2,1293,13819,4440,58989,0,0,109,997,5842,73805
599,Anchorage City of,AK,1997,3,1183,12161,4259,54526,0,0,102,638,5544,67325
599,Anchorage City of,AK,1997,4,1190,12168,4422,57307,0,0,101,492,5713,69697
599,Anchorage City of,AK,1997,5,1035,10352,4246,53553,0,0,100,417,5381,64322
599,Anchorage City of,AK,1997,6,975,9648,4326,54099,0,0,99,199,5400,63946
599,Anchorage City of,AK,1997,7,957,9433,4365,54752,0,0,100,84,5422,64269
599,Anchorage City of,AK,1997,8,1050,10514,4590,59585,0,0,102,227,5742,70326
599,Anchorage City of,AK,1997,9,1045,10454,4420,56979,0,0,99,292,5564,67725
599,Anchorage City of,AK,1997,10,1161,11817,4489,58657,0,0,106,615,5756,71089
599,Anchorage City of,AK,1997,11,1208,12389,4299,54400,0,0,109,780,5616,67569
599,Anchorage City of,AK,1997,12,1402,14652,4742,62441,0,0,106,752,6250,77845
689,Anoka Electric Coop,MN,1997,1,5142,71991,1938,36406,314,7177,77,885,7471,116459
689,Anoka Electric Coop,MN,1997,2,4405,62364,1520,28368,280,6646,49,490,6254,97868
689,Anoka Electric Coop,MN,1997,3,4506,62732,1766,32129,302,6487,73,859,6647,102207
689,Anoka Electric Coop,MN,1997,5,4290,52331,1883,31398,312,6705,75,905,6560,91339
689,Anoka Electric Coop,MN,1997,6,4942,59745,2655,42990,301,6424,148,1668,8046,110827
689,Anoka Electric Coop,MN,1997,7,5753,73142,2341,39855,281,6173,236,3401,8611,122571
689,Anoka Electric Coop,MN,1997,8,5402,70339,2049,33857,299,6814,173,2158,7923,113168
689,Anoka Electric Coop,MN,1997,9,4512,56278,2110,33920,282,6316,166,1959,7070,98473
689,Anoka Electric Coop,MN,1997,10,4121,55781,2019,38149,278,6363,97,1050,6515,101343
689,Anoka Electric Coop,MN,1997,11,4530,60973,2144,38755,269,6306,79,799,7022,106833
689,Anoka Electric Coop,MN,1997,12,5115,71078,1993,38952,294,6814,76,782,7478,117626
727,Appalachian Electric Coop,TN,1997,1,3305,57220,894,13685,306,7007,13,210,4518,78122
727,Appalachian Electric Coop,TN,1997,2,2956,50495,848,12799,290,6337,11,170,4105,69801
727,Appalachian Electric Coop,TN,1997,3,2334,38516,794,11898,285,6537,11,169,3424,57120
727,Appalachian Electric Coop,TN,1997,4,2135,34678,775,11549,285,6539,11,159,3206,52925
727,Appalachian Electric Coop,TN,1997,5,1912,30407,782,11615,283,6493,10,150,2987,48665
727,Appalachian Electric Coop,TN,1997,6,1847,29209,838,12738,297,6756,10,144,2992,48847
727,Appalachian Electric Coop,TN,1997,7,2449,40635,933,14209,327,7219,10,142,3719,62205
727,Appalachian Electric Coop,TN,1997,8,2509,41738,946,14612,323,7500,11,152,3789,64002
727,Appalachian Electric Coop,TN,1997,9,2343,38560,930,14235,313,6912,12,180,3598,59887
727,Appalachian Electric Coop,TN,1997,10,1989,29421,893,12294,297,6114,13,188,3192,48017
727,Appalachian Electric Coop,TN,1997,11,2550,39498,883,12313,288,5829,13,188,3734,57828
727,Appalachian Electric Coop,TN,1997,12,3238,52084,954,13438,313,6754,17,289,4522,72565
733,Appalachian Power Co,VA,1997,1,34381,654232,11265,240563,16183,464143,2760,56801,64589,1415739
733,Appalachian Power Co,WV,1997,1,29795,574002,14313,283009,15167,425596,257,3736,59532,1286343
733,Appalachian Power Co,VA,1997,2,26711,489414,9598,198032,15669,426041,2405,49175,54383,1162662
733,Appalachian Power Co,WV,1997,2,22926,431873,11991,230093,13461,382225,237,2903,48615,1047094
733,Appalachian Power Co,VA,1997,3,24439,422314,9816,199694,17107,473800,2378,49647,53740,1145455
733,Appalachian Power Co,WV,1997,3,21007,380704,12424,234282,15134,430956,251,3228,48816,1049170
733,Appalachian Power Co,VA,1997,4,23061,393994,9667,197870,16853,461929,2117,45489,51698,1099282
733,Appalachian Power Co,WV,1997,4,19459,348738,12090,229720,13833,393645,246,2644,45628,974747
733,Appalachian Power Co,VA,1997,5,20437,335014,9510,190995,17101,467399,2349,45573,49397,1038981
733,Appalachian Power Co,WV,1997,5,17373,301350,11988,222901,14333,412125,240,2306,43934,938682
733,Appalachian Power Co,VA,1997,6,21438,351094,10639,219745,17903,500441,2351,45951,52331,1117231
733,Appalachian Power Co,WV,1997,6,17049,293375,12731,244274,14326,423147,245,2269,44351,963065
733,Appalachian Power Co,VA,1997,7,26797,468766,11990,258243,17831,479449,2368,46838,58986,1253296
733,Appalachian Power Co,WV,1997,7,22776,414667,14627,292757,14630,393687,243,2392,52276,1103503
733,Appalachian Power Co,VA,1997,8,23795,411149,11089,233452,18050,498943,2234,44125,55168,1187669
733,Appalachian Power Co,WV,1997,8,21313,386519,13824,271536,14268,414033,241,2492,49646,1074580
733,Appalachian Power Co,VA,1997,9,20546,344991,10102,215207,17147,482833,2478,49694,50273,1092725
733,Appalachian Power Co,WV,1997,9,16791,292985,12796,248170,14138,421344,244,2702,43969,965201
733,Appalachian Power Co,VA,1997,10,21663,349069,10848,219391,19035,523826,2681,53561,54227,1145847
733,Appalachian Power Co,WV,1997,10,17858,302274,13859,261909,15476,449894,258,3336,47451,1017413
733,Appalachian Power Co,VA,1997,11,27769,485821,10336,208530,18979,489857,2538,51302,59622,1235510
733,Appalachian Power Co,WV,1997,11,22777,418871,12828,238260,15519,435703,247,3279,51371,1096113
733,Appalachian Power Co,VA,1997,12,35245,630233,10585,228744,15675,472225,2652,54747,64157,1385949
733,Appalachian Power Co,WV,1997,12,28446,550701,13021,265242,14238,434453,252,3631,55957,1254027
803,Arizona Public Service Co,AZ,1997,1,54247,632410,48574,617098,13147,251923,1097,9562,117065,1510993
803,Arizona Public Service Co,AZ,1997,2,49195,565981,47744,608082,13184,244437,735,4422,110858,1422922
803,Arizona Public Service Co,AZ,1997,3,45870,518713,49011,622878,13518,261744,796,7057,109195,1410392
803,Arizona Public Service Co,AZ,1997,4,42414,464183,50454,641235,14206,270014,869,7010,107943,1382442
803,Arizona Public Service Co,AZ,1997,5,55955,553134,53894,685398,14526,271054,835,7018,125210,1516604
803,Arizona Public Service Co,AZ,1997,6,71408,723379,65771,786101,15627,280062,887,7230,153693,1796772
803,Arizona Public Service Co,AZ,1997,7,81540,834278,67844,811140,15869,282374,854,7221,166107,1935013
803,Arizona Public Service Co,AZ,1997,8,89956,933823,68980,834818,15815,286623,899,7329,175650,2062593
803,Arizona Public Service Co,AZ,1997,9,91792,963399,70992,864438,15664,279546,883,7217,179331,2114600
803,Arizona Public Service Co,AZ,1997,10,68885,710174,63557,761545,14306,268122,875,7383,147623,1747224
803,Arizona Public Service Co,AZ,1997,11,43037,478269,50596,643735,13957,269922,890,7497,108480,1399423
803,Arizona Public Service Co,AZ,1997,12,50653,592566,49748,648414,13370,269827,871,7144,114642,1517951
814,Arkansas Power & Light Co,AR,1997,1,48861,563190,25819,352654,27736,537060,1550,21132,103966,1474036
814,Arkansas Power & Light Co,AR,1997,2,45272,526190,24279,337801,28367,532008,1446,19468,99364,1415467
814,Arkansas Power & Light Co,AR,1997,3,37228,428732,22465,317682,25533,500831,1334,19165,86560,1266410
814,Arkansas Power & Light Co,AR,1997,4,33700,351596,23078,302739,27350,498549,1561,19893,85689,1172777
814,Arkansas Power & Light Co,AR,1997,5,32389,336322,24003,307041,25930,486862,1396,17652,83718,1147877
814,Arkansas Power & Light Co,AR,1997,6,39164,402975,28904,361708,30914,555857,1578,20036,100560,1340576
814,Arkansas Power & Light Co,AR,1997,7,61724,636801,33835,448909,36721,602534,1853,23854,134133,1712098
814,Arkansas Power & Light Co,AR,1997,8,69677,751407,35125,479783,38274,635698,1655,21233,144731,1888121
814,Arkansas Power & Light Co,AR,1997,9,62724,642850,36461,462410,37566,594751,1713,21266,138464,1721277
814,Arkansas Power & Light Co,AR,1997,10,44093,491966,30043,415398,32966,589494,1455,20010,108557,1516868
814,Arkansas Power & Light Co,AR,1997,11,36144,389765,24975,332372,31655,570899,1356,17664,94130,1310700
814,Arkansas Power & Light Co,AR,1997,12,40844,466504,23727,326571,29072,542020,1303,17704,94946,1352799
817,Arkansas Valley Elec Coop Corp,AR,1997,1,2879,46518,333,5503,461,13444,37,540,3710,66005
817,Arkansas Valley Elec Coop Corp,AR,1997,2,2958,49544,360,6231,472,14979,39,623,3829,71377
817,Arkansas Valley Elec Coop Corp,AR,1997,3,2244,35901,304,5220,430,14612,32,490,3010,56223
817,Arkansas Valley Elec Coop Corp,AR,1997,4,2159,32435,327,5338,488,15213,32,467,3006,53453
817,Arkansas Valley Elec Coop Corp,AR,1997,5,2069,30979,328,5490,465,15265,34,465,2896,52199
817,Arkansas Valley Elec Coop Corp,AR,1997,6,2189,33819,348,6009,509,16029,35,508,3081,56365
817,Arkansas Valley Elec Coop Corp,AR,1997,7,2898,47460,295,6413,472,15325,42,653,3707,69851
817,Arkansas Valley Elec Coop Corp,AR,1997,8,3467,60606,418,7724,496,16311,52,853,4433,85494
817,Arkansas Valley Elec Coop Corp,AR,1997,9,3054,50460,415,6959,474,15104,51,802,3994,73325
817,Arkansas Valley Elec Coop Corp,AR,1997,10,1794,29536,361,6452,493,15207,39,643,2687,51838
817,Arkansas Valley Elec Coop Corp,AR,1997,11,2611,42825,355,6198,521,15188,37,561,3524,64772
817,Arkansas Valley Elec Coop Corp,AR,1997,12,2644,40209,352,5701,531,15141,37,528,3564,61579
963,Atlantic City Electric Company,NJ,1997,1,41209,334988,29809,280126,7867,90773,942,5081,79827,710968
963,Atlantic City Electric Company,NJ,1997,2,38892,316272,28971,274753,7842,92890,883,4496,76588,688411
963,Atlantic City Electric Company,NJ,1997,3,32969,265118,26904,256501,7942,87518,960,4396,68775,613533
963,Atlantic City Electric Company,NJ,1997,4,32267,256695,28351,267763,9203,113881,935,3863,70756,642202
963,Atlantic City Electric Company,NJ,1997,5,27843,218372,27185,256000,8645,100941,959,3551,64632,578864
963,Atlantic City Electric Company,NJ,1997,6,30543,231962,31686,284459,9638,105730,939,3398,72806,625549
963,Atlantic City Electric Company,NJ,1997,7,49224,359745,40071,357756,10492,111551,981,3693,100768,832745
963,Atlantic City Electric Company,NJ,1997,8,51480,375816,39310,352980,10321,110656,973,3929,102084,843381
963,Atlantic City Electric Company,NJ,1997,9,43491,319112,38669,341303,10208,111810,945,4219,93313,776444
963,Atlantic City Electric Company,NJ,1997,10,30744,231817,32522,297982,9681,110419,978,4732,73925,644950
963,Atlantic City Electric Company,NJ,1997,11,32021,253246,29260,280051,9374,109908,960,5089,71615,648294
963,Atlantic City Electric Company,NJ,1997,12,36233,291561,30075,288740,9257,107271,988,5412,76553,692984
1130,Baker Electric Coop Inc,ND,1997,1,1417,24171,200,2897,366,8344,7,51,1990,35463
1130,Baker Electric Coop Inc,ND,1997,2,1283,21187,111,1618,346,7650,7,60,1747,30515
1130,Baker Electric Coop Inc,ND,1997,3,1182,19432,166,2106,335,6911,48,49,1731,28498
1130,Baker Electric Coop Inc,ND,1997,4,1117,17901,133,1712,261,5727,8,58,1519,25398
1130,Baker Electric Coop Inc,ND,1997,5,898,12450,140,1748,305,6777,20,171,1363,21146
1130,Baker Electric Coop Inc,ND,1997,6,739,8980,127,1451,299,6790,27,382,1192,17603
1130,Baker Electric Coop Inc,ND,1997,7,716,7949,115,1249,319,7520,31,540,1181,17258
1130,Baker Electric Coop Inc,ND,1997,8,779,8489,126,1391,364,7824,66,1483,1335,19187
1130,Baker Electric Coop Inc,ND,1997,9,771,9040,120,1306,362,8155,0,0,1290,19235
1130,Baker Electric Coop Inc,ND,1997,10,904,12395,125,1427,371,7947,21,193,1421,21962
1130,Baker Electric Coop Inc,ND,1997,11,1014,15370,144,1855,397,9077,18,167,1573,26469
1130,Baker Electric Coop Inc,ND,1997,12,791,17299,143,1884,349,7574,8,54,1291,26811
1167,Baltimore Gas & Electric Co,MD,1997,1,89328,1156941,67197,1093254,17295,408147,2934,34498,176754,2692840
1167,Baltimore Gas & Electric Co,MD,1997,2,74050,943358,56813,911243,13293,334628,2858,30390,147014,2219619
1167,Baltimore Gas & Electric Co,MD,1997,3,72419,906159,62249,993421,15917,382168,2863,30174,153448,2311922
1167,Baltimore Gas & Electric Co,MD,1997,4,58258,712756,55347,900181,15640,380996,2881,27972,132126,2021905
1167,Baltimore Gas & Electric Co,MD,1997,5,64168,705120,60792,942681,14923,365685,2889,27266,142772,2040752
1167,Baltimore Gas & Electric Co,MD,1997,6,81818,828116,88809,1071299,21487,391622,3110,25280,195224,2316317
1167,Baltimore Gas & Electric Co,MD,1997,7,108803,1105830,101573,1217546,23361,406421,3123,26559,236860,2756356
1167,Baltimore Gas & Electric Co,MD,1997,8,102540,1024266,95724,1128838,23335,411590,3156,28650,224755,2593344
1167,Baltimore Gas & Electric Co,MD,1997,9,69820,770489,82831,1036311,18875,339952,3131,28878,174657,2175630
1167,Baltimore Gas & Electric Co,MD,1997,10,60558,730495,63059,1031277,15577,376566,2909,31726,142103,2170064
1167,Baltimore Gas & Electric Co,MD,1997,11,68269,857100,59570,973056,16082,382764,2868,30794,146789,2243714
1167,Baltimore Gas & Electric Co,MD,1997,12,82454,1064900,62955,1061968,16120,394310,2926,34896,164455,2556074
1179,Bangor Hydro-Electric Co,ME,1997,1,6386,52732,5003,46133,3993,58624,170,717,15552,158206
1179,Bangor Hydro-Electric Co,ME,1997,2,6139,50905,4776,44719,3519,51509,180,759,14614,147892
1179,Bangor Hydro-Electric Co,ME,1997,3,5878,48743,4479,40595,3302,53518,170,717,13829,143573
1179,Bangor Hydro-Electric Co,ME,1997,4,5444,44619,4046,39518,3195,60463,169,745,12854,145345
1179,Bangor Hydro-Electric Co,ME,1997,5,5544,44163,4339,42473,3354,60173,168,744,13405,147553
1179,Bangor Hydro-Electric Co,ME,1997,6,5144,39408,4161,39155,3223,56611,170,736,12698,135910
1179,Bangor Hydro-Electric Co,ME,1997,7,6098,45301,4877,46506,1740,23460,181,777,12896,116044
1179,Bangor Hydro-Electric Co,ME,1997,8,4986,37606,4874,44603,3826,67379,176,697,13862,150285
1179,Bangor Hydro-Electric Co,ME,1997,9,5230,40100,4770,45179,4739,76362,176,746,14915,162387
1179,Bangor Hydro-Electric Co,ME,1997,10,5679,43898,5094,46716,2846,52015,187,792,13806,143421
1179,Bangor Hydro-Electric Co,ME,1997,11,4734,36425,3906,35773,3117,55156,143,605,11900,127959
1179,Bangor Hydro-Electric Co,ME,1997,12,6270,49262,5065,44291,5137,72336,175,744,16647,166633
1613,Berkeley Electric Coop Inc,SC,1997,1,5580,78113,618,8583,349,6532,231,3335,6778,96563
1613,Berkeley Electric Coop Inc,SC,1997,2,4808,77073,524,7646,294,6624,217,3711,5843,95054
1613,Berkeley Electric Coop Inc,SC,1997,3,4047,56716,551,7844,320,6385,211,3204,5129,74149
1613,Berkeley Electric Coop Inc,SC,1997,4,3719,48478,496,6655,343,6512,190,2697,4748,64342
1613,Berkeley Electric Coop Inc,SC,1997,5,4090,49745,607,7743,406,7179,231,3120,5334,67787
1613,Berkeley Electric Coop Inc,SC,1997,6,4564,57056,673,8401,430,7776,237,3249,5904,76482
1613,Berkeley Electric Coop Inc,SC,1997,7,5562,81869,727,10497,407,9861,205,3294,6901,105521
1613,Berkeley Electric Coop Inc,SC,1997,8,5661,86610,714,10654,353,7697,203,3483,6931,108444
1613,Berkeley Electric Coop Inc,SC,1997,9,4921,76258,643,9754,341,8305,229,4019,6134,98336
1613,Berkeley Electric Coop Inc,SC,1997,10,4424,60909,595,8720,368,7781,236,3737,5623,81147
1613,Berkeley Electric Coop Inc,SC,1997,11,5065,56278,663,7629,454,6926,263,3227,6445,74060
1613,Berkeley Electric Coop Inc,SC,1997,12,5957,72419,651,7876,423,6719,266,3443,7297,90457
1738,Bonneville Power Admin,MT,1997,1,0,0,0,0,3753,155494,0,0,3753,155494
1738,Bonneville Power Admin,OR,1997,1,0,0,0,0,5828,250499,14,568,5842,251067
1738,Bonneville Power Admin,WA,1997,1,0,0,0,0,17941,763539,1901,78701,19842,842240
1738,Bonneville Power Admin,MT,1997,2,0,0,0,0,3389,139797,0,0,3389,139797
1738,Bonneville Power Admin,OR,1997,2,0,0,0,0,4125,186370,15,635,4140,187005
1738,Bonneville Power Admin,WA,1997,2,0,0,0,0,16271,691258,1614,67248,17885,758506
1738,Bonneville Power Admin,MT,1997,3,0,0,0,0,3733,154966,0,0,3733,154966
1738,Bonneville Power Admin,OR,1997,3,0,0,0,0,4423,258470,12,488,4435,258958
1738,Bonneville Power Admin,WA,1997,3,0,0,0,0,17681,759740,1713,70884,19393,830624
1738,Bonneville Power Admin,MT,1997,4,0,0,0,0,3266,149662,0,0,3266,149662
1738,Bonneville Power Admin,OR,1997,4,0,0,0,0,3899,232105,9,403,3908,232508
1738,Bonneville Power Admin,WA,1997,4,0,0,0,0,17888,913174,1425,65397,19313,978571
1738,Bonneville Power Admin,MT,1997,5,0,0,0,0,1890,154640,0,0,1890,154640
1738,Bonneville Power Admin,OR,1997,5,0,0,0,0,3450,265400,3,280,3453,265680
1738,Bonneville Power Admin,WA,1997,5,0,0,0,0,12102,1030622,717,57704,12819,1088326
1738,Bonneville Power Admin,MT,1997,6,0,0,0,0,1822,148815,0,0,1822,148815
1738,Bonneville Power Admin,OR,1997,6,0,0,0,0,3362,255167,3,238,3365,255405
1738,Bonneville Power Admin,WA,1997,6,0,0,0,0,11777,999048,753,60516,12529,1059564
1738,Bonneville Power Admin,MT,1997,7,0,0,0,0,2267,154772,0,0,2267,154772
1738,Bonneville Power Admin,OR,1997,7,0,0,0,0,4177,259132,3,191,4180,259322
1738,Bonneville Power Admin,WA,1997,7,0,0,0,0,13888,977990,842,56395,14730,1034385
1738,Bonneville Power Admin,MT,1997,8,0,0,0,0,3088,153814,0,0,3088,153814
1738,Bonneville Power Admin,OR,1997,8,0,0,0,0,4141,202161,4,194,4145,202355
1738,Bonneville Power Admin,WA,1997,8,0,0,0,0,16465,838225,1396,69564,17861,907788
1738,Bonneville Power Admin,MT,1997,9,0,0,0,0,3533,148331,0,0,3533,148331
1738,Bonneville Power Admin,OR,1997,9,0,0,0,0,4449,199390,5,190,4454,199580
1738,Bonneville Power Admin,WA,1997,9,0,0,0,0,20167,862302,1460,63743,21627,926045
1738,Bonneville Power Admin,MT,1997,10,0,0,0,0,3652,153262,0,0,3652,153262
1738,Bonneville Power Admin,OR,1997,10,0,0,0,0,4551,206859,6,260,4557,207119
1738,Bonneville Power Admin,WA,1997,10,0,0,0,0,13432,589768,1461,61543,14893,651310
1738,Bonneville Power Admin,MT,1997,11,0,0,0,0,3532,148148,0,0,3532,148148
1738,Bonneville Power Admin,OR,1997,11,0,0,0,0,4296,188111,10,411,4306,188523
1738,Bonneville Power Admin,WA,1997,11,0,0,0,0,16764,721930,1601,67482,18365,789412
1738,Bonneville Power Admin,MT,1997,12,0,0,0,0,3619,153860,0,0,3619,153860
1738,Bonneville Power Admin,OR,1997,12,0,0,0,0,4357,188018,13,540,4370,188557
1738,Bonneville Power Admin,WA,1997,12,0,0,0,0,17531,650606,1715,72637,19246,723243
1796,Blackstone Valley Electric Co,RI,1997,1,4853,40143,3417,32203,3534,36493,173,1149,11977,109988
1796,Blackstone Valley Electric Co,RI,1997,2,4512,36816,3322,30903,3789,39566,170,947,11793,108232
1796,Blackstone Valley Electric Co,RI,1997,3,4075,33053,3082,28502,3585,36881,170,915,10912,99351
1796,Blackstone Valley Electric Co,RI,1997,4,4094,33191,3058,28527,3652,38253,168,760,10972,100731
1796,Blackstone Valley Electric Co,RI,1997,5,3757,30314,2985,26782,3535,37056,167,669,10444,94821
1796,Blackstone Valley Electric Co,RI,1997,6,3880,31296,3256,29920,3561,36911,165,588,10862,98715
1796,Blackstone Valley Electric Co,RI,1997,7,4938,40000,3781,35366,3502,35957,150,628,12371,111951
1796,Blackstone Valley Electric Co,RI,1997,8,4864,39335,3848,35700,4085,41548,158,716,12955,117299
1796,Blackstone Valley Electric Co,RI,1997,9,4423,35638,3713,34585,3605,32279,166,800,11907,103302
1796,Blackstone Valley Electric Co,RI,1997,10,3882,30944,3298,30868,3320,26904,179,943,10679,89659
1796,Blackstone Valley Electric Co,RI,1997,11,4071,32650,3353,31844,3186,25025,185,1015,10795,90534
1796,Blackstone Valley Electric Co,RI,1997,12,4820,39154,3405,32436,3289,42425,193,1127,11707,115142
1998,Boston Edison Co,MA,1997,1,46416,368763,62316,676097,10127,117472,2263,13728,121122,1176060
1998,Boston Edison Co,MA,1997,2,42959,312251,62270,593366,10719,110582,2187,11694,118135,1027893
1998,Boston Edison Co,MA,1997,3,42081,317174,66193,659830,11023,119480,2147,11358,121444,1107842
1998,Boston Edison Co,MA,1997,4,37912,277979,62171,622679,10660,114463,2056,9900,112799,1025021
1998,Boston Edison Co,MA,1997,5,34503,256622,60146,611487,10852,116936,1993,9301,107494,994346
1998,Boston Edison Co,MA,1997,6,36450,275649,91381,694119,16209,133725,1956,8771,145996,1112264
1998,Boston Edison Co,MA,1997,7,40470,308830,99616,765030,16327,141101,1922,8756,158335,1223717
1998,Boston Edison Co,MA,1997,8,39980,303020,93695,713689,16142,129358,1942,9472,151759,1155539
1998,Boston Edison Co,MA,1997,9,36099,263555,90220,659854,14357,121432,1937,10120,142613,1054961
1998,Boston Edison Co,MA,1997,10,35790,272614,66318,688153,11140,132092,2053,11727,115301,1104586
1998,Boston Edison Co,MA,1997,11,35417,267572,60680,610897,10225,111157,2174,12651,108496,1002277
1998,Boston Edison Co,MA,1997,12,43358,342374,63302,696148,10463,119802,2181,13707,119304,1172031
2008,City of Boulder City,NV,1997,1,578,7388,146,5477,0,0,0,0,724,12865
2008,City of Boulder City,NV,1997,2,247,6206,150,3018,0,0,0,0,397,9294
2008,City of Boulder City,NV,1997,3,180,4472,129,2506,0,0,0,0,309,6978
2008,City of Boulder City,NV,1997,4,211,5353,131,2550,0,0,0,0,342,7903
2008,City of Boulder City,NV,1997,5,235,8379,173,3398,0,0,0,0,408,11777
2008,City of Boulder City,NV,1997,6,335,8637,185,3605,0,0,0,0,517,7242
2008,City of Boulder City,NV,1997,7,479,12287,193,3868,0,0,0,0,672,16155
2008,City of Boulder City,NV,1997,8,453,11604,219,4454,0,0,0,0,672,16058
2008,City of Boulder City,NV,1997,9,357,9238,195,3860,0,0,0,0,552,13098
2008,City of Boulder City,NV,1997,10,225,5719,164,3190,0,0,0,0,389,8909
2008,City of Boulder City,NV,1997,11,207,5215,131,2570,0,0,0,0,338,7785
2008,City of Boulder City,NV,1997,12,310,7872,143,2858,0,0,0,0,453,40730
2010,Bountiful City Light & Power,UT,1997,1,625,11038,204,3774,128,408,173,2984,1130,18204
2010,Bountiful City Light & Power,UT,1997,2,515,9055,266,5216,128,3799,168,2941,1077,21011
2010,Bountiful City Light & Power,UT,1997,3,446,7791,237,4415,126,4017,161,2531,970,18754
2010,Bountiful City Light & Power,UT,1997,4,525,9230,216,3965,126,4009,182,3126,1049,20330
2010,Bountiful City Light & Power,UT,1997,5,402,7008,236,4507,148,4550,152,2719,938,18784
2010,Bountiful City Light & Power,UT,1997,6,496,8692,221,3921,136,4439,177,2721,1030,19773
2010,Bountiful City Light & Power,UT,1997,7,646,11417,276,5417,128,4119,179,2959,1229,23912
2010,Bountiful City Light & Power,UT,1997,8,719,12750,277,5349,151,4525,190,3238,1337,25862
2010,Bountiful City Light & Power,UT,1997,9,631,11156,260,4937,142,4537,197,3311,1230,23941
2010,Bountiful City Light & Power,UT,1997,10,524,9200,242,4550,135,4249,184,3202,1085,21201
2010,Bountiful City Light & Power,UT,1997,11,470,8216,222,4233,140,4433,164,2689,996,19571
2010,Bountiful City Light & Power,UT,1997,12,553,9733,186,3343,124,3538,147,2420,1010,19034
2247,Bristol City of,TN,1997,1,2764,51590,289,4674,1418,32009,65,755,4536,89028
2247,Bristol City of,TN,1997,2,2503,46597,280,4576,1398,32202,64,759,4245,84134
2247,Bristol City of,TN,1997,3,1869,34525,236,3704,1347,31034,65,760,3517,70023
2247,Bristol City of,TN,1997,4,1708,31450,234,3756,1451,35882,66,772,3459,71860
2247,Bristol City of,TN,1997,5,1428,26036,227,3628,1154,25407,67,775,2876,55846
2247,Bristol City of,TN,1997,6,1327,24052,239,3847,1383,32763,67,778,3016,61440
2247,Bristol City of,TN,1997,7,1752,32262,283,4328,1511,35790,66,771,3612,73151
2247,Bristol City of,TN,1997,8,1602,29338,274,4438,1510,33670,66,768,3452,68214
2247,Bristol City of,TN,1997,9,1464,26686,257,4161,1454,34108,67,772,3242,65727
2247,Bristol City of,TN,1997,10,1346,23401,237,3483,1477,32297,68,781,3128,59962
2247,Bristol City of,TN,1997,11,1999,35259,261,3927,1445,32846,69,773,3774,72805
2247,Bristol City of,TN,1997,12,2711,48258,302,4646,1549,34046,67,744,4629,87694
2285,Brookings City of,SD,1997,1,344,9046,205,4272,263,6558,66,1429,878,21305
2285,Brookings City of,SD,1997,2,283,7330,181,3657,246,5951,64,1101,774,18039
