UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),COM_REV (Thousand $),COM_SALES (MwH),IND_REV (Thousand $),IND_SALES (MwH),OTH_REV (Thousand $),OTH_SALES (MwH),TOT_REV (Thousand $),TOT_SALES (MwH)
963,Atlantic City Electric Company,NJ,1995,6,28958,234057,29325,283775,8602,97226,877,3248,67762,618306
963,Atlantic City Electric Company,NJ,1995,7,40414,308961,34541,320006,8829,95100,938,3364,84722,727431
963,Atlantic City Electric Company,NJ,1995,8,58956,436072,38903,357249,9315,99498,953,3803,108127,896622
963,Atlantic City Electric Company,NJ,1995,9,46407,345255,37590,341142,9488,100760,931,4173,94416,791330
963,Atlantic City Electric Company,NJ,1995,10,30062,230934,30110,278962,8433,95057,957,4625,69562,609578
963,Atlantic City Electric Company,NJ,1995,11,29842,241859,28033,268570,8961,101966,928,4864,67764,617259
963,Atlantic City Electric Company,NJ,1995,12,35986,299078,27054,261065,7991,92328,975,5459,72006,657930
1130,Baker Electric Coop Inc,ND,1995,1,680,11212,128,1708,60,1009,46,854,914,14783
1130,Baker Electric Coop Inc,ND,1995,2,694,11485,134,1783,59,979,41,1013,928,15260
1130,Baker Electric Coop Inc,ND,1995,3,668,10969,137,1865,66,1256,39,1182,910,15272
1130,Baker Electric Coop Inc,ND,1995,4,613,9586,124,1608,64,1152,36,863,837,13209
1130,Baker Electric Coop Inc,ND,1995,5,549,7820,123,1547,60,1062,46,1008,778,11437
1130,Baker Electric Coop Inc,ND,1995,6,461,5694,99,1257,54,950,51,1193,665,9094
1130,Baker Electric Coop Inc,ND,1995,7,420,4462,116,1192,43,630,37,1005,616,7289
1130,Baker Electric Coop Inc,ND,1995,8,419,4251,99,1099,51,753,47,920,616,7023
1130,Baker Electric Coop Inc,ND,1995,9,447,4982,100,1095,51,848,24,627,622,7552
1130,Baker Electric Coop Inc,ND,1995,10,539,7942,109,1251,59,1086,15,187,722,10466
1130,Baker Electric Coop Inc,ND,1995,11,581,9171,81,971,73,1333,64,996,799,12471
1130,Baker Electric Coop Inc,ND,1995,12,507,10468,87,1119,80,1498,42,883,716,13968
1167,Baltimore Gas & Electric Co,MD,1995,1,82703,1053498,18340,244706,57811,1139586,3062,38872,161916,2476662
1167,Baltimore Gas & Electric Co,MD,1995,2,78989,1013519,17457,232490,58468,1145657,3043,35885,157957,2427551
1167,Baltimore Gas & Electric Co,MD,1995,3,72345,917169,16542,218228,53159,1059691,3080,36526,145126,2231614
1167,Baltimore Gas & Electric Co,MD,1995,4,57932,698365,13706,176541,54977,1077500,3025,32245,129640,1984651
1167,Baltimore Gas & Electric Co,MD,1995,5,61802,665053,18659,213236,55935,1087035,3028,30946,139424,1996270
1167,Baltimore Gas & Electric Co,MD,1995,6,82086,825189,23240,233286,84238,1196397,3169,26215,192733,2281087
1167,Baltimore Gas & Electric Co,MD,1995,7,114119,1132880,28595,283922,105889,1469427,3130,26004,251733,2912233
1167,Baltimore Gas & Electric Co,MD,1995,8,118648,1182336,26917,270122,96684,1361937,3191,30844,245440,2845239
1167,Baltimore Gas & Electric Co,MD,1995,9,71741,775109,18913,213074,72106,1026583,3102,28611,165862,2043377
1167,Baltimore Gas & Electric Co,MD,1995,10,57818,687843,15691,207140,59300,1145621,2919,32746,135728,2073350
1167,Baltimore Gas & Electric Co,MD,1995,11,69037,862837,16690,219542,58466,1141005,2899,32964,147092,2256348
1167,Baltimore Gas & Electric Co,MD,1995,12,88019,1152382,19309,265801,60138,1210855,3001,34227,170467,2663265
1179,Bangor Hydro-Electric Co,ME,1995,1,6832,50296,1846,14178,6037,75970,811,6973,15526,147417
1179,Bangor Hydro-Electric Co,ME,1995,2,6280,46362,1547,11827,5654,71162,676,5830,14157,135181
1179,Bangor Hydro-Electric Co,ME,1995,3,5766,47573,1775,14924,5476,73774,801,7146,13818,143417
1179,Bangor Hydro-Electric Co,ME,1995,4,4989,38953,1332,10695,5309,76445,630,6033,12260,132126
1179,Bangor Hydro-Electric Co,ME,1995,5,5026,39427,1381,11178,5431,78420,648,6162,12486,135187
1179,Bangor Hydro-Electric Co,ME,1995,6,4984,39062,1486,12009,5500,80595,725,7025,12695,138691
1179,Bangor Hydro-Electric Co,ME,1995,7,5028,39573,1597,13129,6272,92974,715,6916,13612,152592
1179,Bangor Hydro-Electric Co,ME,1995,8,5575,43723,1778,14568,6584,93720,872,8406,14809,160417
1179,Bangor Hydro-Electric Co,ME,1995,9,4433,34803,1407,11520,5924,89907,632,6244,12396,142474
1179,Bangor Hydro-Electric Co,ME,1995,10,5301,41535,1419,11525,5461,84556,695,6624,12876,144240
1179,Bangor Hydro-Electric Co,ME,1995,11,5680,44321,1524,12394,5919,79772,768,6514,13891,143001
1179,Bangor Hydro-Electric Co,ME,1995,12,6114,49963,1621,13439,6182,79809,838,7433,14755,150644
1613,Berkeley Electric Coop Inc,SC,1995,1,5325,70354,569,7351,327,5634,239,3073,6460,86412
1613,Berkeley Electric Coop Inc,SC,1995,2,5811,75350,605,7623,338,5507,270,3520,7024,92000
1613,Berkeley Electric Coop Inc,SC,1995,3,4797,60565,562,6941,334,5401,235,2866,5928,75773
1613,Berkeley Electric Coop Inc,SC,1995,4,3915,46566,566,7026,337,5537,206,2677,5024,61806
1613,Berkeley Electric Coop Inc,SC,1995,5,4720,48695,714,7610,423,5937,265,2976,6122,65218
1613,Berkeley Electric Coop Inc,SC,1995,6,5192,63211,744,9007,408,7148,254,3432,6598,82798
1613,Berkeley Electric Coop Inc,SC,1995,7,5678,77196,755,10035,375,7683,186,2779,6994,97693
1613,Berkeley Electric Coop Inc,SC,1995,8,6657,87892,821,10451,382,7401,236,3385,8096,109129
1613,Berkeley Electric Coop Inc,SC,1995,9,4587,72479,612,9469,266,6919,233,4655,5698,93522
1613,Berkeley Electric Coop Inc,SC,1995,10,4085,54832,585,8113,317,6113,217,2717,5204,71775
1613,Berkeley Electric Coop Inc,SC,1995,11,4852,52987,682,7626,409,6042,259,3068,6202,69723
1613,Berkeley Electric Coop Inc,SC,1995,12,8060,67744,893,7351,569,5678,352,3023,9874,83796
1738,Bonneville Power Admin,MT,1995,1,0,0,0,0,4973,193592,743,25196,5716,218788
1738,Bonneville Power Admin,OR,1995,1,0,0,0,0,6462,246957,20,631,6482,247588
1738,Bonneville Power Admin,WA,1995,1,0,0,0,0,31372,1227394,2334,77096,33706,1304490
1738,Bonneville Power Admin,MT,1995,2,0,0,0,0,4656,174848,656,20220,5312,195068
1738,Bonneville Power Admin,OR,1995,2,0,0,0,0,6089,223348,20,589,6109,223937
1738,Bonneville Power Admin,WA,1995,2,0,0,0,0,28949,1077321,2020,65747,30969,1143068
1738,Bonneville Power Admin,MT,1995,3,0,0,0,0,4965,193273,649,20997,5614,214270
1738,Bonneville Power Admin,OR,1995,3,0,0,0,0,6458,242955,15,437,6473,243392
1738,Bonneville Power Admin,WA,1995,3,0,0,0,0,30985,1216070,2100,70322,33085,1286392
1738,Bonneville Power Admin,MT,1995,4,0,0,0,0,5938,186882,375,15133,6313,202015
1738,Bonneville Power Admin,OR,1995,4,0,0,0,0,7589,262509,13,454,7602,262963
1738,Bonneville Power Admin,WA,1995,4,0,0,0,0,36838,1190653,1622,66513,38460,1257166
1738,Bonneville Power Admin,MT,1995,5,0,0,0,0,5917,233724,361,13663,6278,247387
1738,Bonneville Power Admin,OR,1995,5,0,0,0,0,7543,287679,9,295,7552,287974
1738,Bonneville Power Admin,WA,1995,5,0,0,0,0,33766,1271845,1448,59809,35214,1331654
1738,Bonneville Power Admin,MT,1995,6,0,0,0,0,5772,243624,401,14849,6173,258473
1738,Bonneville Power Admin,OR,1995,6,0,0,0,0,7199,281660,7,255,7206,281915
1738,Bonneville Power Admin,WA,1995,6,0,0,0,0,31343,1243532,1527,62997,32870,1306529
1738,Bonneville Power Admin,MT,1995,7,0,0,0,0,5994,255430,419,18140,6413,273570
1738,Bonneville Power Admin,OR,1995,7,0,0,0,0,7301,287069,7,214,7308,287283
1738,Bonneville Power Admin,WA,1995,7,0,0,0,0,31949,1265145,1430,38638,33379,1303783
1738,Bonneville Power Admin,MT,1995,8,0,0,0,0,6512,253611,474,17724,6986,271335
1738,Bonneville Power Admin,OR,1995,8,0,0,0,0,7171,281056,6,205,7177,281261
1738,Bonneville Power Admin,WA,1995,8,0,0,0,0,32712,1270114,1451,58966,34163,1329080
1738,Bonneville Power Admin,MT,1995,9,0,0,0,0,6401,246904,451,14445,6852,261349
1738,Bonneville Power Admin,OR,1995,9,0,0,0,0,7293,182336,8,197,7301,182533
1738,Bonneville Power Admin,WA,1995,9,0,0,0,0,32637,1235084,1641,54444,34278,1289528
1738,Bonneville Power Admin,MT,1995,10,0,0,0,0,6037,226313,484,14547,6521,240860
1738,Bonneville Power Admin,OR,1995,10,0,0,0,0,8233,305484,11,271,8244,305755
1738,Bonneville Power Admin,WA,1995,10,0,0,0,0,32593,1216925,1923,61666,34516,1278591
1738,Bonneville Power Admin,MT,1995,11,0,0,0,0,5912,219327,639,19818,6551,239145
1738,Bonneville Power Admin,OR,1995,11,0,0,0,0,8029,292995,15,433,8044,293428
1738,Bonneville Power Admin,WA,1995,11,0,0,0,0,33018,1230505,2223,71713,35241,1302218
1738,Bonneville Power Admin,MT,1995,12,0,0,0,0,6024,225586,787,25233,6811,250819
1738,Bonneville Power Admin,OR,1995,12,0,0,0,0,8339,305725,18,511,8357,306236
1738,Bonneville Power Admin,WA,1995,12,0,0,0,0,35254,1333059,2335,75868,37589,1408927
1796,Blackstone Valley Electric Co,RI,1995,1,4265,37030,3385,33577,3572,38145,193,1224,11415,109976
1796,Blackstone Valley Electric Co,RI,1995,2,3989,34464,3206,31878,3727,40679,189,1003,11111,108024
1796,Blackstone Valley Electric Co,RI,1995,3,3856,33233,3088,30578,3673,39888,188,976,10805,104675
1796,Blackstone Valley Electric Co,RI,1995,4,3649,30450,2904,28723,3576,39633,87,806,10216,99612
1796,Blackstone Valley Electric Co,RI,1995,5,3340,28283,2847,28100,3610,39660,161,708,9958,96751
1796,Blackstone Valley Electric Co,RI,1995,6,3525,29934,3121,30728,3698,40675,160,624,10504,101961
1796,Blackstone Valley Electric Co,RI,1995,7,4245,35387,3475,33892,3315,34417,163,669,11198,104365
1796,Blackstone Valley Electric Co,RI,1995,8,5029,42317,3908,38976,3976,42793,165,772,13078,124858
1796,Blackstone Valley Electric Co,RI,1995,9,4175,34744,3566,34842,3915,42320,166,868,11822,112774
1796,Blackstone Valley Electric Co,RI,1995,10,3372,27697,3070,29505,3647,38777,169,1031,10258,97010
1796,Blackstone Valley Electric Co,RI,1995,11,3554,29255,3132,29745,3849,40632,169,1110,10704,100742
1796,Blackstone Valley Electric Co,RI,1995,12,4186,34932,3246,31627,3722,39173,171,1212,11325,106944
1998,Boston Edison Co,MA,1995,1,42954,354606,57274,645412,9880,120532,2174,13817,112282,1134367
1998,Boston Edison Co,MA,1995,2,40205,328789,57292,618155,10350,120530,2055,11622,109902,1079096
1998,Boston Edison Co,MA,1995,3,37811,306949,58280,635726,10442,123505,2005,11061,108538,1077241
1998,Boston Edison Co,MA,1995,4,32654,252079,53741,566011,10334,118949,1959,9978,98688,947017
1998,Boston Edison Co,MA,1995,5,31818,244787,54855,590769,10860,129001,1931,9247,99464,973804
1998,Boston Edison Co,MA,1995,6,34857,272607,83068,639723,15982,135660,1940,8980,135847,1056970
1998,Boston Edison Co,MA,1995,7,38909,310573,95678,749385,17462,149460,1950,9391,153999,1218809
1998,Boston Edison Co,MA,1995,8,41646,327435,93044,707892,16478,135248,1898,9218,153066,1179793
1998,Boston Edison Co,MA,1995,9,35788,264219,82967,582641,15211,129924,1977,10402,135943,987186
1998,Boston Edison Co,MA,1995,10,32713,253375,61554,632114,11165,129438,2072,12141,107504,1027068
1998,Boston Edison Co,MA,1995,11,34344,279353,56095,610283,10935,130638,2064,12262,103438,1032536
1998,Boston Edison Co,MA,1995,12,41711,372252,54163,671430,9394,130033,2143,13507,107411,1187222
2008,City of Boulder City,NV,1995,1,286,7292,149,226,0,0,0,0,435,7518
2008,City of Boulder City,NV,1995,2,213,5399,129,2500,0,0,0,0,342,7899
2008,City of Boulder City,NV,1995,3,194,4902,120,2317,0,0,0,0,314,7219
2008,City of Boulder City,NV,1995,4,187,4710,132,2585,0,0,0,0,319,7295
2008,City of Boulder City,NV,1995,5,206,5219,131,2568,0,0,0,0,337,7787
2008,City of Boulder City,NV,1995,6,274,7063,149,2927,0,0,0,0,423,9990
2008,City of Boulder City,NV,1995,7,462,11776,176,3506,0,0,0,0,638,15282
2008,City of Boulder City,NV,1995,8,512,11776,232,4694,0,0,0,0,744,16470
2008,City of Boulder City,NV,1995,9,353,9126,204,4066,0,0,0,0,557,13192
2008,City of Boulder City,NV,1995,10,213,5429,167,3323,0,0,0,0,380,8752
2008,City of Boulder City,NV,1995,11,192,4821,143,2816,0,0,0,0,335,7637
2008,City of Boulder City,NV,1995,12,237,5950,104,2005,0,0,0,0,341,7955
2010,Bountiful City Light & Power,UT,1995,1,556,9835,213,4131,141,4591,163,2756,1073,21313
2010,Bountiful City Light & Power,UT,1995,2,497,8744,206,3952,121,3780,169,2739,993,19215
2010,Bountiful City Light & Power,UT,1995,3,437,7657,195,3628,142,4675,153,2503,927,18463
2010,Bountiful City Light & Power,UT,1995,4,468,8220,213,4136,120,3709,160,2689,961,18754
2010,Bountiful City Light & Power,UT,1995,5,417,7299,194,3558,134,4376,153,2409,898,17642
2010,Bountiful City Light & Power,UT,1995,6,439,7702,219,4097,142,4681,164,2555,964,19035
2010,Bountiful City Light & Power,UT,1995,7,548,9679,241,4533,127,4025,161,2573,1077,20810
2010,Bountiful City Light & Power,UT,1995,8,683,12113,262,4993,146,4667,177,3019,1268,24792
2010,Bountiful City Light & Power,UT,1995,9,597,10545,277,5458,141,4574,191,3154,1206,23731
2010,Bountiful City Light & Power,UT,1995,10,448,7836,236,4425,147,4730,174,2862,1005,19853
2010,Bountiful City Light & Power,UT,1995,11,470,8232,200,3647,142,4476,162,2685,974,19040
2010,Bountiful City Light & Power,UT,1995,12,504,8849,212,4048,148,4734,161,2706,1025,20337
2247,Bristol City of,TN,1995,1,2592,48379,276,4534,1341,27868,58,684,4267,81465
2247,Bristol City of,TN,1995,2,2719,50769,289,4758,1385,30162,58,680,4451,86369
2247,Bristol City of,TN,1995,3,2012,37272,237,3754,1267,26827,60,713,3576,68566
2247,Bristol City of,TN,1995,4,1510,27688,225,3605,1254,27254,60,723,3049,59270
2247,Bristol City of,TN,1995,5,1304,23691,225,3586,1291,28030,60,730,2880,56037
2247,Bristol City of,TN,1995,6,1350,24493,244,4132,1365,29978,60,732,3019,59335
2247,Bristol City of,TN,1995,7,1602,29427,285,4683,1374,29819,60,726,3321,64655
2247,Bristol City of,TN,1995,8,1740,32065,292,4820,1511,32693,60,724,3603,70302
