UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
5335,City Of Dover,DE,2001,4,1097,12310,16767,1135,15163,2488,1342,26938,36,93,687,1,3667,55098,19292
5335,City Of Dover,DE,2001,5,939,10515,16883,1197,16015,2518,1353,26349,35,88,629,1,3577,53508,19437
5335,City Of Dover,DE,2001,6,1065,11781,16866,1326,16950,2504,1638,30872,35,96,691,1,4125,60294,19406
5335,City Of Dover,DE,2001,7,1651,17526,16931,1669,19437,2502,1778,31833,35,102,720,1,5200,69516,19469
5335,City Of Dover,DE,2001,8,1695,18275,17120,1743,20220,2509,1787,31483,35,108,777,1,5333,70755,19665
5335,City Of Dover,DE,2001,9,1673,18042,17036,1735,20305,2526,1816,33036,33,103,733,1,5327,72116,19596
5335,City Of Dover,DE,2001,10,1139,11998,17079,1471,16575,2530,1483,26844,33,97,660,1,4190,56077,19643
5335,City Of Dover,DE,2001,11,1045,11042,17266,1371,16002,2816,1550,28880,34,90,596,1,4056,56520,20117
5335,City Of Dover,DE,2001,12,1075,11516,17277,1197,14786,2827,1383,25965,35,95,686,1,3750,52953,20140
5399,Duck River Elec Member Corp,TN,2001,1,7607,122433,51600,1911,29561,8883,562,10069,13,96,1170,123,10176,163233,60619
5399,Duck River Elec Member Corp,TN,2001,2,5765,89275,51536,1923,27358,8848,535,10648,13,97,1193,121,8320,128474,60518
5399,Duck River Elec Member Corp,TN,2001,3,4747,70904,51721,1745,23899,8871,523,10052,13,95,1160,122,7110,106015,60727
5399,Duck River Elec Member Corp,TN,2001,4,4471,65920,51636,1869,26285,8848,572,11870,13,98,1218,123,7010,105293,60620
5399,Duck River Elec Member Corp,TN,2001,5,3646,51226,51838,1745,23687,8866,590,11104,14,98,1212,123,6079,87229,60841
5399,Duck River Elec Member Corp,TN,2001,6,4086,58996,51936,1926,27117,8900,634,12209,13,99,1222,121,6745,99544,60970
5399,Duck River Elec Member Corp,TN,2001,7,4867,72868,51967,1983,28142,8908,583,10348,13,98,1208,121,7531,112566,61009
5399,Duck River Elec Member Corp,TN,2001,8,5355,81724,52346,2183,32269,8955,606,11144,13,98,1206,122,8242,126343,61436
5399,Duck River Elec Member Corp,TN,2001,9,4961,74474,52184,2175,31750,8961,639,12524,13,98,1201,123,7873,119949,61281
5399,Duck River Elec Member Corp,TN,2001,10,3756,53013,52356,1869,26227,9069,598,11640,13,99,1212,122,6322,92092,61560
5399,Duck River Elec Member Corp,TN,2001,11,4060,58378,52386,1794,24842,9030,639,12350,13,98,1206,126,6591,96776,61555
5399,Duck River Elec Member Corp,TN,2001,12,4408,64583,52360,1751,23997,9099,625,12156,13,98,1184,126,6882,101920,61598
5416,Duke Power Company,NC,2001,1,153958,2179556,1380742,88802,1575929,457668,54807,1291634,6415,1911,20055,8166,299478,5067174,1852991
5416,Duke Power Company,SC,2001,1,45368,672726,407917,23745,424575,178794,29348,853569,2033,357,4956,2390,98818,1955826,591134
5416,Duke Power Company,NC,2001,2,117721,1628831,1376685,81868,1447993,455954,55121,1313195,6379,1881,19479,8100,256591,4409498,1847118
5416,Duke Power Company,SC,2001,2,34188,504226,408914,21934,387094,178661,30841,943150,2039,347,4716,2393,87310,1839186,592007
5416,Duke Power Company,NC,2001,3,103489,1411082,1379311,79107,1374569,215954,53399,1280691,6370,1881,19470,8158,237876,4085812,1609793
5416,Duke Power Company,SC,2001,3,28372,415776,408885,20657,356778,75471,29222,864695,2025,352,4667,2463,78603,1641916,488844
5416,Duke Power Company,NC,2001,4,99542,1346466,1382124,82502,1441183,216262,59131,1432712,6345,1888,19556,8141,243063,4239917,1612872
5416,Duke Power Company,SC,2001,4,27708,404907,408981,22003,388116,75663,31178,927963,2015,363,4950,2475,81252,1725936,489134
5416,Duke Power Company,NC,2001,5,86340,1140808,1387564,82972,1471731,217913,56619,1364509,6310,1893,19457,8161,227824,3996505,1619948
5416,Duke Power Company,SC,2001,5,24926,359983,410707,22716,403240,76086,30804,925043,1998,321,3811,2499,78767,1692077,491290
5416,Duke Power Company,NC,2001,6,101222,1355103,1388142,98553,1643976,218688,63224,1398602,6247,1902,19533,8176,264901,4417214,1621253
5416,Duke Power Company,SC,2001,6,29787,430717,409798,24981,432276,76140,33969,895851,1985,367,6082,2538,89104,1764926,490461
5416,Duke Power Company,NC,2001,7,129297,1703199,1374788,103365,1717373,217173,65110,1298813,5955,1469,14568,8090,299241,4733953,1606006
5416,Duke Power Company,SC,2001,7,36768,537281,406343,29220,469384,75663,38773,915911,1888,441,5181,2481,105202,1927757,486375
5416,Duke Power Company,NC,2001,8,133209,1750875,1404429,114080,1937296,219619,73224,1490632,6153,1896,17063,7993,322409,5195866,1638194
5416,Duke Power Company,SC,2001,8,40570,586131,414454,30929,498858,75937,39955,964282,1952,402,4357,2432,111856,2053628,494775
5416,Duke Power Company,NC,2001,9,122696,1613332,1397939,137640,1802804,218725,69999,1377925,6079,2250,21573,7781,332585,4815634,1630524
5416,Duke Power Company,SC,2001,9,34498,504032,406932,4706,444516,75274,39290,962220,1875,366,4248,2376,78860,1915016,486457
5416,Duke Power Company,NC,2001,10,87716,1127410,1408412,65311,1439486,223166,61069,1343264,6221,2088,17888,8558,216184,3928048,1646357
5416,Duke Power Company,SC,2001,10,23647,349081,415066,47653,427854,77137,34366,917592,1996,383,4456,2597,106049,1698983,496796
5416,Duke Power Company,NC,2001,11,90566,1203940,1405351,82359,1483696,223768,55242,1260601,6195,1975,17819,8398,230142,3966056,1643712
5416,Duke Power Company,SC,2001,11,25634,374094,413880,21179,379348,76174,29038,869402,1974,366,4334,2580,76217,1627178,494608
5416,Duke Power Company,NC,2001,12,96771,1292933,1415968,79655,1371161,224701,50650,1186902,6177,1940,18613,8419,229016,3869609,1655265
5416,Duke Power Company,SC,2001,12,26062,379422,415915,19795,346753,76421,27849,823030,1963,361,4403,2532,74067,1553608,496831
5487,Dusquene Light Company,PA,2001,1,23711,247547,352619,28514,386312,48060,13442,266631,1266,1464,5078,983,67131,905568,402928
5487,Dusquene Light Company,PA,2001,2,20570,200043,357838,26925,384069,49017,11639,249768,1296,1061,5066,986,60195,838946,409137
5487,Dusquene Light Company,PA,2001,3,22700,192354,355365,30969,385465,49056,13254,262237,1298,1276,5097,998,68199,845153,406717
5487,Dusquene Light Company,PA,2001,4,18242,181969,351902,30635,393564,49155,12733,239634,1310,1172,5085,998,62782,820252,403365
5487,Dusquene Light Company,PA,2001,5,20254,154423,350058,35033,405100,49346,13922,244785,1306,1299,5168,1016,70508,809476,401726
5487,Dusquene Light Company,PA,2001,6,27342,168517,352286,43926,475729,51186,15931,273833,1408,1267,5194,1068,88466,923273,405948
5487,Dusquene Light Company,PA,2001,7,26788,223375,354446,42985,534762,51536,15727,265001,1408,1225,5166,1065,86725,1028304,408455
5487,Dusquene Light Company,PA,2001,8,41780,398431,525300,47512,600657,56311,16024,288394,1565,1385,5837,1907,106701,1293319,585083
5487,Dusquene Light Company,PA,2001,9,29149,325969,525210,39701,557805,56420,14284,283631,1565,1219,5831,1898,84353,1173236,585093
5487,Dusquene Light Company,PA,2001,10,27132,245298,525390,40255,512412,56407,15192,288273,1563,1388,5830,1898,83967,1051813,585258
5487,Dusquene Light Company,PA,2001,11,27536,258667,525881,34118,484808,56468,13489,249741,1560,1321,5837,1900,76464,999053,585809
5487,Dusquene Light Company,PA,2001,12,32695,283841,526525,34207,475182,56512,12016,243349,1557,1350,5852,1900,80268,1008224,586494
5553,Egegik Light & Power Company,AK,2001,1,6,11,36,13,25,39,,,,,,,19,36,75
5553,Egegik Light & Power Company,AK,2001,2,7,11,37,13,25,39,0,0,0,,,,20,36,76
5553,Egegik Light & Power Company,AK,2001,3,6,11,37,14,25,39,,,,,,,20,36,76
5553,Egegik Light & Power Company,AK,2001,4,6,10,43,15,28,40,5,18,1,,,,26,56,84
5553,Egegik Light & Power Company,AK,2001,5,7,12,50,19,34,39,16,61,1,,,,42,107,90
5553,Egegik Light & Power Company,AK,2001,6,10,18,71,17,32,41,18,67,1,,,,45,117,113
5553,Egegik Light & Power Company,AK,2001,7,12,21,73,17,30,39,16,52,1,,,,45,103,113
5553,Egegik Light & Power Company,AK,2001,8,10,19,64,16,29,40,1,1,1,,,,27,49,105
5553,Egegik Light & Power Company,AK,2001,9,10,18,61,18,33,38,1,2,1,,,,29,53,100
5553,Egegik Light & Power Company,AK,2001,10,10,18,61,22,40,40,,,,,,,32,58,101
5553,Egegik Light & Power Company,AK,2001,11,7,13,52,16,29,39,,,,,,,23,42,91
5553,Egegik Light & Power Company,AK,2001,12,7,13,48,7,30,39,0,0,0,,,,14,43,87
5574,East Central Electric Assn,MN,2001,1,3402,44036,40705,1075,17203,2622,311,7423,11,19,156,59,4807,68818,43397
5574,East Central Electric Assn,MN,2001,2,3307,42664,40717,1015,16624,2622,308,7281,11,18,153,59,4648,66722,43409
5574,East Central Electric Assn,MN,2001,3,3044,38738,40758,955,15239,2625,306,8069,12,18,152,59,4323,62198,43454
5574,East Central Electric Assn,MN,2001,4,2849,35687,40802,967,15559,2630,295,7244,12,18,152,59,4129,58642,43503
5574,East Central Electric Assn,MN,2001,5,2571,30846,40879,1009,15745,2626,269,6625,12,18,152,59,3867,53368,43576
5574,East Central Electric Assn,MN,2001,6,2478,28996,40960,1016,15498,2631,308,6605,12,18,150,59,3820,51249,43662
5574,East Central Electric Assn,MN,2001,7,2941,34965,41029,1330,19709,2632,305,6237,12,18,151,59,4594,61062,43732
5574,East Central Electric Assn,MN,2001,8,3733,45562,41174,1306,19330,2634,343,7123,13,18,152,60,5400,72167,43881
5574,East Central Electric Assn,MN,2001,9,2818,33282,41399,1135,16603,2638,272,6050,12,18,147,61,4243,56082,44110
5574,East Central Electric Assn,MN,2001,10,2529,29902,41502,1072,16192,2697,330,7949,13,18,149,61,3949,54192,44273
5574,East Central Electric Assn,MN,2001,11,2733,33089,41535,975,15245,2801,316,7994,13,18,149,61,4042,56477,44410
5574,East Central Electric Assn,MN,2001,12,3039,37865,41606,913,14519,2867,334,7752,14,19,157,63,4305,60293,44550
5659,Edison Sault Electric Co,MI,2001,1,1134,19018,18213,1359,21231,3363,575,15110,4,22,204,38,3090,55563,21618
5659,Edison Sault Electric Co,MI,2001,2,937,15579,18241,1176,18403,3579,541,13840,4,21,198,38,2675,48020,21862
5659,Edison Sault Electric Co,MI,2001,3,951,15748,18197,1263,19626,3584,561,14775,4,20,187,38,2795,50336,21823
5659,Edison Sault Electric Co,MI,2001,4,818,13431,18282,1120,17509,3600,657,16536,4,22,204,38,2617,47680,21924
5659,Edison Sault Electric Co,MI,2001,5,741,11948,18512,1181,17988,3446,695,17707,4,22,203,38,2639,47846,22000
5659,Edison Sault Electric Co,MI,2001,6,755,12153,18509,1445,22216,3449,642,16076,4,22,203,38,2864,50648,22000
5659,Edison Sault Electric Co,MI,2001,7,617,9813,18533,1349,20979,3457,640,16012,4,21,203,38,2627,47007,22032
5659,Edison Sault Electric Co,MI,2001,8,625,9876,18560,1522,23568,3464,656,16171,4,22,203,38,2825,49818,22066
5659,Edison Sault Electric Co,MI,2001,9,715,11559,18566,1389,21580,3462,649,16300,4,22,203,38,2775,49642,22070
5659,Edison Sault Electric Co,MI,2001,10,656,10496,18606,1255,19474,3467,709,17855,4,21,203,38,2641,48028,22115
5659,Edison Sault Electric Co,MI,2001,11,811,13200,18620,1285,19800,3458,721,18217,4,21,203,38,2838,51420,22120
5659,Edison Sault Electric Co,MI,2001,12,911,14938,18639,1217,18781,3459,629,16021,4,22,203,38,2779,49943,22140
5701,El Paso Electric Company,NM,2001,1,4201,43627,62762,2430,29677,7269,284,5829,15,1900,30022,1048,8815,109155,71094
5701,El Paso Electric Company,TX,2001,1,13231,124515,209165,12832,127296,20773,5135,90540,119,5105,63513,3015,36303,405864,233072
5701,El Paso Electric Company,NM,2001,2,3630,37008,62829,2381,27398,7289,477,9341,15,1796,26456,1055,8284,100203,71188
5701,El Paso Electric Company,TX,2001,2,10970,99527,209451,12442,116447,20818,5436,89233,119,4934,56891,3038,33782,362098,233426
5701,El Paso Electric Company,NM,2001,3,3231,31621,62915,2377,28585,7260,316,6395,22,1849,28907,1061,7773,95508,71258
5701,El Paso Electric Company,TX,2001,3,8435,87508,209923,10967,121536,20883,4324,100359,120,4144,60416,3037,27870,369819,233963
5701,El Paso Electric Company,NM,2001,4,3086,30248,63016,2474,29687,7266,294,5516,22,1895,28074,1101,7749,93525,71405
5701,El Paso Electric Company,TX,2001,4,9901,86460,210212,13598,125701,20924,5560,85977,120,5440,62323,3066,34499,360461,234322
5701,El Paso Electric Company,NM,2001,5,3194,30189,63101,2790,33302,7290,317,6302,22,2120,31506,1108,8421,101299,71521
5701,El Paso Electric Company,TX,2001,5,12916,93980,210391,17619,134430,20975,7879,90184,115,7741,71774,3080,46155,390368,234561
5701,El Paso Electric Company,NM,2001,6,3879,38738,63156,3208,41438,7314,278,5229,21,2211,32581,1126,9576,117986,71617
5701,El Paso Electric Company,TX,2001,6,14595,130630,210582,16084,169970,21039,5322,84327,118,5535,73447,3080,41536,458374,234819
5701,El Paso Electric Company,NM,2001,7,4530,43814,63283,3609,42594,7361,361,6575,21,2596,35811,1085,11096,128794,71750
5701,El Paso Electric Company,TX,2001,7,15250,136747,210797,16179,161867,21083,5828,95889,121,6019,79350,3080,43276,473853,235081
5701,El Paso Electric Company,NM,2001,8,4775,45525,63462,3810,44301,7379,351,6556,21,2609,35434,1088,11545,131816,71950
5701,El Paso Electric Company,TX,2001,8,15834,143345,211042,16602,168592,21117,5905,99480,121,6271,82037,3071,44612,493454,235351
5701,El Paso Electric Company,NM,2001,9,5082,45422,63681,3791,40092,7401,376,6228,21,2742,32876,1107,11991,124618,72210
5701,El Paso Electric Company,TX,2001,9,15382,142925,211427,15573,161645,21128,5536,96266,122,5944,77324,3087,42435,478160,235764
5701,El Paso Electric Company,NM,2001,10,4050,33611,63612,3435,33910,7384,490,7793,23,2556,31081,1140,10531,106395,72159
5701,El Paso Electric Company,TX,2001,10,12351,103928,211723,15693,137505,21169,6573,90426,119,6549,72300,3107,41166,404159,236118
5701,El Paso Electric Company,NM,2001,11,3439,31546,63727,2925,32335,7374,416,7439,23,2069,27853,1161,8849,99173,72285
5701,El Paso Electric Company,TX,2001,11,10072,93385,212089,13351,130830,21183,5236,92259,117,5212,62406,3139,33871,378880,236528
5701,El Paso Electric Company,NM,2001,12,3952,36049,63825,2558,25948,7363,418,7174,23,1873,26535,1160,8801,95706,72371
5701,El Paso Electric Company,TX,2001,12,9226,98851,212375,10090,104432,21210,3848,78917,117,3948,56602,3144,27112,338802,236846
5731,Elk Power Company,WV,2001,1,67,1059,1133,34,623,229,2,47,5,21,39,457,124,1768,1824
5731,Elk Power Company,WV,2001,2,70,1108,1137,42,770,227,2,53,5,14,38,458,128,1969,1827
5731,Elk Power Company,WV,2001,3,56,857,1142,33,603,227,2,46,5,15,38,459,106,1544,1833
5731,Elk Power Company,WV,2001,4,51,764,1134,48,609,227,2,54,5,2,38,462,103,1465,1828
5731,Elk Power Company,WV,2001,5,36,646,1137,44,647,228,2,42,5,17,38,461,99,1373,1831
5731,Elk Power Company,WV,2001,6,48,722,1136,36,664,233,2,40,5,19,38,466,105,1464,1840
5731,Elk Power Company,WV,2001,7,52,785,1131,37,684,227,1,29,5,16,39,466,106,1537,1829
5731,Elk Power Company,WV,2001,8,62,950,1124,43,788,228,2,45,5,15,38,464,122,1821,1821
5731,Elk Power Company,WV,2001,9,59,897,1141,49,907,243,2,53,5,15,37,468,125,1894,1857
5731,Elk Power Company,WV,2001,10,40,594,1134,30,534,230,1,37,5,15,38,472,86,1203,1841
5731,Elk Power Company,WV,2001,11,55,853,1133,36,647,232,3,45,5,18,39,472,112,1584,1842
5731,Elk Power Company,WV,2001,12,51,798,1145,31,590,232,2,43,5,18,42,474,102,1473,1856
5748,"Electric Energy, Inc",KY,2001,1,,,,,,,4005,187979,1,,,,4005,187979,1
5748,"Electric Energy, Inc",KY,2001,2,,,,,,,2688,170133,1,,,,2688,170133,1
5748,"Electric Energy, Inc",KY,2001,3,,,,,,,6861,466959,1,,,,6861,466959,1
5748,"Electric Energy, Inc",KY,2001,4,,,,,,,7214,387759,1,,,,7214,387759,1
5748,"Electric Energy, Inc",KY,2001,5,,,,,,,2983,35832,1,,,,2983,35832,1
5748,"Electric Energy, Inc",KY,2001,6,,,,,,,2375,166,1,,,,2375,166,1
5748,"Electric Energy, Inc",KY,2001,7,,,,,,,2555,0,1,,,,2555,0,1
5748,"Electric Energy, Inc",KY,2001,8,,,,,,,3276,33600,1,,,,3276,33600,1
5748,"Electric Energy, Inc",KY,2001,9,,,,,,,3296,146452,1,,,,3296,146452,1
5748,"Electric Energy, Inc",KY,2001,10,,,,,,,5614,441789,1,,,,5614,441789,1
5748,"Electric Energy, Inc",KY,2001,11,,,,,,,7063,695685,1,,,,7063,695685,1
5748,"Electric Energy, Inc",KY,2001,12,,,,,,,6087,581212,1,,,,6087,581212,1
5779,Elkhorn Public Service Company,WV,2001,1,19,305,143,1,28,19,,,,1,18,43,21,351,205
5779,Elkhorn Public Service Company,WV,2001,2,14,220,142,1,28,19,,,,1,17,43,16,265,204
5779,Elkhorn Public Service Company,WV,2001,3,12,197,141,1,25,19,,,,2,17,43,15,239,203
5779,Elkhorn Public Service Company,WV,2001,4,10,163,144,1,26,19,,,,2,17,43,13,206,206
5779,Elkhorn Public Service Company,WV,2001,5,8,127,145,1,25,19,,,,2,20,43,11,172,207
5779,Elkhorn Public Service Company,WV,2001,6,7,108,145,2,19,19,,,,1,20,43,10,147,207
5779,Elkhorn Public Service Company,WV,2001,7,7,108,143,2,19,19,,,,1,20,43,10,147,205
5779,Elkhorn Public Service Company,WV,2001,8,8,112,144,1,13,19,,,,1,25,43,10,150,206
5779,Elkhorn Public Service Company,WV,2001,9,7,200,144,1,22,19,,,,1,18,43,9,240,206
5779,Elkhorn Public Service Company,WV,2001,10,10,153,142,2,28,19,,,,1,17,43,13,198,204
5779,Elkhorn Public Service Company,WV,2001,11,9,145,143,2,23,19,,,,1,16,43,12,184,205
5779,Elkhorn Public Service Company,WV,2001,12,11,188,141,3,37,19,,,,1,15,43,15,240,203
5860,Empire District Electric Co,AR,2001,1,213,3024,3002,106,1653,642,181,4472,9,20,345,79,520,9494,3732
5860,Empire District Electric Co,KS,2001,1,606,12162,8787,240,4011,1310,198,4451,47,28,675,162,1072,21299,10306
5860,Empire District Electric Co,MO,2001,1,10186,196778,109172,5531,108931,19758,2508,68107,267,466,8934,1346,18691,382750,130543
5860,Empire District Electric Co,OK,2001,1,327,6348,4478,130,1939,892,157,3383,18,23,329,68,637,11999,5456
5860,Empire District Electric Co,AR,2001,2,173,2615,2939,143,2483,634,167,4967,9,20,399,85,503,10464,3667
5860,Empire District Electric Co,KS,2001,2,514,8562,8688,257,4000,1324,235,5060,50,28,622,169,1034,18244,10231
5860,Empire District Electric Co,MO,2001,2,6314,127626,109263,4580,94043,19747,2487,65036,265,428,7235,1345,13809,293940,130620
5860,Empire District Electric Co,OK,2001,2,263,4255,4447,161,1977,911,146,3231,18,17,267,76,587,9730,5452
5860,Empire District Electric Co,AR,2001,3,141,2133,3023,87,1558,640,158,4327,9,11,300,79,397,8318,3751
5860,Empire District Electric Co,KS,2001,3,513,9142,8790,250,4045,1307,259,5740,47,28,587,161,1050,19514,10305
5860,Empire District Electric Co,MO,2001,3,7647,128544,109443,4835,92207,19816,2500,67866,267,404,7229,1336,15386,295846,130862
5860,Empire District Electric Co,OK,2001,3,285,4339,4472,147,1865,889,165,3244,18,21,260,67,618,9708,5446
5860,Empire District Electric Co,AR,2001,4,156,2099,3016,148,2275,639,218,4938,9,21,318,79,543,9630,3743
5860,Empire District Electric Co,KS,2001,4,377,6357,8787,219,3353,1308,262,5650,47,25,515,161,883,15875,10303
5860,Empire District Electric Co,MO,2001,4,5342,88494,109385,4733,92235,19791,2448,63533,265,404,6831,1341,12927,251093,130782
5860,Empire District Electric Co,OK,2001,4,219,3276,4443,127,1631,887,157,3061,18,20,259,67,523,8227,5415
5860,Empire District Electric Co,AR,2001,5,152,2036,3014,153,2571,635,233,5617,9,19,272,78,557,10496,3736
5860,Empire District Electric Co,KS,2001,5,377,6167,8738,253,3861,1305,233,5163,47,25,480,162,888,15671,10252
5860,Empire District Electric Co,MO,2001,5,5570,81123,109423,5337,103120,19828,2883,76996,264,412,6856,1336,14202,268095,130851
5860,Empire District Electric Co,OK,2001,5,176,2470,4445,132,1699,891,158,3096,18,19,217,67,485,7482,5421
5860,Empire District Electric Co,AR,2001,6,194,2656,3013,165,2725,636,258,5733,9,19,297,77,636,11411,3735
5860,Empire District Electric Co,KS,2001,6,652,10302,8736,300,4564,1312,344,7458,47,30,604,162,1326,22928,10257
5860,Empire District Electric Co,MO,2001,6,8379,117453,109454,7151,116651,19885,3495,72505,264,466,7042,1348,19491,313651,130951
5860,Empire District Electric Co,OK,2001,6,322,4991,4414,183,2547,902,189,3944,18,21,259,67,715,11741,5401
5860,Empire District Electric Co,AR,2001,7,322,4206,3023,247,3538,632,297,6301,9,26,387,76,892,14432,3740
5860,Empire District Electric Co,KS,2001,7,885,14038,8742,307,4668,1311,325,7427,47,31,638,162,1548,26771,10262
5860,Empire District Electric Co,MO,2001,7,12300,167685,109836,9136,132074,19821,3942,77762,263,542,7554,1356,25920,385075,131276
5860,Empire District Electric Co,OK,2001,7,463,6941,4422,181,2457,893,185,3986,18,21,276,67,850,13660,5400
5860,Empire District Electric Co,AR,2001,8,342,4346,3045,235,3130,626,266,5548,9,25,355,77,868,13379,3757
5860,Empire District Electric Co,KS,2001,8,827,13328,8710,317,4897,1306,307,7010,46,32,667,164,1483,25902,10226
5860,Empire District Electric Co,MO,2001,8,10980,151804,109965,7837,115440,19851,3588,75153,262,528,7493,1357,22933,349890,131435
5860,Empire District Electric Co,OK,2001,8,423,6540,4409,161,2210,892,154,3297,18,19,242,66,757,12289,5385
5860,Empire District Electric Co,AR,2001,9,261,3244,3042,219,2874,627,245,4674,9,26,354,77,751,11146,3755
5860,Empire District Electric Co,KS,2001,9,546,8547,8713,258,4524,1306,287,6192,46,26,611,161,1117,19874,10226
5860,Empire District Electric Co,MO,2001,9,8064,109237,109988,6952,104721,19867,3326,65835,262,538,7607,1348,18880,287400,131465
5860,Empire District Electric Co,OK,2001,9,360,4516,4415,188,2292,888,160,2591,18,27,320,67,735,9719,5388
5860,Empire District Electric Co,AR,2001,10,167,2155,3048,180,2416,626,260,5639,9,16,229,78,623,10439,3761
5860,Empire District Electric Co,KS,2001,10,354,5631,8731,261,4081,1304,279,6130,46,23,510,161,917,16352,10242
5860,Empire District Electric Co,MO,2001,10,6270,80472,110116,6677,104116,19884,3174,69281,262,463,6968,1357,16584,260837,131619
5860,Empire District Electric Co,OK,2001,10,223,2810,4437,163,1965,895,148,2735,18,13,145,70,547,7655,5420
5860,Empire District Electric Co,AR,2001,11,114,1789,3055,120,1974,629,210,4679,9,17,264,79,461,8706,3772
5860,Empire District Electric Co,KS,2001,11,368,6201,8735,308,3040,1307,252,5300,46,23,496,159,951,15037,10247
5860,Empire District Electric Co,MO,2001,11,7202,93625,110495,5824,96782,19915,3037,64642,262,455,6796,1356,16518,261845,132028
5860,Empire District Electric Co,OK,2001,11,193,3109,4446,126,1706,888,141,2953,18,19,257,70,479,8025,5422
5860,Empire District Electric Co,AR,2001,12,202,2890,3062,165,2709,625,261,5439,9,19,298,80,647,11336,3776
5860,Empire District Electric Co,KS,2001,12,583,10549,8747,177,3777,1303,288,6465,46,24,522,159,1072,21313,10255
5860,Empire District Electric Co,MO,2001,12,9634,137996,110744,6639,111370,19895,3043,63432,263,480,7345,1360,19796,320143,132262
5860,Empire District Electric Co,OK,2001,12,305,4878,4454,156,2080,884,179,3623,18,20,264,70,660,10845,5426
5877,Energetix,NY,2001,1,1555,15558,33269,4340,49573,5454,796,9089,1000,,,,6691,74220,39723
5877,Energetix,NY,2001,2,2494,24569,34344,5526,62152,2472,2235,25142,1000,,,,10255,111863,37816
5877,Energetix,NY,2001,3,1915,19558,34411,5346,62350,5508,971,11320,1000,,,,8232,93228,40919
5877,Energetix,NY,2001,4,1827,17934,34137,5147,57694,5535,930,10424,1000,,,,7904,86052,40672
5877,Energetix,NY,2001,5,2040,19044,33795,5743,61208,5503,1044,11123,1000,,,,8827,91375,40298
5877,Energetix,NY,2001,6,2243,20244,33258,6301,64939,5438,1159,11942,1000,,,,9703,97125,39696
5877,Energetix,NY,2001,7,2004,18666,32905,5614,59709,5434,1033,10988,1000,,,,8651,89363,39339
5877,Energetix,NY,2001,8,2639,25079,32585,7399,80290,5465,1354,14692,1000,,,,11392,120061,39050
5877,Energetix,NY,2001,9,2362,22495,32586,6605,71820,5450,1212,13178,1000,,,,10179,107493,39036
5877,Energetix,NY,2001,10,2372,22870,32746,6626,72940,5434,1219,13423,1000,,,,10217,109233,39180
6022,Eugene Water & Electric Board,OR,2001,1,6019,128597,71870,3186,78343,8736,2781,83740,16,36,845,10,12022,291525,80632
6022,Eugene Water & Electric Board,OR,2001,2,5903,125611,71909,3160,75688,8731,3258,95153,15,36,770,10,12357,297222,80665
6022,Eugene Water & Electric Board,OR,2001,3,5357,113483,71978,3080,74833,8759,2718,78239,15,36,692,10,11191,267247,80762
6022,Eugene Water & Electric Board,OR,2001,4,4653,93192,72020,3331,77864,8766,2459,67472,15,38,615,10,10481,239143,80811
6022,Eugene Water & Electric Board,OR,2001,5,3750,73211,72112,3119,71111,8794,2154,76112,15,38,545,10,9061,220979,80931
6022,Eugene Water & Electric Board,OR,2001,6,3201,61072,72175,3221,75393,8736,2059,60627,13,38,537,10,8519,197629,80934
6022,Eugene Water & Electric Board,OR,2001,7,2887,54341,72181,3023,70217,8756,2057,63376,11,38,589,10,8005,188523,80958
6022,Eugene Water & Electric Board,OR,2001,8,2993,56374,72296,3156,73871,8803,2373,65806,13,38,660,10,8560,196711,81122
6022,Eugene Water & Electric Board,OR,2001,9,2472,46355,72208,3059,71617,8678,3155,83388,11,38,747,10,8724,202107,80907
6022,Eugene Water & Electric Board,OR,2001,10,3419,65114,71981,3547,83105,8605,2099,55997,14,38,864,10,9103,205080,80610
6022,Eugene Water & Electric Board,OR,2001,11,5358,80639,72074,4174,72532,8583,2084,60175,12,51,919,10,11667,214265,80679
6022,Eugene Water & Electric Board,OR,2001,12,6902,99960,72129,4175,71704,8569,3029,54648,12,50,897,10,14156,227209,80720
6077,Exeter & Hampton Electric Co.,NH,2001,1,3388,28486,33958,1458,12297,5341,1236,12682,47,361,2916,1455,6443,56381,40801
6077,Exeter & Hampton Electric Co.,NH,2001,2,2844,23720,34081,1367,11345,5354,1236,12586,47,340,2690,1449,5787,50341,40931
6077,Exeter & Hampton Electric Co.,NH,2001,3,2678,22254,34176,1311,10704,5388,1153,11482,47,327,2491,1444,5469,46931,41055
6077,Exeter & Hampton Electric Co.,NH,2001,4,2653,22033,34974,1337,10997,5473,1208,12162,47,348,2769,1448,5546,47961,41942
6077,Exeter & Hampton Electric Co.,NH,2001,5,2237,18375,25424,1328,10257,5488,1194,11815,50,328,2467,1445,5087,42914,32407
6077,Exeter & Hampton Electric Co.,NH,2001,6,2572,21282,35519,1445,11577,5499,1235,12293,51,349,2732,1445,5601,47884,42514
6077,Exeter & Hampton Electric Co.,NH,2001,7,2936,24471,35587,1613,13180,5507,1255,12409,51,327,2539,1441,6131,52599,42586
