UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
195,Alabama Power Company,AL,2000,1,93886,1452522,1122486,60942,979391,188372,63824,1899384,4878,1277,17184,702,219929,4348481,1316438
195,Alabama Power Company,AL,2000,2,78325,1212682,1123764,56146,913581,188804,58046,1691555,4874,1098,14548,703,193615,3832366,1318145
195,Alabama Power Company,AL,2000,3,67279,915449,1124099,61004,938705,189401,63038,1754217,4856,1261,17489,705,192582,3625860,1319061
195,Alabama Power Company,AL,2000,4,68382,908346,1124576,59774,914825,190097,63924,1871814,4853,1246,15565,707,193326,3710550,1320233
195,Alabama Power Company,AL,2000,5,98447,1289297,1125391,77739,1145132,190749,82488,1882770,4848,1670,22754,705,260344,4339953,1321693
195,Alabama Power Company,AL,2000,6,128965,1747847,1126859,79436,1220221,191238,84314,2018814,4846,1186,15026,704,293901,5001908,1323647
195,Alabama Power Company,AL,2000,7,164373,2089961,1127368,92142,1310130,191546,88315,1906258,4835,1576,18803,705,346406,5325152,1324454
195,Alabama Power Company,AL,2000,8,155037,1967979,1130378,91982,1304205,192051,90395,1884678,4828,1279,15620,706,338693,5172482,1327963
195,Alabama Power Company,AL,2000,9,114223,1562268,1130713,76064,1181586,192407,69346,1903730,4818,1231,16173,707,260864,4663757,1328645
195,Alabama Power Company,AL,2000,10,71115,975575,1130410,64534,1040170,192702,67615,1658663,4812,1284,17286,707,204548,3691694,1328631
195,Alabama Power Company,AL,2000,11,73187,1028002,1131620,65986,1004330,193020,66785,1928202,4825,1383,17626,708,207341,3978160,1330173
195,Alabama Power Company,AL,2000,12,109290,1621894,1132410,68946,1036452,193106,61578,1701320,4819,1344,17340,709,241158,4377006,1331044
213,Alaska Electric Light&Power Co,AK,2000,1,1468,14187,12609,381,3936,1364,412,5175,92,509,6674,615,2770,29972,14680
213,Alaska Electric Light&Power Co,AK,2000,2,1332,13419,12613,365,4044,1373,372,4854,92,472,6415,616,2541,28732,14694
213,Alaska Electric Light&Power Co,AK,2000,3,1157,11810,12641,332,3748,1371,352,4689,93,468,6752,616,2309,26999,14721
213,Alaska Electric Light&Power Co,AK,2000,4,1094,11507,12653,327,3859,1371,346,4951,95,408,5739,618,2175,26056,14737
213,Alaska Electric Light&Power Co,AK,2000,5,982,9911,12656,309,3508,1378,332,4456,95,420,5800,618,2043,23675,14747
213,Alaska Electric Light&Power Co,AK,2000,6,762,9030,12692,256,3546,1379,284,4611,95,340,5485,619,1642,22672,14785
213,Alaska Electric Light&Power Co,AK,2000,7,787,8335,12685,281,3528,1376,327,4764,94,360,5068,619,1755,21695,14774
213,Alaska Electric Light&Power Co,AK,2000,8,748,8772,12696,258,3534,1381,286,4678,94,310,4816,614,1602,21800,14785
213,Alaska Electric Light&Power Co,AK,2000,9,792,9046,12683,279,3731,1390,307,4891,94,365,5688,618,1743,23356,14785
213,Alaska Electric Light&Power Co,AK,2000,10,852,9923,12711,271,3601,1390,294,4578,95,355,5593,619,1772,23695,14815
213,Alaska Electric Light&Power Co,AK,2000,11,1177,11679,12718,346,3815,1383,357,4669,95,462,6405,621,2342,26568,14817
213,Alaska Electric Light&Power Co,AK,2000,12,1343,13592,12754,359,4018,1384,377,5010,95,483,6693,626,2562,29313,14859
599,Anchorage Mun Light and Power,AK,2000,1,1610,17633,23679,4741,65419,5851,0,0,0,136,1748,4568,6487,84800,34098
599,Anchorage Mun Light and Power,AK,2000,2,1360,14541,23700,4504,60507,5889,0,0,0,95,696,4350,5959,75744,33939
599,Anchorage Mun Light and Power,AK,2000,3,1127,11726,23765,4399,58558,5938,0,0,0,95,545,4381,5621,70829,34084
599,Anchorage Mun Light and Power,AK,2000,4,1188,12446,23697,4509,61097,5890,0,0,0,107,805,4354,5804,74348,33941
599,Anchorage Mun Light and Power,AK,2000,5,1042,10688,23788,4118,52790,5918,0,0,0,114,813,4350,5274,64291,34056
599,Anchorage Mun Light and Power,AK,2000,6,1014,10341,23803,4242,54393,5922,0,0,0,106,560,4367,5362,65294,34092
599,Anchorage Mun Light and Power,AK,2000,7,1011,10748,23639,4419,62814,5887,0,0,0,116,533,4348,5546,74095,33874
599,Anchorage Mun Light and Power,AK,2000,8,905,9407,23701,3993,52850,5899,0,0,0,116,636,4302,5014,62893,33902
599,Anchorage Mun Light and Power,AK,2000,9,1069,11451,23865,4362,61797,5912,0,0,0,110,516,4310,5541,73764,34087
599,Anchorage Mun Light and Power,AK,2000,10,1071,11280,23749,4073,54559,5921,0,0,0,102,572,4319,5246,66411,33989
599,Anchorage Mun Light and Power,AK,2000,11,1225,13182,23693,4400,60779,5956,0,0,0,103,740,4319,5728,74701,33968
599,Anchorage Mun Light and Power,AK,2000,12,1344,14655,23631,4484,61721,5955,0,0,0,101,787,4286,5929,77163,33872
689,Anoka Electric Cooperative,MN,2000,1,5490,85206,89228,1901,40731,5795,314,6784,11,64,581,491,7769,133302,95525
689,Anoka Electric Cooperative,MN,2000,2,4976,70520,89405,2129,40259,5818,294,6374,11,69,616,492,7468,117769,95726
689,Anoka Electric Cooperative,MN,2000,3,5005,69430,89587,2372,43986,5840,320,7194,11,76,675,495,7773,121285,95933
689,Anoka Electric Cooperative,MN,2000,4,4228,57902,89819,2243,42567,5843,266,5589,11,77,750,496,6814,106808,96169
689,Anoka Electric Cooperative,MN,2000,5,4650,62357,90012,2503,45966,5851,320,6656,11,123,1289,498,7596,116268,96372
689,Anoka Electric Cooperative,MN,2000,6,6973,70751,90279,3555,47243,5856,318,6394,11,168,1622,499,11014,126010,96645
689,Anoka Electric Cooperative,MN,2000,7,8055,94203,90609,3458,52279,5861,299,6018,11,244,2647,519,12056,155147,97000
689,Anoka Electric Cooperative,MN,2000,8,8657,100025,90837,3234,48808,5905,299,6018,11,348,4940,518,12538,159791,97271
689,Anoka Electric Cooperative,MN,2000,9,6093,67521,91099,2920,40441,5929,247,5300,11,294,3505,572,9554,116767,97611
689,Anoka Electric Cooperative,MN,2000,10,4643,60582,91349,2819,51333,5950,274,6001,11,159,1821,568,7895,119737,97878
689,Anoka Electric Cooperative,MN,2000,11,5008,64550,91548,2640,46479,5950,264,7216,11,108,1059,568,8020,119304,98077
689,Anoka Electric Cooperative,MN,2000,12,6237,88794,92154,1941,35872,6009,318,7135,11,86,889,569,8582,132690,98743
727,Appalachian Electric Coop,TN,2000,1,3822,62264,33696,1061,14981,4992,314,6772,7,15,229,36,5212,84246,38731
727,Appalachian Electric Coop,TN,2000,2,3736,60649,33772,1064,15340,5001,302,6262,7,15,216,36,5117,82467,38816
727,Appalachian Electric Coop,TN,2000,3,2659,40977,33731,955,13317,5038,282,6333,6,13,189,36,3909,60816,38811
727,Appalachian Electric Coop,TN,2000,4,2493,37951,33785,943,13057,5047,287,6520,6,13,178,36,3736,57706,38874
727,Appalachian Electric Coop,TN,2000,5,2317,34788,33841,1047,15160,5063,341,7237,6,12,167,36,3717,57352,38946
727,Appalachian Electric Coop,TN,2000,6,2507,38216,33879,1072,15310,5083,328,6743,6,12,152,36,3919,60421,39004
727,Appalachian Electric Coop,TN,2000,7,3058,48160,34025,1116,15900,5080,321,6578,6,12,152,36,4507,70790,39147
727,Appalachian Electric Coop,TN,2000,8,2841,44211,34076,1167,17181,5082,346,7194,6,12,165,36,4366,68751,39200
727,Appalachian Electric Coop,TN,2000,9,2861,44544,34147,1144,16646,5090,310,6608,6,13,177,36,4328,67975,39279
727,Appalachian Electric Coop,TN,2000,10,2300,34396,34205,1032,14686,5118,306,6728,6,14,204,37,3652,56014,39366
727,Appalachian Electric Coop,TN,2000,11,2425,36654,34243,1000,13948,5081,306,6282,6,14,197,37,3745,57081,39367
727,Appalachian Electric Coop,TN,2000,12,4799,80004,34351,1210,17870,5076,312,6569,6,16,237,38,6337,104680,39471
733,Appalachian Power Company,VA,2000,1,35512,692952,410984,11456,254202,56001,16541,490207,2020,2887,60136,5631,66396,1497497,474636
733,Appalachian Power Company,WV,2000,1,31740,617001,365897,15278,308012,57305,14367,428834,2321,258,3633,803,61643,1357480,426326
733,Appalachian Power Company,VA,2000,2,29546,568486,411388,10294,220234,56045,14679,431625,2003,2703,54556,5623,57222,1274901,475059
733,Appalachian Power Company,WV,2000,2,25908,497024,366013,12969,252075,57283,12543,345262,2319,244,2931,802,51664,1097292,426417
733,Appalachian Power Company,VA,2000,3,25877,459027,411249,10723,225649,56167,16172,474774,1970,2936,58957,5675,55708,1218407,475061
733,Appalachian Power Company,WV,2000,3,21699,389488,365603,14418,275425,57502,14108,399142,2320,280,3374,804,50505,1067429,426229
733,Appalachian Power Company,VA,2000,4,21461,371081,411010,9815,206654,56194,16485,488461,1996,2655,52262,5670,50416,1118458,474870
733,Appalachian Power Company,WV,2000,4,18643,330015,365103,12937,246845,57467,13036,365244,2315,267,2752,803,44883,944856,425688
733,Appalachian Power Company,VA,2000,5,21785,376645,411077,10759,232024,56312,17397,524505,2016,2812,55972,5667,52753,1189146,475072
733,Appalachian Power Company,WV,2000,5,18119,316645,364636,13764,269253,57513,13088,369020,2319,252,2414,808,45223,957332,425276
733,Appalachian Power Company,VA,2000,6,24129,421853,411623,12072,266260,56506,17969,537830,2006,3054,61926,5680,57224,1287869,475815
733,Appalachian Power Company,WV,2000,6,20679,365651,364617,15937,318500,57730,13633,382207,2315,259,2335,813,50508,1068693,425475
733,Appalachian Power Company,VA,2000,7,25652,464374,412002,11691,263075,56608,16553,482665,2008,2515,52957,5699,56411,1263071,476317
733,Appalachian Power Company,WV,2000,7,22493,411413,364481,15065,302796,57796,12494,341547,2312,252,2355,804,50304,1058111,425393
733,Appalachian Power Company,VA,2000,8,24193,429474,412781,11529,252452,56705,16971,505306,2001,2532,53970,5766,55225,1241202,477253
733,Appalachian Power Company,WV,2000,8,21011,378063,364685,14997,301765,57996,12930,355843,2309,248,2547,804,49186,1038218,425794
733,Appalachian Power Company,VA,2000,9,23299,409551,413556,11447,253544,56793,16953,504460,2001,2754,59008,5793,54453,1226563,478143
733,Appalachian Power Company,WV,2000,9,20304,363154,365206,15259,308906,58027,13127,364968,2307,250,2798,804,48940,1039826,426344
733,Appalachian Power Company,VA,2000,10,21231,364147,414396,10542,223912,56950,16612,488979,1999,2692,56269,5786,51077,1133307,479131
733,Appalachian Power Company,WV,2000,10,18078,316499,365886,13895,268473,58190,13611,387304,2318,251,3135,804,45835,975411,427198
733,Appalachian Power Company,VA,2000,11,22070,382902,414381,10200,215237,57051,16067,466599,2000,2661,55289,5795,50998,1120027,479227
733,Appalachian Power Company,WV,2000,11,19046,337952,366305,13366,257492,58413,13463,374030,2314,245,3206,803,46120,972680,427835
733,Appalachian Power Company,VA,2000,12,34081,649868,415472,12089,266130,57152,16213,476925,2002,3130,66706,5798,65513,1459629,480424
733,Appalachian Power Company,WV,2000,12,29772,569238,367129,15679,313134,58574,13802,391916,2316,261,3722,802,59514,1278010,428821
803,Arizona Public Service Company,AZ,2000,1,59622,743721,741762,52421,670667,86619,8604,202275,3197,934,7227,929,121581,1623890,832507
803,Arizona Public Service Company,AZ,2000,2,46656,539151,743439,50730,667610,87161,12302,209839,3564,931,7708,926,110619,1424308,835090
803,Arizona Public Service Company,AZ,2000,3,50968,594437,746708,56045,748846,87006,13634,213155,4182,674,8274,929,121321,1564712,838825
803,Arizona Public Service Company,AZ,2000,4,48415,545563,741652,57451,756014,86479,15179,240246,4840,851,8717,929,121896,1550540,833900
803,Arizona Public Service Company,AZ,2000,5,81932,798566,738599,69346,962055,87377,14860,238184,4613,864,9805,929,167002,2008610,831518
803,Arizona Public Service Company,AZ,2000,6,97216,1025743,738790,78918,938064,88960,14653,218213,3605,850,7442,916,191637,2189462,832271
803,Arizona Public Service Company,AZ,2000,7,115125,1247492,742472,79944,1039185,88449,12538,200259,3812,997,8782,908,208604,2495718,835641
803,Arizona Public Service Company,AZ,2000,8,114954,1248849,740544,76944,992769,88534,14383,232395,3583,628,6018,930,206909,2480031,833591
803,Arizona Public Service Company,AZ,2000,9,93554,1006033,744533,74954,962033,89261,13900,225285,3601,864,7563,964,183272,2200914,838359
803,Arizona Public Service Company,AZ,2000,10,66414,694565,748649,67003,821659,89709,9365,240707,3583,962,8495,1058,143744,1765426,842999
803,Arizona Public Service Company,AZ,2000,11,45329,581736,755305,55437,786044,89974,14635,201520,3613,926,9021,908,116327,1578321,849800
803,Arizona Public Service Company,AZ,2000,12,60282,751607,762574,52715,713763,90273,11133,176326,3637,907,8722,965,125037,1650418,857449
814,Arkansas Power & Light Company,AR,2000,1,42225,565444,543558,21084,370661,73843,24758,551085,20217,1077,18024,473,89144,1505214,638091
814,Arkansas Power & Light Company,AR,2000,2,41153,552257,544373,20947,361865,73907,24640,557786,20049,1096,18548,475,87836,1490456,638804
814,Arkansas Power & Light Company,AR,2000,3,34286,431818,545746,20113,342603,74170,24304,543411,19986,1056,17487,474,79759,1335319,640376
814,Arkansas Power & Light Company,AR,2000,4,33034,389698,545520,21055,342938,74526,26069,557949,20007,1142,17875,475,81300,1308460,640528
814,Arkansas Power & Light Company,AR,2000,5,32645,380771,545838,23264,370299,74927,26590,561336,20847,1197,18579,477,83696,1330985,642089
814,Arkansas Power & Light Company,AR,2000,6,46758,531715,546397,28014,448209,75262,31177,594625,23058,1378,21175,485,107327,1595724,645202
814,Arkansas Power & Light Company,AR,2000,7,63429,731314,547488,31393,510637,75645,34300,659491,25105,1461,22751,481,130583,1924193,648719
814,Arkansas Power & Light Company,AR,2000,8,71575,828804,547401,33174,540132,75736,36142,681197,26703,1499,24393,490,142390,2074526,650330
814,Arkansas Power & Light Company,AR,2000,9,74548,864324,547661,34482,563999,75882,35996,679112,26656,1453,22872,487,146479,2130307,650686
814,Arkansas Power & Light Company,AR,2000,10,44239,556138,547060,27425,449436,76014,31320,642580,23097,1238,19734,488,104222,1667888,646659
814,Arkansas Power & Light Company,AR,2000,11,34200,403287,546133,23504,381742,76110,30193,638914,20742,1168,18488,489,89065,1442431,643474
814,Arkansas Power & Light Company,AR,2000,12,43271,555856,545550,22866,380879,76293,27557,572242,20461,1170,18837,490,94864,1527814,642794
817,Arkansas Valley Electric Coop.,AR,2000,1,3152,48916,41788,364,6768,1964,543,16723,12,57,922,509,4116,73329,44273
817,Arkansas Valley Electric Coop.,AR,2000,2,3201,51371,41961,389,6581,1991,535,17322,12,28,350,506,4153,75624,44470
817,Arkansas Valley Electric Coop.,AR,2000,3,2633,41390,42039,380,6445,2003,520,17829,12,37,563,508,3570,66227,44562
817,Arkansas Valley Electric Coop.,AR,2000,4,2445,37202,41999,399,6954,2020,584,17413,12,35,507,509,3463,62076,44540
817,Arkansas Valley Electric Coop.,AR,2000,5,2397,33317,42149,452,7204,2027,610,17427,12,39,528,509,3498,58476,44697
817,Arkansas Valley Electric Coop.,AR,2000,6,2934,44555,42273,483,8159,2107,660,19508,13,49,714,539,4126,72936,44932
817,Arkansas Valley Electric Coop.,AR,2000,7,3449,55223,42268,476,8038,2077,727,19897,13,53,834,540,4705,83992,44898
817,Arkansas Valley Electric Coop.,AR,2000,8,4347,67050,42590,555,9089,2167,820,20323,13,96,1369,550,5818,97831,45320
817,Arkansas Valley Electric Coop.,AR,2000,9,5016,75519,42499,575,9326,2088,688,17417,13,169,2472,565,6448,104734,45165
817,Arkansas Valley Electric Coop.,AR,2000,10,3484,51573,42539,454,7501,2103,641,17893,13,124,1772,569,4703,78739,45224
817,Arkansas Valley Electric Coop.,AR,2000,11,2588,37012,42551,404,6622,2124,681,18893,13,99,1338,568,3772,63865,45256
817,Arkansas Valley Electric Coop.,AR,2000,12,4665,65134,42663,521,5016,2169,636,16620,13,56,1422,565,5878,88192,45410
963,Atlantic City Electric Company,NJ,2000,1,38083,371852,432815,26288,267143,57838,6139,55063,982,898,4126,524,71408,698184,492159
963,Atlantic City Electric Company,NJ,2000,2,37372,359726,434119,24239,270275,57913,6667,76503,953,807,3468,525,69085,709972,493510
963,Atlantic City Electric Company,NJ,2000,3,28905,264890,435645,20738,303304,58451,6265,96015,1005,644,4059,525,56552,668268,495626
963,Atlantic City Electric Company,NJ,2000,4,27505,279436,434832,23625,316992,58205,5940,78829,981,680,3357,525,57750,678614,494543
963,Atlantic City Electric Company,NJ,2000,5,27957,264341,435094,22059,299035,58392,5589,100680,983,712,3317,528,56317,667373,494997
963,Atlantic City Electric Company,NJ,2000,6,31202,283567,437250,28170,368147,59081,6583,106803,1010,659,2825,526,66614,761342,497867
963,Atlantic City Electric Company,NJ,2000,7,45125,384792,438120,34921,439171,59261,7467,115738,1051,721,3081,525,88234,942782,498957
963,Atlantic City Electric Company,NJ,2000,8,46996,400950,438120,33981,356996,59174,6738,101196,1022,740,3540,525,88455,862682,498841
963,Atlantic City Electric Company,NJ,2000,9,42797,365819,438940,28523,234845,59311,8417,127011,1023,709,3727,526,80446,731402,499800
963,Atlantic City Electric Company,NJ,2000,10,27984,248928,439185,23744,300373,59282,7565,129082,1012,882,4104,527,60175,682487,500006
963,Atlantic City Electric Company,NJ,2000,11,26294,241208,439438,22649,309393,59280,5694,104767,1009,590,4481,529,55227,659849,500256
963,Atlantic City Electric Company,NJ,2000,12,41103,401289,440764,23435,308696,59402,5204,98707,1017,368,4623,527,70110,813315,501710
1130,Northern Plains Elec Coop,ND,2000,1,1198,19353,9179,267,4417,1045,283,7390,10,9,46,396,1757,31206,10630
1130,Northern Plains Elec Coop,ND,2000,2,1188,19650,9172,254,4127,1046,252,6673,10,8,46,398,1702,30496,10626
1130,Northern Plains Elec Coop,ND,2000,3,1007,15560,9196,219,3283,1045,234,6380,10,69,44,398,1529,25267,10649
1130,Northern Plains Elec Coop,ND,2000,4,949,14081,9168,225,3454,1043,234,6447,10,8,46,397,1416,24028,10618
1130,Northern Plains Elec Coop,ND,2000,5,815,10966,9171,196,2680,1047,225,5960,10,18,141,401,1254,19747,10629
1130,Northern Plains Elec Coop,ND,2000,6,712,8260,9163,198,2761,1049,254,6404,10,28,482,400,1192,17907,10622
1130,Northern Plains Elec Coop,ND,2000,7,713,7989,9162,196,2625,1051,237,6313,10,29,497,402,1175,17424,10625
1130,Northern Plains Elec Coop,ND,2000,8,740,8252,9179,205,2860,1053,253,6839,10,54,1162,401,1252,19113,10643
1130,Northern Plains Elec Coop,ND,2000,9,869,11196,9173,209,2849,1061,291,7488,10,28,416,403,1397,21949,10647
1130,Northern Plains Elec Coop,ND,2000,10,898,12632,9173,216,3028,1062,246,6169,10,32,323,404,1392,22152,10649
1130,Northern Plains Elec Coop,ND,2000,11,917,13276,9173,213,3071,1061,225,5488,10,16,64,404,1371,21899,10648
1130,Northern Plains Elec Coop,ND,2000,12,1174,19435,9174,255,4119,1064,224,5532,10,8,50,403,1661,29136,10651
1167,Baltimore Gas & Electric Co,MD,2000,1,91297,1199504,1022689,73155,1215203,107679,15883,390858,4697,2470,33406,99,182805,2838971,1135164
1167,Baltimore Gas & Electric Co,MD,2000,2,83256,1097759,1025226,61910,1040239,107991,13354,344434,4672,2442,31667,99,160962,2514099,1137988
1167,Baltimore Gas & Electric Co,MD,2000,3,71501,903518,1026213,62426,1032898,108194,13572,347116,4629,3078,34305,98,150577,2317837,1139134
1167,Baltimore Gas & Electric Co,MD,2000,4,60282,740783,1027624,62034,1030714,108245,14197,354354,4661,3038,30056,99,139551,2155907,1140629
1167,Baltimore Gas & Electric Co,MD,2000,5,75521,852750,1028774,70797,1134206,108339,15124,367070,4673,3542,26639,99,164984,2380665,1141885
1167,Baltimore Gas & Electric Co,MD,2000,6,96088,985102,1028117,100714,1217976,108344,20946,384040,4705,3321,28848,99,221069,2615966,1141265
1167,Baltimore Gas & Electric Co,MD,2000,7,124186,1272655,1013652,108257,1322698,106864,20876,325351,4692,3173,25176,99,256492,2945880,1125307
1167,Baltimore Gas & Electric Co,MD,2000,8,84986,1043762,1029079,92625,1253303,108266,21993,421917,4894,3320,27941,100,202924,2746923,1142339
1167,Baltimore Gas & Electric Co,MD,2000,9,70774,861997,1030287,91206,1244714,108584,18870,367342,4926,3450,32011,465,184300,2506064,1144262
1167,Baltimore Gas & Electric Co,MD,2000,10,48380,741032,1031209,52337,1038051,108185,14858,351711,4959,8452,33176,463,124027,2163970,1144816
1167,Baltimore Gas & Electric Co,MD,2000,11,62911,892369,1031456,58934,1042873,108305,16431,366381,4955,3430,36057,464,141706,2337680,1145180
1167,Baltimore Gas & Electric Co,MD,2000,12,88840,1316736,1034838,65335,1238133,108740,18498,359467,4936,3291,35342,464,175964,2949678,1148978
1179,Bangor Hydro-Electric Company,ME,2000,1,8458,62793,90972,6317,53385,14923,4265,56400,44,190,743,16190,19230,173321,122129
1179,Bangor Hydro-Electric Company,ME,2000,2,7087,52884,90998,5795,47445,14853,4256,53356,41,186,743,16190,17324,154428,122082
1179,Bangor Hydro-Electric Company,ME,2000,3,6880,50822,91168,5169,43438,15003,3712,49284,33,193,764,16206,15954,144308,122410
1179,Bangor Hydro-Electric Company,ME,2000,4,5725,42571,91945,4709,43114,15167,1494,36550,35,183,717,16196,12111,122952,123343
1179,Bangor Hydro-Electric Company,ME,2000,5,5886,42977,93213,4773,43321,15317,3482,62170,35,185,747,16201,14326,149215,124766
1179,Bangor Hydro-Electric Company,ME,2000,6,5866,42193,93996,5151,46116,15410,2946,57610,39,189,746,16216,14152,146665,125661
1179,Bangor Hydro-Electric Company,ME,2000,7,6017,43366,94238,5827,47557,15445,3281,59599,40,186,736,16174,15311,151258,125897
1179,Bangor Hydro-Electric Company,ME,2000,8,5694,40878,94267,5343,46115,15454,3052,60058,40,187,734,16173,14276,147785,125934
1179,Bangor Hydro-Electric Company,ME,2000,9,6336,45218,94120,6163,54186,15423,3332,77124,38,188,734,16164,16019,177262,125745
1179,Bangor Hydro-Electric Company,ME,2000,10,5840,41079,92866,5263,44720,15310,3063,40631,79,193,732,16094,14359,127162,124349
1179,Bangor Hydro-Electric Company,ME,2000,11,6441,42162,92148,5393,42616,15180,3563,54671,80,198,733,16101,15595,140182,123509
1179,Bangor Hydro-Electric Company,ME,2000,12,7812,51653,91943,6116,47983,15082,2768,41033,87,198,732,16105,16894,141401,123217
1613,"Berkeley Electric Coop, Inc",SC,2000,1,7117,88248,55867,709,8423,5500,576,9199,206,277,3478,393,8679,109348,61966
1613,"Berkeley Electric Coop, Inc",SC,2000,2,6692,107462,55976,658,9890,5494,454,10230,193,284,4828,393,8088,132410,62056
1613,"Berkeley Electric Coop, Inc",SC,2000,3,5300,69262,56438,642,8374,5499,523,9670,156,311,4406,392,6776,91712,62485
1613,"Berkeley Electric Coop, Inc",SC,2000,4,4574,59218,56349,620,8232,5500,509,9796,147,225,3314,395,5928,80560,62391
1613,"Berkeley Electric Coop, Inc",SC,2000,5,5950,60739,56317,868,9089,5541,742,10276,164,347,3910,402,7907,84014,62424
1613,"Berkeley Electric Coop, Inc",SC,2000,6,6609,90843,56938,863,11596,5565,625,13396,159,286,4445,399,8383,120280,63061
1613,"Berkeley Electric Coop, Inc",SC,2000,7,6963,97099,56798,849,11603,5565,631,14677,160,248,3976,398,8691,127355,62921
1613,"Berkeley Electric Coop, Inc",SC,2000,8,7158,97488,57099,879,11595,5634,610,12334,219,296,4495,402,8943,125912,63354
1613,"Berkeley Electric Coop, Inc",SC,2000,9,5686,88319,56586,760,11543,5560,482,12599,254,261,4938,405,7189,117399,62805
1613,"Berkeley Electric Coop, Inc",SC,2000,10,5080,68575,57240,684,9444,5655,591,12262,264,308,5593,408,6663,95874,63567
1613,"Berkeley Electric Coop, Inc",SC,2000,11,6507,61202,56911,860,8209,5616,852,9559,270,299,2502,410,8518,81472,63207
1738,Bonneville Power Admin,OR,2000,1,0,0,0,0,0,0,7711,316669,3,13,518,1,7724,317187,4
1738,Bonneville Power Admin,WA,2000,1,0,0,0,0,0,0,32952,1393347,9,1740,72207,6,34692,1465554,15
1738,Bonneville Power Admin,OR,2000,2,0,0,0,0,0,0,5935,241247,3,11,444,1,5946,241691,4
1738,Bonneville Power Admin,WA,2000,2,0,0,0,0,0,0,24051,1013020,9,1563,64396,6,25614,1077416,15
1738,Bonneville Power Admin,OR,2000,3,0,0,0,0,0,0,4818,195011,3,10,394,1,4828,195405,4
1738,Bonneville Power Admin,WA,2000,3,0,0,0,0,0,0,23018,973869,9,1619,67213,6,24637,1041082,15
1738,Bonneville Power Admin,OR,2000,4,0,0,0,0,0,0,4290,187866,3,7,329,1,4297,188195,4
1738,Bonneville Power Admin,WA,2000,4,0,0,0,0,0,0,17030,636575,9,1260,60899,6,18290,697474,15
1738,Bonneville Power Admin,OR,2000,5,0,0,0,0,0,0,3345,234946,3,4,276,1,3349,235222,4
1738,Bonneville Power Admin,WA,2000,5,0,0,0,0,0,0,17849,930951,9,711,56645,6,18560,987596,15
1738,Bonneville Power Admin,OR,2000,6,0,0,0,0,0,0,3540,302218,3,3,229,1,3543,302447,4
1738,Bonneville Power Admin,WA,2000,6,0,0,0,0,0,0,28127,1054699,9,730,58096,6,28857,1112795,15
1738,Bonneville Power Admin,OR,2000,7,0,0,0,0,0,0,2963,193112,3,4,695,1,2967,193807,4
1738,Bonneville Power Admin,WA,2000,7,0,0,0,0,0,0,20252,1366424,9,868,78389,6,21120,1444813,15
1738,Bonneville Power Admin,OR,2000,8,0,0,0,0,0,0,3901,191813,3,4,180,1,3905,191993,4
1738,Bonneville Power Admin,WA,2000,8,0,0,0,0,0,0,26872,1525808,9,1167,56991,6,28039,1582799,15
1738,Bonneville Power Admin,OR,2000,9,0,0,0,0,0,0,4294,177613,3,4,175,1,4298,177788,4
1738,Bonneville Power Admin,WA,2000,9,0,0,0,0,0,0,32682,1409411,9,1292,53848,6,33974,1463259,15
1738,Bonneville Power Admin,OR,2000,10,0,0,0,0,0,0,4510,187723,3,6,240,1,4516,187963,4
1738,Bonneville Power Admin,WA,2000,10,0,0,0,0,0,0,33694,1286626,9,1391,58879,6,35085,1345505,15
1738,Bonneville Power Admin,OR,2000,11,0,0,0,0,0,0,3191,128311,3,10,402,1,3201,128713,4
1738,Bonneville Power Admin,WA,2000,11,0,0,0,0,0,0,33351,1232956,9,1554,68246,6,34905,1301202,15
1738,Bonneville Power Admin,OR,2000,12,0,0,0,0,0,0,4601,195487,3,12,495,1,4613,195982,4
1738,Bonneville Power Admin,WA,2000,12,0,0,0,0,0,0,34186,1258545,9,1766,65798,6,35952,1324343,15
1796,Blackstone Valley Electric,RI,2000,1,4447,42181,79541,2823,32597,7003,2873,39263,738,144,1075,7,10287,115116,87289
1796,Blackstone Valley Electric,RI,2000,2,4006,37177,79447,2812,31882,7016,2586,35251,735,119,666,7,9523,104976,87205
1796,Blackstone Valley Electric,RI,2000,3,4252,39666,79706,3124,35351,7039,3274,42923,731,141,966,7,10791,118906,87483
1796,Blackstone Valley Electric,RI,2000,4,3677,34608,79732,2738,32498,7033,2973,39215,736,120,689,7,9508,107010,87508
1998,Boston Edison Company,MA,2000,1,40531,373942,590214,52861,735521,84090,8514,118096,1478,1775,13441,3382,103681,1241000,679164
1998,Boston Edison Company,MA,2000,2,41298,366632,589447,54646,733453,84552,9183,122363,1484,1671,11314,3335,106798,1233762,678818
1998,Boston Edison Company,MA,2000,3,38893,335980,593013,53703,701890,86031,9616,125965,1505,1635,10601,3314,103847,1174436,683863
1998,Boston Edison Company,MA,2000,4,34986,277166,592896,55500,660496,85769,10213,124523,1443,1786,10264,3413,102485,1072449,683521
1998,Boston Edison Company,MA,2000,5,34343,281092,592766,57866,689339,86144,10556,133573,1420,1667,9192,3353,104432,1113196,683683
