UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),COM_REV (Thousand $),COM_SALES (MwH),IND_REV (Thousand $),IND_SALES (MwH),OTH_REV (Thousand $),OTH_SALES (MwH),TOT_REV (Thousand $),TOT_SALES (MwH)
221,Alaska Village Elec Coop Inc,AK,1992,6,527,1250,175,484,0,0,462,1296,1164,3030
221,Alaska Village Elec Coop Inc,AK,1992,7,527,1250,175,484,0,0,462,1296,1164,3030
221,Alaska Village Elec Coop Inc,AK,1992,8,450,1063,160,439,0,0,294,735,904,2237
221,Alaska Village Elec Coop Inc,AK,1992,9,555,1319,164,449,0,0,398,1068,1117,2836
221,Alaska Village Elec Coop Inc,AK,1992,10,559,1328,162,446,0,0,498,1415,1219,3189
221,Alaska Village Elec Coop Inc,AK,1992,11,631,1461,192,515,0,0,598,1644,1421,3620
221,Alaska Village Elec Coop Inc,AK,1992,12,688,1594,192,512,0,0,635,1744,1515,3850
230,Albany Water Gas & Light Comm,GA,1992,1,2125,31241,2134,31846,0,0,136,1732,4395,64819
230,Albany Water Gas & Light Comm,GA,1992,2,2180,32130,2160,33972,0,0,119,1503,4459,67605
230,Albany Water Gas & Light Comm,GA,1992,3,1722,24821,2094,32569,0,0,125,1625,3941,59015
230,Albany Water Gas & Light Comm,GA,1992,4,1729,24936,2109,33013,0,0,118,1562,3956,59511
230,Albany Water Gas & Light Comm,GA,1992,5,1658,23801,2142,33684,0,0,126,1823,3926,59308
230,Albany Water Gas & Light Comm,GA,1992,6,2293,29732,2093,32185,0,0,123,1745,4509,63662
230,Albany Water Gas & Light Comm,GA,1992,7,3112,41136,3041,53223,0,0,122,1696,6275,96055
230,Albany Water Gas & Light Comm,GA,1992,8,3036,40086,2512,43459,0,0,125,1705,5673,85250
230,Albany Water Gas & Light Comm,GA,1992,9,2750,36104,2603,43183,0,0,125,1693,5478,80980
230,Albany Water Gas & Light Comm,GA,1992,10,2014,29480,2393,38525,0,0,136,1804,4543,69809
230,Albany Water Gas & Light Comm,GA,1992,11,1654,23746,2155,33899,0,0,140,1829,3949,59474
230,Albany Water Gas & Light Comm,GA,1992,12,2015,29467,2251,35607,0,0,141,1791,4407,66865
276,Alcorn County Elec Power Assn,MS,1992,1,1012,18589,247,3839,1173,25921,34,484,2466,48833
276,Alcorn County Elec Power Assn,MS,1992,2,883,16221,229,3491,1213,27154,33,456,2358,47322
276,Alcorn County Elec Power Assn,MS,1992,3,781,14359,218,3319,1178,25459,34,674,2211,43811
276,Alcorn County Elec Power Assn,MS,1992,4,737,13524,209,3164,1248,27870,32,428,2226,44986
276,Alcorn County Elec Power Assn,MS,1992,5,704,12311,194,2794,1284,28397,33,439,2215,43941
276,Alcorn County Elec Power Assn,MS,1992,6,803,14207,212,3116,1314,30500,33,453,2362,48276
276,Alcorn County Elec Power Assn,MS,1992,7,1006,17998,234,3492,1214,25525,32,424,2486,47439
276,Alcorn County Elec Power Assn,MS,1992,8,1051,18841,247,3711,1394,32312,32,427,2724,55291
276,Alcorn County Elec Power Assn,MS,1992,9,930,16564,235,3529,1377,31384,34,449,2576,51926
276,Alcorn County Elec Power Assn,MS,1992,10,766,13203,218,3234,1403,30622,34,455,2421,47514
276,Alcorn County Elec Power Assn,MS,1992,11,715,12509,177,2505,1310,30005,34,470,2236,45489
276,Alcorn County Elec Power Assn,MS,1992,12,898,15949,192,2765,1270,28785,35,480,2395,47979
329,Allamakee-Clayton El Coop Inc,IA,1992,1,767,10727,22,311,0,0,1,7,790,11045
329,Allamakee-Clayton El Coop Inc,IA,1992,2,759,10601,21,294,0,0,1,6,781,10901
329,Allamakee-Clayton El Coop Inc,IA,1992,3,678,9324,22,304,0,0,1,6,701,9634
329,Allamakee-Clayton El Coop Inc,IA,1992,4,804,10633,28,381,0,0,1,6,833,11020
329,Allamakee-Clayton El Coop Inc,IA,1992,5,571,7582,25,351,0,0,1,6,597,7939
329,Allamakee-Clayton El Coop Inc,IA,1992,6,571,7516,25,348,0,0,1,6,597,7870
329,Allamakee-Clayton El Coop Inc,IA,1992,7,554,7252,24,328,0,0,1,6,579,7586
329,Allamakee-Clayton El Coop Inc,IA,1992,8,585,7719,26,365,0,0,1,6,612,8090
329,Allamakee-Clayton El Coop Inc,IA,1992,9,575,7575,23,315,0,0,1,6,599,7896
329,Allamakee-Clayton El Coop Inc,IA,1992,10,611,8183,24,332,0,0,1,6,636,8521
329,Allamakee-Clayton El Coop Inc,IA,1992,11,853,11983,25,352,0,0,1,6,879,12341
329,Allamakee-Clayton El Coop Inc,IA,1992,12,784,10969,23,317,0,0,1,7,808,11293
407,Altamaha Electric Member Corp,GA,1992,1,1118,12987,248,2690,238,2524,5,48,1609,18249
407,Altamaha Electric Member Corp,GA,1992,2,1032,12106,249,2748,222,2022,3,31,1506,16907
407,Altamaha Electric Member Corp,GA,1992,3,847,9190,206,2178,251,3612,4,37,1308,15017
407,Altamaha Electric Member Corp,GA,1992,4,890,10001,219,2457,201,1479,6,78,1316,14015
407,Altamaha Electric Member Corp,GA,1992,5,877,9645,250,2843,350,7764,12,165,1489,20417
407,Altamaha Electric Member Corp,GA,1992,6,951,10585,261,2968,407,9968,8,122,1627,23643
407,Altamaha Electric Member Corp,GA,1992,7,1327,14753,313,3589,221,1876,10,128,1871,20346
407,Altamaha Electric Member Corp,GA,1992,8,1394,16375,356,4333,212,1820,8,109,1970,22637
407,Altamaha Electric Member Corp,GA,1992,9,1173,13377,312,3653,216,1967,4,48,1705,19045
407,Altamaha Electric Member Corp,GA,1992,10,919,10153,241,2766,235,3191,7,96,1402,16206
407,Altamaha Electric Member Corp,GA,1992,11,820,9255,212,2377,209,1974,6,83,1247,13689
407,Altamaha Electric Member Corp,GA,1992,12,976,11901,224,2516,240,3713,3,30,1443,18160
599,Anchorage City of,AK,1992,1,1404,15097,4238,55346,0,0,115,1356,5757,71799
599,Anchorage City of,AK,1992,2,1325,14176,4368,57776,0,0,109,1130,5802,73082
599,Anchorage City of,AK,1992,3,1321,14123,4225,55096,0,0,103,798,5649,70017
599,Anchorage City of,AK,1992,4,1132,11669,4202,53480,0,0,108,797,5442,65946
599,Anchorage City of,AK,1992,5,1043,10649,4061,51633,0,0,102,598,5206,62880
599,Anchorage City of,AK,1992,6,937,9394,3862,47653,0,0,107,550,4906,57597
599,Anchorage City of,AK,1992,7,991,9822,4252,52463,0,0,104,377,5347,62662
599,Anchorage City of,AK,1992,8,1003,9954,4218,52466,0,0,103,446,5324,62866
599,Anchorage City of,AK,1992,9,1057,10567,4151,51206,0,0,106,614,5314,62387
599,Anchorage City of,AK,1992,10,1118,11699,4082,52702,0,0,104,708,5304,65109
599,Anchorage City of,AK,1992,11,1179,12379,4159,53745,0,0,104,848,5442,66972
599,Anchorage City of,AK,1992,12,1310,13921,4306,55467,0,0,101,853,5717,70241
636,Anderson City of,IN,1992,1,1775,27552,1229,21038,282,5550,28,437,3314,54577
636,Anderson City of,IN,1992,2,1705,26566,1360,21578,286,5596,28,437,3379,54177
636,Anderson City of,IN,1992,3,1438,21603,1142,19199,288,6050,28,437,2896,47289
636,Anderson City of,IN,1992,4,1413,21424,1119,18527,280,5638,28,434,2840,46023
636,Anderson City of,IN,1992,5,1290,18973,1137,18823,278,5800,28,434,2733,44030
636,Anderson City of,IN,1992,6,1235,18100,1210,20267,280,5924,28,434,2753,44725
636,Anderson City of,IN,1992,7,1441,21633,1282,21856,281,5816,28,434,3032,49739
636,Anderson City of,IN,1992,8,1625,24979,1405,24511,281,5880,28,434,3339,55804
636,Anderson City of,IN,1992,9,1442,21690,1346,23276,275,5692,28,434,3091,51092
636,Anderson City of,IN,1992,10,1169,16660,1135,18670,263,5784,28,434,2595,41548
636,Anderson City of,IN,1992,11,1302,19559,1137,19107,261,5571,28,434,2728,44671
636,Anderson City of,IN,1992,12,1624,24758,1252,20943,265,5566,28,434,3169,51701
689,Anoka Electric Coop,MN,1992,1,4622,60300,1530,23916,289,4641,56,465,6497,89322
689,Anoka Electric Coop,MN,1992,2,3664,47587,1527,25446,260,5550,52,506,5503,79089
689,Anoka Electric Coop,MN,1992,3,4078,52174,1569,22551,261,5502,75,589,5983,80816
689,Anoka Electric Coop,MN,1992,4,3680,45861,1449,22670,286,5526,54,497,5469,74554
689,Anoka Electric Coop,MN,1992,5,3617,42879,1614,24858,277,5257,87,770,5595,73764
689,Anoka Electric Coop,MN,1992,6,3804,44133,1838,26626,264,5063,146,1583,6052,77405
689,Anoka Electric Coop,MN,1992,7,3872,45931,1673,25243,258,5493,198,2306,6001,78973
689,Anoka Electric Coop,MN,1992,8,3936,46664,1715,27809,256,4619,249,3457,6156,82549
689,Anoka Electric Coop,MN,1992,9,3529,42466,1514,23140,253,5045,174,2039,5470,72690
689,Anoka Electric Coop,MN,1992,10,3765,45853,1694,26337,261,5156,92,848,5812,78194
689,Anoka Electric Coop,MN,1992,11,3963,49396,1770,28419,258,5184,79,727,6070,83726
689,Anoka Electric Coop,MN,1992,12,4754,61212,1712,27267,272,5561,71,697,6809,94737
727,Appalachian Electric Coop,TN,1992,1,2555,43505,753,11558,524,10282,9,162,3841,65507
727,Appalachian Electric Coop,TN,1992,2,2449,41680,727,10749,512,10027,8,123,3696,62579
727,Appalachian Electric Coop,TN,1992,3,1990,33787,705,10581,473,8765,8,128,3176,53261
727,Appalachian Electric Coop,TN,1992,4,1917,32466,707,10309,486,9101,7,115,3117,51991
727,Appalachian Electric Coop,TN,1992,5,1603,25953,707,10367,476,9184,7,108,2793,45612
727,Appalachian Electric Coop,TN,1992,6,1513,24294,718,10778,479,9181,7,102,2717,44355
727,Appalachian Electric Coop,TN,1992,7,1876,30954,789,12151,508,10056,8,125,3181,53286
727,Appalachian Electric Coop,TN,1992,8,1976,32793,809,12314,496,9558,8,116,3289,54781
727,Appalachian Electric Coop,TN,1992,9,1644,25672,755,11332,498,9858,8,122,2905,46984
727,Appalachian Electric Coop,TN,1992,10,1509,25178,685,10121,498,10014,8,134,2700,45447
727,Appalachian Electric Coop,TN,1992,11,1831,30083,703,10313,394,8595,9,144,2937,49135
727,Appalachian Electric Coop,TN,1992,12,2519,42752,758,11386,416,9283,9,151,3702,63572
733,Appalachian Power Co,VA,1992,1,28640,544760,9493,200453,14419,387126,2502,49665,55054,1182004
733,Appalachian Power Co,WV,1992,1,25970,489503,12734,246671,13849,372953,241,3603,52794,1112730
733,Appalachian Power Co,VA,1992,2,25304,462610,8973,181147,14634,385514,2391,46998,51302,1076269
733,Appalachian Power Co,WV,1992,2,22912,422486,11339,210953,13380,349452,219,2742,47850,985633
733,Appalachian Power Co,VA,1992,3,23646,419206,9287,187188,16257,436974,2331,46715,51521,1090083
733,Appalachian Power Co,WV,1992,3,20896,372464,12726,234698,14362,378253,244,3148,48228,988563
733,Appalachian Power Co,VA,1992,4,20104,358281,8068,164394,14515,384944,1992,39000,44679,946619
733,Appalachian Power Co,WV,1992,4,18137,325970,10549,194655,12925,338122,226,2470,41837,861217
733,Appalachian Power Co,VA,1992,5,17926,295518,8681,174291,15895,422469,2026,39470,44528,931748
733,Appalachian Power Co,WV,1992,5,15899,267704,11450,206393,13464,347386,233,2379,41046,823862
733,Appalachian Power Co,VA,1992,6,17986,299015,8791,180613,15403,416536,1982,38404,44162,934568
733,Appalachian Power Co,WV,1992,6,15638,264884,11424,212381,13105,342632,232,2214,40399,822111
733,Appalachian Power Co,VA,1992,7,23048,398710,10822,228349,16479,430385,2063,40364,52412,1097808
733,Appalachian Power Co,WV,1992,7,20473,358197,13405,255143,13401,337158,235,2423,47514,952921
733,Appalachian Power Co,VA,1992,8,20138,351044,9303,193949,15665,421555,1851,36056,46957,1002604
733,Appalachian Power Co,WV,1992,8,18332,321284,12026,227629,13594,360313,228,2465,44180,911691
733,Appalachian Power Co,VA,1992,9,18188,304972,9182,194135,15693,423960,2179,41612,45242,964679
733,Appalachian Power Co,WV,1992,9,16736,287459,12074,229071,13525,362513,234,2703,42569,881746
733,Appalachian Power Co,VA,1992,10,19540,327003,9064,180783,16756,447366,2362,45294,47722,1000446
733,Appalachian Power Co,WV,1992,10,17167,291757,12286,221362,15326,393176,242,3199,45021,909494
733,Appalachian Power Co,VA,1992,11,23214,407207,9058,181296,16080,428692,2373,46186,50725,1063381
733,Appalachian Power Co,WV,1992,11,19751,342871,11737,205772,14005,356257,242,3306,45735,908206
733,Appalachian Power Co,VA,1992,12,29074,553208,9587,205331,15007,412152,2511,50149,56179,1220840
733,Appalachian Power Co,WV,1992,12,26530,478181,12934,239221,14132,370761,248,3633,53844,1091796
752,Arapahoe City of,NE,1992,1,26,325,21,293,0,0,3,43,50,661
752,Arapahoe City of,NE,1992,2,23,286,21,292,0,0,3,40,47,618
752,Arapahoe City of,NE,1992,3,21,257,18,235,0,0,3,33,42,525
752,Arapahoe City of,NE,1992,4,21,254,19,238,0,0,2,33,42,525
752,Arapahoe City of,NE,1992,5,21,249,19,235,2,5,3,42,45,531
752,Arapahoe City of,NE,1992,6,23,252,22,237,0,0,3,47,48,536
752,Arapahoe City of,NE,1992,7,29,339,22,260,1,4,3,45,55,648
752,Arapahoe City of,NE,1992,8,33,393,24,284,1,14,4,53,62,744
752,Arapahoe City of,NE,1992,9,25,280,21,232,1,8,3,43,50,563
752,Arapahoe City of,NE,1992,10,24,248,20,232,1,4,3,42,48,526
752,Arapahoe City of,NE,1992,11,25,291,26,337,3,30,3,40,57,698
752,Arapahoe City of,NE,1992,12,28,314,26,332,2,19,3,47,59,712
768,Arcanum City of,OH,1992,1,92,1567,28,524,2,37,0,0,122,2128
768,Arcanum City of,OH,1992,2,89,1524,24,448,2,37,0,0,115,2009
768,Arcanum City of,OH,1992,3,68,1106,21,382,2,30,0,0,91,1518
768,Arcanum City of,OH,1992,4,72,1183,22,401,2,32,0,0,96,1616
768,Arcanum City of,OH,1992,5,63,990,23,402,2,29,0,0,88,1421
768,Arcanum City of,OH,1992,6,53,485,19,350,2,22,0,0,74,857
768,Arcanum City of,OH,1992,7,58,891,22,387,1,23,0,0,81,1301
768,Arcanum City of,OH,1992,8,64,1003,24,424,2,32,0,0,90,1459
768,Arcanum City of,OH,1992,9,56,846,22,395,2,23,0,0,80,1264
768,Arcanum City of,OH,1992,10,56,855,19,339,2,27,0,0,77,1221
768,Arcanum City of,OH,1992,11,78,1266,22,390,2,32,0,0,102,1688
768,Arcanum City of,OH,1992,12,82,1356,20,363,2,33,0,0,104,1752
803,Arizona Public Service Co,AZ,1992,1,50025,507837,45251,511013,13894,226763,981,5823,110151,1251436
803,Arizona Public Service Co,AZ,1992,2,45522,452954,44290,492882,14167,227271,950,6125,104929,1179232
803,Arizona Public Service Co,AZ,1992,3,41474,404591,44035,497041,14451,236939,952,5964,100912,1144535
803,Arizona Public Service Co,AZ,1992,4,38015,362461,44616,493412,14824,241840,961,5957,98416,1103670
803,Arizona Public Service Co,AZ,1992,5,49558,429569,51271,584623,16044,251765,1071,7471,117944,1273428
803,Arizona Public Service Co,AZ,1992,6,56986,505654,58187,609423,16462,259969,980,6141,132615,1381187
803,Arizona Public Service Co,AZ,1992,7,69189,623340,62334,658078,17250,264050,991,6156,149764,1551624
803,Arizona Public Service Co,AZ,1992,8,76313,694355,63371,670788,17570,269494,952,5903,158206,1640540
803,Arizona Public Service Co,AZ,1992,9,70476,637846,60606,661131,16889,257680,966,6012,148937,1562669
803,Arizona Public Service Co,AZ,1992,10,59565,532688,61777,636186,16897,262264,945,5939,139184,1437077
803,Arizona Public Service Co,AZ,1992,11,40238,390854,48672,549905,15611,252270,975,6201,105496,1199230
803,Arizona Public Service Co,AZ,1992,12,51206,524681,47386,539590,14821,239671,961,6161,114374,1310103
814,Arkansas Power & Light Co,AR,1992,1,40125,465982,20922,294531,23191,421869,1568,23085,85806,1205467
814,Arkansas Power & Light Co,AR,1992,2,37092,421496,20252,278148,22531,408441,1379,20141,81254,1128226
814,Arkansas Power & Light Co,AR,1992,3,32531,358432,19933,272309,22490,417426,1333,18858,76287,1067025
814,Arkansas Power & Light Co,AR,1992,4,31005,332720,19930,264206,22955,407574,1330,19336,75220,1023836
814,Arkansas Power & Light Co,AR,1992,5,29879,314254,22141,293852,24049,425738,1411,21149,77480,1054993
814,Arkansas Power & Light Co,AR,1992,6,39905,388683,27722,328973,31396,470363,1679,20633,100702,1208652
814,Arkansas Power & Light Co,AR,1992,7,56115,577492,30878,398777,32941,489010,1802,24916,121736,1490195
814,Arkansas Power & Light Co,AR,1992,8,56488,589950,29708,386893,30838,466711,1671,22107,118705,1465661
814,Arkansas Power & Light Co,AR,1992,9,47310,486753,30417,382329,31612,474585,1644,21953,110983,1365620
814,Arkansas Power & Light Co,AR,1992,10,34719,371718,24428,320029,27579,479123,1346,19043,88072,1189913
814,Arkansas Power & Light Co,AR,1992,11,30209,321384,21939,296326,27259,529623,1241,18094,80648,1165427
814,Arkansas Power & Light Co,AR,1992,12,36474,417527,20913,292293,24446,432874,1217,18216,83050,1160910
924,Associated Electric Coop Inc,MO,1992,1,0,0,0,0,4268,106928,0,0,4268,106928
924,Associated Electric Coop Inc,MO,1992,2,0,0,0,0,3957,99223,0,0,3957,99223
924,Associated Electric Coop Inc,MO,1992,3,0,0,0,0,4263,107060,0,0,4263,107060
924,Associated Electric Coop Inc,MO,1992,4,0,0,0,0,4056,102939,0,0,4056,102939
924,Associated Electric Coop Inc,MO,1992,5,0,0,0,0,4485,108529,0,0,4485,108529
924,Associated Electric Coop Inc,MO,1992,6,0,0,0,0,3280,105210,0,0,3280,105210
924,Associated Electric Coop Inc,MO,1992,7,0,0,0,0,3615,108356,0,0,3615,108356
924,Associated Electric Coop Inc,MO,1992,8,0,0,0,0,3436,108658,0,0,3436,108658
924,Associated Electric Coop Inc,MO,1992,9,0,0,0,0,3237,104573,0,0,3237,104573
924,Associated Electric Coop Inc,MO,1992,10,0,0,0,0,3130,108933,0,0,3130,108933
924,Associated Electric Coop Inc,MO,1992,11,0,0,0,0,3329,104990,0,0,3329,104990
924,Associated Electric Coop Inc,MO,1992,12,0,0,0,0,3746,107935,0,0,3746,107935
947,Athens City of,TN,1992,1,771,14002,211,3295,1167,22775,43,610,2192,40682
947,Athens City of,TN,1992,2,762,13847,222,3477,1245,25122,41,555,2270,43001
947,Athens City of,TN,1992,3,598,10872,193,2971,1114,21601,40,554,1945,35998
947,Athens City of,TN,1992,4,605,10985,200,3104,1240,24597,39,541,2084,39227
947,Athens City of,TN,1992,5,496,8695,182,2719,1326,25895,40,554,2044,37863
947,Athens City of,TN,1992,6,513,8874,177,2637,1393,29031,39,526,2122,41068
947,Athens City of,TN,1992,7,626,11031,199,2975,1419,29548,39,555,2283,44109
947,Athens City of,TN,1992,8,643,11362,195,2902,1362,29515,38,525,2238,44304
947,Athens City of,TN,1992,9,600,10583,182,2700,1395,29672,41,588,2218,43543
947,Athens City of,TN,1992,10,459,7970,138,1986,1330,28454,40,551,1967,38961
947,Athens City of,TN,1992,11,522,9131,142,2043,1342,29056,42,618,2048,40848
947,Athens City of,TN,1992,12,678,12009,150,2182,1277,26347,39,568,2144,41106
967,Atlanta Power Co Inc,ID,1992,1,3,10,2,9,0,0,0,0,5,19
967,Atlanta Power Co Inc,ID,1992,2,3,8,2,9,0,0,0,0,5,17
967,Atlanta Power Co Inc,ID,1992,3,3,7,2,9,0,0,0,0,5,16
967,Atlanta Power Co Inc,ID,1992,4,2,6,1,6,0,0,0,0,3,12
967,Atlanta Power Co Inc,ID,1992,5,2,5,2,7,0,0,0,0,4,12
967,Atlanta Power Co Inc,ID,1992,6,3,5,1,8,0,0,0,0,4,13
967,Atlanta Power Co Inc,ID,1992,7,2,6,1,8,0,0,0,0,3,14
967,Atlanta Power Co Inc,ID,1992,8,2,6,2,10,0,0,0,0,4,16
967,Atlanta Power Co Inc,ID,1992,9,2,7,2,9,0,0,0,0,4,16
967,Atlanta Power Co Inc,ID,1992,10,2,7,1,8,0,0,0,0,3,15
967,Atlanta Power Co Inc,ID,1992,11,2,5,1,6,0,0,0,0,3,11
967,Atlanta Power Co Inc,ID,1992,12,2,6,1,8,0,0,0,0,3,14
1015,Austin City of,TX,1992,1,10364,184389,14220,250895,1818,40266,1154,19072,27556,494622
1015,Austin City of,TX,1992,2,10906,181568,14976,251182,2110,44505,1120,20282,29112,497537
1015,Austin City of,TX,1992,3,7845,146330,14237,250748,1947,44533,994,18331,25023,459942
1015,Austin City of,TX,1992,4,7334,135522,14544,244702,1963,43471,980,18265,24821,441960
1015,Austin City of,TX,1992,5,10696,164212,17563,267982,2454,44670,1512,18730,32225,495594
1015,Austin City of,TX,1992,6,14721,209154,19377,297589,2496,47782,1587,19935,38181,574460
1015,Austin City of,TX,1992,7,23204,308177,20944,352820,2512,50393,1634,21233,48294,732623
1015,Austin City of,TX,1992,8,20819,282923,19243,314619,2454,49093,1761,21184,44277,667819
1015,Austin City of,TX,1992,9,20046,287404,19549,336531,2368,51718,1369,22575,43332,698228
1015,Austin City of,TX,1992,10,17129,229664,20664,315515,2650,48507,1844,22228,42287,615914
1015,Austin City of,TX,1992,11,9781,162690,17123,277428,2039,45308,1259,20594,30202,506020
1015,Austin City of,TX,1992,12,10836,174818,16619,259313,2226,43295,1236,20349,30917,497775
1130,Baker Electric Coop Inc,ND,1992,1,628,10101,124,1586,57,1040,45,877,854,13604
1130,Baker Electric Coop Inc,ND,1992,2,605,9721,120,1835,55,1008,41,950,821,13514
1130,Baker Electric Coop Inc,ND,1992,3,566,8777,111,1302,53,932,34,588,764,11599
1130,Baker Electric Coop Inc,ND,1992,4,533,7898,112,1370,59,1130,30,441,734,10839
1130,Baker Electric Coop Inc,ND,1992,5,475,6298,112,1345,54,957,19,437,660,9037
1130,Baker Electric Coop Inc,ND,1992,6,408,4521,102,1128,50,842,26,728,586,7219
1130,Baker Electric Coop Inc,ND,1992,7,381,3902,93,1014,51,970,19,406,544,6292
1130,Baker Electric Coop Inc,ND,1992,8,377,3769,85,877,51,906,29,452,542,6004
1130,Baker Electric Coop Inc,ND,1992,9,450,5280,98,1119,54,961,38,798,640,8158
1130,Baker Electric Coop Inc,ND,1992,10,542,7848,98,1147,53,901,42,679,735,10575
1130,Baker Electric Coop Inc,ND,1992,11,548,8150,108,1307,59,1101,55,895,770,11453
1130,Baker Electric Coop Inc,ND,1992,12,584,9202,110,1377,55,915,45,898,794,12392
1167,Baltimore Gas & Electric Co,MD,1992,1,83864,1041534,18856,241122,58012,1041185,2934,29857,163666,2353698
1167,Baltimore Gas & Electric Co,MD,1992,2,73014,915806,15699,204537,57843,1029086,3014,29813,149570,2179242
1167,Baltimore Gas & Electric Co,MD,1992,3,69655,855307,16203,209080,59693,1079843,2978,29623,148529,2173853
1167,Baltimore Gas & Electric Co,MD,1992,4,58306,715620,14287,183262,50907,918505,3010,27528,126510,1844915
1167,Baltimore Gas & Electric Co,MD,1992,5,59730,635831,16504,178432,55952,941380,2965,25794,135151,1781437
1167,Baltimore Gas & Electric Co,MD,1992,6,68791,695548,21679,212720,77089,1113133,3146,25114,170705,2046515
1167,Baltimore Gas & Electric Co,MD,1992,7,89866,912276,24411,239086,93852,1222957,3144,25094,211273,2399413
1167,Baltimore Gas & Electric Co,MD,1992,8,83123,843314,23140,227434,86556,1139826,3080,26051,195899,2236625
1167,Baltimore Gas & Electric Co,MD,1992,9,62200,693180,18672,210627,82855,1084028,3103,27620,166830,2015455
1167,Baltimore Gas & Electric Co,MD,1992,10,55323,675756,14295,186065,58163,1035893,2869,29570,130650,1927284
1167,Baltimore Gas & Electric Co,MD,1992,11,59428,752838,14065,185817,55748,1029679,2853,30456,132094,1998790
