UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),RES_CONS ,COM_REV (Thousand $),COM_SALES (MwH),COM_CONS,IND_REV (Thousand $),IND_SALES (MwH),IND_CONS,OTH_REV (Thousand $),OTH_SALES (MwH),OTH_CONS,TOT_REV (Thousand $),TOT_SALES (MwH),TOT_CONS
6395,,MT,1999,2,2089,44003,29098,674,14363,5167,6410,270064,212,5,81,1747,9178,328511,36224
6395,,MT,1999,3,1819,37642,28981,568,12090,5156,6877,291831,211,4,66,1695,9268,341629,36043
6395,,MT,1999,4,1712,34163,29105,573,11919,5267,6889,288228,213,506,4279,1747,9680,338589,36332
6395,,MT,1999,5,1607,31638,29289,541,11037,5166,1228,33587,211,6,157,1743,3382,76419,36409
6395,,MT,1999,6,1457,27646,29478,559,11332,5204,1237,34429,211,15,266,1728,3268,73673,36621
6395,,MT,1999,7,1346,25033,29569,554,11382,5214,1322,35377,215,94,2998,1753,3316,74790,36824
6395,,MT,1999,8,1290,23570,29613,588,12297,5244,1298,35630,214,36,651,1753,3212,72148,36824
6395,,MT,1999,9,1338,24695,29757,582,12119,5246,3078,124587,215,24,456,1757,5022,161857,36975
6395,,MT,1999,10,1460,27550,29776,578,12013,5263,8596,287618,215,242,6934,1763,10876,334115,37017
6395,,MT,1999,11,1629,31798,29843,550,11181,5263,5120,194830,217,22,344,1772,7321,238153,37095
6395,,MT,1999,12,1986,40542,29888,681,14382,5337,1216,34060,215,7,98,1791,3890,89082,37231
6422,City of Florence,AL,1999,1,3914,61394,36709,1977,29367,7112,626,11239,17,60,516,40,6577,102516,43878
6422,City of Florence,AL,1999,2,2531,38937,36685,1721,25248,7061,624,11327,17,59,513,40,4935,76025,43803
6422,City of Florence,AL,1999,3,3075,47898,36780,1934,30092,7119,653,12910,16,60,542,40,5722,91442,43955
6422,City of Florence,AL,1999,4,2642,40813,36829,1907,29032,7166,646,12131,16,60,548,40,5255,82524,44051
6422,City of Florence,AL,1999,5,2376,36378,36817,1944,29376,7168,651,11913,16,60,551,40,5031,78218,44041
6422,City of Florence,AL,1999,6,3193,49891,36837,2257,35871,7214,696,13417,15,62,584,40,6208,99763,44106
6422,City of Florence,AL,1999,7,4085,64262,36834,2403,38083,7242,655,12380,15,62,579,40,7205,115304,44131
6422,City of Florence,AL,1999,8,4548,71937,36839,2626,41763,7290,718,13911,16,61,571,40,7953,128182,44185
6422,City of Florence,AL,1999,9,4062,64343,37792,2482,38823,7391,660,12610,15,63,582,40,7267,116358,45238
6422,City of Florence,AL,1999,10,2609,40478,37388,2053,30954,7238,639,12223,15,61,530,40,5362,84185,44681
6422,City of Florence,AL,1999,11,2287,35093,37343,1864,28132,7178,691,12195,17,61,533,40,4903,75953,44578
6422,City of Florence,AL,1999,12,2706,42056,37398,1809,27054,7182,618,11164,17,61,537,40,5194,80811,44637
6452,Florida Power & Light Co,FL,1999,1,276297,3471775,3306809,184258,2801253,403361,16838,335752,15661,6210,90598,2588,483603,6699378,3728419
6452,Florida Power & Light Co,FL,1999,2,231894,2908982,3316713,173968,2589578,404271,15529,299787,15593,7195,78380,2583,428586,5876727,3739160
6452,Florida Power & Light Co,FL,1999,3,223079,2796937,3326437,173157,2544397,404929,17270,339416,15666,7376,99979,2583,420882,5780729,3749615
6452,Florida Power & Light Co,FL,1999,4,241691,3141130,3326349,176530,2736479,406135,15048,290775,15695,4613,76500,2590,437882,6244884,3750769
6452,Florida Power & Light Co,FL,1999,5,258200,3459885,3318513,182885,2954255,407055,16040,335881,15894,8762,96286,2590,465887,6846307,3744052
6452,Florida Power & Light Co,FL,1999,6,296233,3963481,3318357,188776,3094480,407545,15230,335879,16054,4864,65835,2599,505103,7459675,3744555
6452,Florida Power & Light Co,FL,1999,7,318756,4262416,3320275,192521,3175463,408046,14304,298985,16207,8988,184928,2605,534569,7921792,3747133
6452,Florida Power & Light Co,FL,1999,8,369508,4934464,3326471,203027,3374918,409102,14852,319288,16406,5918,70570,2591,593305,8699240,3754570
6452,Florida Power & Light Co,FL,1999,9,352128,4706933,3333357,202437,3366441,410088,17982,393263,16466,6348,80767,2602,578895,8547404,3762513
6452,Florida Power & Light Co,FL,1999,10,309314,4140216,3339039,191925,3136593,411168,16476,357871,16334,4196,56172,2615,521911,7690852,3769156
6452,Florida Power & Light Co,FL,1999,11,247092,3282735,3351818,179281,2875101,411661,14952,315433,16271,6580,81780,2617,447905,6555049,3782367
6452,Florida Power & Light Co,FL,1999,12,233046,3093515,3368331,177473,2896328,412537,15727,337056,16235,5983,72433,2628,432229,6399332,3799731
6455,Florida Power Corporation,FL,1999,1,112168,1302110,1205483,45524,760977,137875,16461,343241,2648,10594,190259,19298,184747,2596587,1365304
6455,Florida Power Corporation,FL,1999,2,91042,1029004,1213771,43270,714768,138803,16486,343776,2655,9999,182216,19351,160797,2269764,1374580
6455,Florida Power Corporation,FL,1999,3,95535,1087726,1203884,42581,702487,137779,16337,340565,2630,10533,187298,19251,164986,2318076,1363544
6455,Florida Power Corporation,FL,1999,4,97402,1110312,1206152,48590,808775,139904,17830,378037,2638,10934,194572,19386,174756,2491696,1368080
6455,Florida Power Corporation,FL,1999,5,106210,1222923,1224449,51307,842200,143127,17031,353916,2681,12034,211841,19882,186582,2630880,1390139
6455,Florida Power Corporation,FL,1999,6,123201,1447475,1176785,53477,894314,136717,16911,350550,2566,11885,212265,19111,205474,2904604,1335179
6455,Florida Power Corporation,FL,1999,7,136401,1615756,1192987,57129,966290,139628,18032,376119,2598,11948,215952,19444,223510,3174117,1354657
6455,Florida Power Corporation,FL,1999,8,160467,1924248,1212071,62341,1056460,142415,18831,391617,2633,13302,239764,19729,254941,3612089,1376848
6455,Florida Power Corporation,FL,1999,9,150114,1791090,1208703,60461,1023261,141592,17903,373432,2597,13931,249094,19645,242409,3436877,1372537
6455,Florida Power Corporation,FL,1999,10,124720,1465248,1202702,54856,917912,140996,17414,363534,2609,13107,233258,19695,210097,2979952,1366002
6455,Florida Power Corporation,FL,1999,11,100400,1142859,1216747,51276,849949,141152,18024,376090,2561,12368,218079,19585,182068,2586977,1380045
6455,Florida Power Corporation,FL,1999,12,97209,1106020,1241139,46774,789456,143768,16346,342831,2622,11151,201102,19820,171480,2439409,1407349
6604,City of Fort Collins,CO,1999,1,2218,39323,42639,1773,33934,5410,1035,27143,12,9,203,1,5035,100603,48062
6604,City of Fort Collins,CO,1999,2,1932,33707,42774,1729,33161,5417,1039,27861,12,9,203,1,4709,94932,48204
6604,City of Fort Collins,CO,1999,3,1787,30419,42928,1643,30790,5439,1042,26183,12,9,203,1,4481,87595,48380
6604,City of Fort Collins,CO,1999,4,1744,29505,42982,1718,33842,5495,1099,29234,12,9,203,1,4570,92784,48490
6604,City of Fort Collins,CO,1999,5,1650,27435,43179,1667,32066,5532,1105,28987,13,8,194,1,4430,88682,48725
6604,City of Fort Collins,CO,1999,6,1490,23966,43289,1856,33334,5536,1226,30494,13,9,201,1,4581,87995,48839
6604,City of Fort Collins,CO,1999,7,1636,26800,43316,1976,36080,5534,1271,31150,13,9,202,1,4892,94232,48864
6604,City of Fort Collins,CO,1999,8,1814,29825,43629,2168,40592,5565,1365,33352,13,9,202,1,5356,103971,49208
6604,City of Fort Collins,CO,1999,9,1784,29347,43868,2134,39905,5565,1355,34312,13,9,202,1,5282,103766,49447
6604,City of Fort Collins,CO,1999,10,1597,25930,44065,1908,34403,5536,1316,31255,13,9,202,1,4830,91790,49615
6604,City of Fort Collins,CO,1999,11,1655,27297,44232,1703,33464,5499,1183,31345,13,8,196,1,4549,92302,49745
6604,City of Fort Collins,CO,1999,12,1886,32040,44370,1730,33010,5520,1153,30294,13,8,196,1,4777,95540,49904
6641,4-County Electric Power Assn,MS,1999,1,3209,46803,33036,1031,13418,6091,624,13472,17,17,112,60,4881,73805,39204
6641,4-County Electric Power Assn,MS,1999,2,2788,38525,32978,986,12182,6073,610,14048,17,16,184,69,4400,64939,39137
6641,4-County Electric Power Assn,MS,1999,3,2616,35567,33097,929,11377,6106,580,12476,17,15,164,71,4140,59584,39291
6641,4-County Electric Power Assn,MS,1999,4,2544,34374,33145,981,12073,6059,681,14919,17,14,146,60,4220,61512,39281
6641,4-County Electric Power Assn,MS,1999,5,2511,33765,33270,1072,13758,6073,687,14853,17,4,163,60,4274,62539,39420
6641,4-County Electric Power Assn,MS,1999,6,2909,40254,33276,1173,15493,6093,776,15555,17,27,155,76,4885,71457,39462
6641,4-County Electric Power Assn,MS,1999,7,3499,50273,33355,1258,16751,6064,705,14643,17,15,147,77,5477,81814,39513
6641,4-County Electric Power Assn,MS,1999,8,4032,59217,33365,1384,20161,6183,939,15123,17,16,156,210,6371,94657,39775
6641,4-County Electric Power Assn,MS,1999,9,3952,57761,33544,1490,20078,5917,801,14716,17,18,192,76,6261,92747,39554
6641,4-County Electric Power Assn,MS,1999,10,2742,37550,33640,1176,15120,5901,434,12801,17,17,191,76,4369,65662,39634
6641,4-County Electric Power Assn,MS,1999,11,2371,31413,33597,1017,12738,5906,631,14053,17,20,226,79,4039,58430,39599
6641,4-County Electric Power Assn,MS,1999,12,2651,36042,33662,1006,12201,5938,603,13388,17,20,241,80,4280,61872,39697
6779,City of Fremont,NE,1999,1,399,9313,11149,159,3296,1496,564,14741,448,30,643,550,1152,27993,13643
6779,City of Fremont,NE,1999,2,466,11557,11175,187,3980,1499,566,15154,448,29,718,555,1248,31409,13677
6779,City of Fremont,NE,1999,3,389,8985,11172,162,3361,1502,551,14527,445,29,829,555,1131,27702,13674
6779,City of Fremont,NE,1999,4,383,8782,11189,163,3372,1503,622,16093,446,24,657,554,1192,28904,13692
6779,City of Fremont,NE,1999,5,328,7034,11164,140,2821,1506,557,14414,455,81,2993,555,1106,27262,13680
6779,City of Fremont,NE,1999,6,372,7413,11179,157,2884,1481,623,15211,467,354,596,554,1506,26104,13681
6779,City of Fremont,NE,1999,7,512,10979,11175,183,3435,1485,691,17138,474,1001,2353,556,2387,33905,13690
6779,City of Fremont,NE,1999,8,637,14325,11250,191,3578,1438,723,18141,499,579,1275,2,2130,37319,13189
6779,City of Fremont,NE,1999,9,629,14408,11245,198,3700,1438,760,18552,502,27,691,556,1614,37351,13741
6779,City of Fremont,NE,1999,10,504,12206,11277,193,4328,1463,727,20575,468,32,924,560,1456,38033,13768
7140,Georgia Power Company,GA,1999,1,103953,1664136,1600262,113468,1822649,221736,74839,2096156,9426,4007,47959,3037,296267,5630900,1834461
7140,Georgia Power Company,GA,1999,2,80123,1223367,1603565,108131,1666455,222522,74950,2083133,9378,3847,44913,3049,267051,5017868,1838514
7140,Georgia Power Company,GA,1999,3,92346,1386049,1606377,116146,1835820,223137,86057,2319313,9306,3909,45646,2979,298458,5586828,1841799
7140,Georgia Power Company,GA,1999,4,83735,1236460,1609358,121469,1795499,224117,87309,2210827,9255,3926,44567,2990,296439,5287353,1845720
7140,Georgia Power Company,GA,1999,5,98523,1345079,1611746,119712,1998862,225016,87730,2389825,9245,3798,44341,3011,309763,5778107,1849018
7140,Georgia Power Company,GA,1999,6,146654,1807097,1614560,131022,2127023,225803,102300,2335298,9213,4156,46202,3016,384132,6315620,1852592
7140,Georgia Power Company,GA,1999,7,184695,2343461,1618370,148243,2363728,226376,117126,2397317,9180,4121,46495,3030,454185,7151001,1856956
7140,Georgia Power Company,GA,1999,8,222251,2641695,1621710,171073,2435425,227051,150975,2450078,9145,0,46582,3031,544299,7573780,1860937
7140,Georgia Power Company,GA,1999,9,132985,1809814,1623113,128131,2125614,227860,100354,2356450,9091,0,47170,3036,361470,6339048,1863100
7140,Georgia Power Company,GA,1999,10,90025,1226820,1624942,136540,1978753,228386,94421,2326544,9049,8029,45787,3042,329015,5577904,1865419
7140,Georgia Power Company,GA,1999,11,76053,1143349,1627997,109024,1725255,229178,84279,2264078,9001,8961,45060,3051,278317,5177742,1869227
7140,Georgia Power Company,GA,1999,12,98755,1577382,1632450,124922,1840403,229524,82659,2071336,8958,0,46728,3058,306336,5535849,1873990
7174,Gibson County Elec Member Corp,TN,1999,1,3202,51251,27300,876,12953,5128,489,9678,11,21,323,68,4588,74205,32507
7174,Gibson County Elec Member Corp,TN,1999,2,2225,33350,27327,717,9851,5148,453,8755,11,19,286,69,3414,52242,32555
7174,Gibson County Elec Member Corp,TN,1999,3,2396,36468,27303,738,10259,5124,450,8630,11,19,286,68,3603,55643,32506
7174,Gibson County Elec Member Corp,TN,1999,4,2178,32444,27393,771,10921,5145,526,10743,11,19,280,69,3494,54388,32618
7174,Gibson County Elec Member Corp,TN,1999,5,1724,24207,27345,724,9963,5145,543,10784,12,18,254,67,3009,45208,32569
7174,Gibson County Elec Member Corp,TN,1999,6,2316,34900,27381,877,12655,5147,593,12077,11,18,256,67,3804,59888,32606
7174,Gibson County Elec Member Corp,TN,1999,7,3020,47773,27469,971,14233,5163,620,12794,11,19,272,67,4630,75072,32710
7174,Gibson County Elec Member Corp,TN,1999,8,3275,52432,27502,1052,15257,5147,608,12444,11,18,252,67,4953,80385,32727
7174,Gibson County Elec Member Corp,TN,1999,9,2856,44708,27574,1037,15099,5195,587,12110,11,19,280,67,4499,72197,32847
7174,Gibson County Elec Member Corp,TN,1999,10,1992,28968,27557,965,13350,5194,708,13889,15,21,313,67,3686,56520,32833
7174,Gibson County Elec Member Corp,TN,1999,11,1855,26459,27508,816,10812,5182,584,10589,15,21,317,66,3276,48177,32771
7174,Gibson County Elec Member Corp,TN,1999,12,2239,33493,27493,751,10482,5192,459,8876,13,22,348,67,3471,53199,32765
7222,City of Gillette,WY,1999,1,576,8530,7355,551,9664,1539,0,0,0,0,0,0,1127,18194,8894
7222,City of Gillette,WY,1999,2,495,7246,7349,531,8972,1539,0,0,0,0,0,0,1026,16218,8888
7222,City of Gillette,WY,1999,3,446,6393,7322,517,8826,1560,0,0,0,0,0,0,963,15219,8882
7222,City of Gillette,WY,1999,4,462,6756,7345,568,10379,1539,0,0,0,0,0,0,1030,17135,8884
7222,City of Gillette,WY,1999,5,361,5218,6135,898,10020,1714,0,0,0,0,0,0,1259,15238,7849
7222,City of Gillette,WY,1999,6,378,5082,8266,749,12838,1842,0,0,0,0,0,0,1127,17920,10108
7222,City of Gillette,WY,1999,7,367,5012,7434,498,8811,1328,0,0,0,0,0,0,865,13823,8762
7222,City of Gillette,WY,1999,8,445,6185,8015,670,12094,1678,0,0,0,0,0,0,1115,18279,9693
7222,City of Gillette,WY,1999,9,445,6185,8015,670,12094,1678,0,0,0,0,0,0,1115,18279,9693
7222,City of Gillette,WY,1999,10,373,5041,8039,637,10331,1741,0,0,0,0,0,0,1010,15372,9780
7222,City of Gillette,WY,1999,11,342,4728,6938,356,6062,1297,0,0,0,0,0,0,698,10790,8235
7222,City of Gillette,WY,1999,12,406,5863,6976,442,7738,1283,0,0,0,0,0,0,848,13601,8259
7353,"Golden Valley Elec Assn, Inc",AK,1999,1,2636,31130,30543,2422,30551,5433,2227,38368,20,51,561,158,7336,100610,36154
7353,"Golden Valley Elec Assn, Inc",AK,1999,2,2534,30348,30555,2335,29864,5410,1898,33026,20,44,468,158,6811,93706,36143
7353,"Golden Valley Elec Assn, Inc",AK,1999,3,2550,27941,30518,2510,30055,5409,2101,34339,20,43,419,158,7204,92754,36105
7353,"Golden Valley Elec Assn, Inc",AK,1999,4,1969,21459,30603,2146,26192,5398,2024,35386,20,33,325,159,6172,83362,36180
7353,"Golden Valley Elec Assn, Inc",AK,1999,5,1853,20018,30836,2167,26981,5441,2192,39190,20,28,265,161,6240,86454,36458
7353,"Golden Valley Elec Assn, Inc",AK,1999,6,1732,17447,31051,2019,24019,5402,2150,35149,20,18,106,155,5919,76721,36628
7353,"Golden Valley Elec Assn, Inc",AK,1999,7,1709,17923,31063,2042,24537,5406,2022,35998,20,13,99,155,5786,78557,36644
7353,"Golden Valley Elec Assn, Inc",AK,1999,8,1828,18506,31140,2182,25541,5393,2225,37564,20,23,192,155,6258,81803,36708
7353,"Golden Valley Elec Assn, Inc",AK,1999,9,1851,18637,31431,2134,24576,5425,2225,35830,20,29,267,158,6239,79310,37034
7353,"Golden Valley Elec Assn, Inc",AK,1999,10,2139,21403,31375,2318,25824,5418,2360,36434,20,39,368,160,6856,84029,36973
7353,"Golden Valley Elec Assn, Inc",AK,1999,11,2384,25128,31333,2455,28176,5469,2337,37413,20,46,462,160,7222,91179,36982
7353,"Golden Valley Elec Assn, Inc",AK,1999,12,2810,30362,31196,2558,31294,5469,2441,38340,20,49,543,161,7858,100539,36846
7601,Green Mountain Power Corp,VT,1999,1,8383,63445,71309,6931,59922,12338,4061,50829,23,92,417,55,19467,174613,83725
7601,Green Mountain Power Corp,VT,1999,2,6519,55146,71365,6470,54352,12315,3909,52473,23,92,416,55,16990,162387,83758
7601,Green Mountain Power Corp,VT,1999,3,6490,48670,71594,6615,56392,12375,3263,50635,23,92,416,55,16460,156113,84047
7601,Green Mountain Power Corp,VT,1999,4,4772,49479,71016,4864,54858,12340,2972,48624,23,92,415,55,12700,153376,83434
7601,Green Mountain Power Corp,VT,1999,5,4310,36565,71363,4803,53011,12374,3166,57725,23,98,415,55,12377,147716,83815
7601,Green Mountain Power Corp,VT,1999,6,5056,37205,71052,5216,57795,12402,3467,56056,23,84,379,55,13823,151435,83532
7601,Green Mountain Power Corp,VT,1999,7,5256,43904,71322,5515,61935,12410,3594,60677,23,85,379,55,14450,166895,83810
7601,Green Mountain Power Corp,VT,1999,8,4707,40760,71462,5436,62264,12459,3487,56475,23,85,379,55,13715,159878,83999
7601,Green Mountain Power Corp,VT,1999,9,4564,40766,71598,5459,60951,12508,3445,56745,23,85,379,55,13553,158841,84184
7601,Green Mountain Power Corp,VT,1999,10,4829,39480,71747,5031,55964,12528,3254,54560,23,55,376,55,13169,150380,84353
7601,Green Mountain Power Corp,VT,1999,11,5519,47949,71777,4963,55380,12568,4251,59697,23,86,381,55,14819,163407,84423
7601,Green Mountain Power Corp,VT,1999,12,7240,47006,72107,6702,55668,12603,4649,65616,23,87,379,55,18678,168669,84788
7625,City of Greeneville,TN,1999,1,3444,57648,27590,456,6575,5012,2077,39986,399,85,822,81,6062,105031,33082
7625,City of Greeneville,TN,1999,2,2214,37047,27637,353,4932,5006,1887,44720,398,84,824,82,4538,87523,33123
7625,City of Greeneville,TN,1999,3,2538,42563,27652,381,5375,5026,2033,43553,396,85,824,80,5037,92315,33154
7625,City of Greeneville,TN,1999,4,2245,37571,27721,386,5459,5036,2132,45424,400,85,838,80,4848,89292,33237
7625,City of Greeneville,TN,1999,5,1486,24270,27736,321,4414,5053,2074,42313,402,85,837,83,3966,71834,33274
7625,City of Greeneville,TN,1999,6,1542,25245,27782,355,4953,5067,2452,50384,407,86,846,83,4435,81428,33339
7625,City of Greeneville,TN,1999,7,2031,33801,27890,419,5978,5082,2356,48584,407,85,840,83,4891,89203,33462
7625,City of Greeneville,TN,1999,8,2155,35957,27938,435,6224,5096,2540,48552,409,85,841,84,5215,91574,33527
7625,City of Greeneville,TN,1999,9,1971,32752,28055,419,5988,5101,2552,52973,408,86,841,84,5028,92554,33648
7625,City of Greeneville,TN,1999,10,1497,24435,28019,335,4626,5113,2123,47411,403,85,845,83,4040,77317,33618
7625,City of Greeneville,TN,1999,11,1766,29213,28100,324,4453,5124,2167,47169,404,84,837,85,4341,81672,33713
7625,City of Greeneville,TN,1999,12,2287,38287,28169,363,5040,5121,2150,45159,400,85,826,85,4885,89312,33775
7716,Groton Dept of Utilities,CT,1999,1,1074,11586,9790,761,9968,1407,1731,30194,3,92,918,312,3658,52666,11512
7716,Groton Dept of Utilities,CT,1999,2,966,10309,9822,712,9034,1404,1663,27337,3,86,803,312,3427,47483,11541
7716,Groton Dept of Utilities,CT,1999,3,974,10404,9881,743,9391,1406,1720,29694,3,84,775,312,3521,50264,11602
7716,Groton Dept of Utilities,CT,1999,4,805,8420,9850,683,8782,1407,1584,26459,3,81,729,312,3153,44390,11572
7716,Groton Dept of Utilities,CT,1999,5,647,6554,9855,627,7734,1400,1562,25626,3,74,612,312,2910,40526,11570
7716,Groton Dept of Utilities,CT,1999,6,689,7049,9918,738,9285,1399,1719,29528,3,80,721,310,3226,46583,11630
7716,Groton Dept of Utilities,CT,1999,7,837,8784,9896,791,9944,1399,1854,32578,3,81,753,312,3563,52059,11610
7716,Groton Dept of Utilities,CT,1999,8,869,9170,9924,787,10006,1401,1778,31037,3,75,695,310,3509,50908,11638
7716,Groton Dept of Utilities,CT,1999,9,779,8103,9959,743,9332,1400,1736,29659,3,75,651,312,3333,47745,11674
7716,Groton Dept of Utilities,CT,1999,10,674,6871,9919,661,8457,1407,1625,26069,3,74,626,312,3034,42023,11641
7716,Groton Dept of Utilities,CT,1999,11,701,7194,9892,644,7860,1407,1579,25129,3,74,634,313,2998,40817,11615
7716,Groton Dept of Utilities,CT,1999,12,893,9701,9772,684,7209,1407,1696,27180,3,80,808,313,3353,44898,11495
7801,Gulf Power Company,FL,1999,1,22805,374077,307909,11427,214572,46553,4879,148869,255,177,1586,268,39288,739104,354985
7801,Gulf Power Company,FL,1999,2,18054,277118,308909,12448,229330,46644,3321,94498,255,177,1575,267,34000,602521,356075
7801,Gulf Power Company,FL,1999,3,17311,269690,309939,11188,207267,46890,5307,167238,251,186,1645,267,33992,645840,357347
7801,Gulf Power Company,FL,1999,4,19523,304862,310917,13426,257913,47087,5009,147243,250,167,1496,269,38125,711514,358523
7801,Gulf Power Company,FL,1999,5,21983,348500,311554,14747,287570,47239,5438,158579,248,183,1618,274,42351,796267,359315
7801,Gulf Power Company,FL,1999,6,26724,443256,312239,14594,299094,47355,6237,166727,247,182,1618,273,47737,910695,360114
7801,Gulf Power Company,FL,1999,7,30807,513583,313103,16280,330832,47484,7105,174804,246,182,1622,276,54374,1020841,361109
7801,Gulf Power Company,FL,1999,8,32682,545259,313849,16923,336453,47547,7303,175045,248,183,1622,276,57091,1058379,361920
7801,Gulf Power Company,FL,1999,9,27235,449396,314213,15281,306968,47608,6024,158799,249,192,1701,311,48732,916864,362381
7801,Gulf Power Company,FL,1999,10,19917,316571,314641,13278,256091,47648,6604,180425,249,180,1595,309,39979,754682,362847
7801,Gulf Power Company,FL,1999,11,17365,268443,314886,12545,239383,47723,4781,135666,246,186,1638,308,34877,645130,363163
7801,Gulf Power Company,FL,1999,12,22904,360363,315240,13736,257058,47728,5396,138344,267,178,1580,314,42214,757345,363549
7806,Gulf States Utilities Company,LA,1999,1,21663,334439,279277,17972,314168,38840,29479,876144,3577,1144,16319,1265,70258,1541070,322959
7806,Gulf States Utilities Company,TX,1999,1,21557,379897,293390,12206,244302,33209,17910,529305,4810,979,18352,1862,52652,1171856,333271
7806,Gulf States Utilities Company,LA,1999,2,19000,272350,279752,18298,297518,38890,33925,877660,3559,1162,15348,1263,72385,1462876,323464
7806,Gulf States Utilities Company,TX,1999,2,19250,293119,294120,13112,228229,33157,24868,525778,4802,1049,17166,1857,58279,1064292,333936
7806,Gulf States Utilities Company,LA,1999,3,17324,251522,280354,17394,288750,39008,30854,820129,3624,1132,15063,1281,66704,1375464,324267
7806,Gulf States Utilities Company,TX,1999,3,17384,272115,294643,12541,226995,33303,19156,484823,4868,1027,17351,1859,50108,1001283,334673
7806,Gulf States Utilities Company,LA,1999,4,17045,252123,280729,17371,296307,39053,31280,920800,3682,1108,15185,1287,66804,1484415,324751
7806,Gulf States Utilities Company,TX,1999,4,16802,262163,295316,12554,229281,33499,20321,547814,4919,1026,17276,1859,50703,1056534,335593
7806,Gulf States Utilities Company,LA,1999,5,21370,324586,281614,18908,328724,39223,32306,877539,3745,1134,15747,1296,73718,1546596,325878
7806,Gulf States Utilities Company,TX,1999,5,22699,333984,296820,14722,259652,33585,22623,573177,4984,1122,18151,1863,61166,1184964,337252
7806,Gulf States Utilities Company,LA,1999,6,30284,428356,282216,23408,379025,39276,40006,943645,3829,1278,16834,1297,94976,1767860,326618
7806,Gulf States Utilities Company,TX,1999,6,29033,437819,297813,15991,290665,33692,23897,579176,5017,1133,18758,1853,70054,1326418,338375
7806,Gulf States Utilities Company,LA,1999,7,33954,477918,282059,23833,381084,39387,40446,922882,3859,1277,16537,1298,99510,1798421,326603
7806,Gulf States Utilities Company,TX,1999,7,35307,505686,298107,16712,308078,33872,25077,597494,5046,1167,19490,1865,78263,1430748,338890
7806,Gulf States Utilities Company,LA,1999,8,31049,518265,282826,20584,400191,39453,33125,884503,3825,1082,16179,1313,85840,1819138,327417
7806,Gulf States Utilities Company,TX,1999,8,31802,547919,298283,14676,318891,33857,25697,605627,5077,1080,20605,1865,73255,1493042,339082
7806,Gulf States Utilities Company,LA,1999,9,42791,550988,283289,29239,424443,39560,46521,950321,3861,1417,16893,1310,119968,1942645,328020
7806,Gulf States Utilities Company,TX,1999,9,34956,580787,300649,16759,342117,34052,26435,593974,5099,1205,22432,1881,79355,1539310,341681
7806,Gulf States Utilities Company,LA,1999,10,30142,388917,282771,25136,364692,39679,46428,948537,3868,1638,21515,1314,103344,1723661,327632
7806,Gulf States Utilities Company,TX,1999,10,31239,416960,299999,17546,295394,33934,21922,603321,5078,1269,20258,1868,71976,1335933,340879
7806,Gulf States Utilities Company,LA,1999,11,21469,269451,282812,21820,309721,39749,43942,971113,3858,1371,16417,1325,88602,1566702,327744
7806,Gulf States Utilities Company,TX,1999,11,20751,285261,299636,15234,246373,34204,23622,580095,5071,1194,18112,1879,60801,1129841,340790
7806,Gulf States Utilities Company,LA,1999,12,19231,256817,282906,19355,295165,39791,37111,918042,3833,1292,16388,1329,76989,1486412,327859
7806,Gulf States Utilities Company,TX,1999,12,21775,287207,299815,14919,240344,34186,21827,552563,5057,1188,18319,1883,59709,1098433,340941
8245,Hastings Utilities,NE,1999,1,451,7986,10260,356,6733,1820,512,15101,91,51,1263,132,1370,31083,12303
8245,Hastings Utilities,NE,1999,2,388,6566,10274,323,6068,1817,505,14838,89,46,1155,133,1262,28627,12313
8245,Hastings Utilities,NE,1999,3,375,6274,10278,332,6245,1821,562,15493,89,47,1180,133,1316,29192,12321
8245,Hastings Utilities,NE,1999,4,360,5940,10288,321,6035,1820,530,16004,88,44,1090,133,1255,29069,12329
8245,Hastings Utilities,NE,1999,5,341,5523,10296,313,5858,1817,517,14632,88,41,1015,133,1212,27028,12334
8245,Hastings Utilities,NE,1999,6,432,7459,10302,373,7072,1818,606,18724,88,52,1253,134,1463,34508,12342
8245,Hastings Utilities,NE,1999,7,640,10589,10316,406,7713,1820,630,19063,88,63,1461,136,1739,38826,12360
8245,Hastings Utilities,NE,1999,8,781,13072,10326,457,8757,1816,678,21394,88,67,1560,136,1983,44783,12366
8245,Hastings Utilities,NE,1999,9,645,10676,10334,410,7790,1814,645,19855,88,58,1390,136,1758,39711,12372
8245,Hastings Utilities,NE,1999,10,364,6001,10350,342,6415,1816,630,19274,88,51,1237,136,1387,32927,12390
8245,Hastings Utilities,NE,1999,11,343,5551,10352,303,5669,1815,622,19307,88,49,1208,136,1317,31735,12391
8245,Hastings Utilities,NE,1999,12,413,7057,10367,335,6315,1818,619,19204,89,53,1328,120,1420,33904,12394
8287,Hawaii Electric Light Co. Inc.,HI,1999,1,5422,30645,51359,4509,25689,9837,2555,19555,70,57,342,81,12543,76231,61347
8287,Hawaii Electric Light Co. Inc.,HI,1999,2,4780,27313,51304,4278,24964,9824,2401,18616,68,46,281,81,11505,71174,61277
8287,Hawaii Electric Light Co. Inc.,HI,1999,3,5266,29423,51507,4873,28682,9833,2468,19177,68,56,341,81,12663,77623,61489
8287,Hawaii Electric Light Co. Inc.,HI,1999,4,4986,28228,51654,4522,26586,9908,2451,19043,67,52,319,81,12011,74176,61710
