UTILITYID,UTILNAME,STATE,YEAR,MONTH,RES_REV (Thousand $),RES_SALES (MwH),COM_REV (Thousand $),COM_SALES (MwH),IND_REV (Thousand $),IND_SALES (MwH),OTH_REV (Thousand $),OTH_SALES (MwH),TOT_REV (Thousand $),TOT_SALES (MwH)
213,Alaska Electric Light&Power Co,AK,1991,12,1116,13075,253,3090,213,3212,447,5579,2029,24956
221,Alaska Village Elec Coop Inc,AK,1991,1,673,1638,141,399,0,0,536,1586,1350,3623
221,Alaska Village Elec Coop Inc,AK,1991,2,671,1634,176,493,0,0,603,1792,1450,3919
221,Alaska Village Elec Coop Inc,AK,1991,3,564,1370,149,414,0,0,551,1630,1264,3414
221,Alaska Village Elec Coop Inc,AK,1991,4,574,1377,159,437,0,0,573,1677,1306,3491
221,Alaska Village Elec Coop Inc,AK,1991,5,510,1224,147,409,0,0,518,1501,1175,3134
221,Alaska Village Elec Coop Inc,AK,1991,6,493,1182,139,382,0,0,421,1200,1053,2764
221,Alaska Village Elec Coop Inc,AK,1991,7,459,1096,139,382,0,0,303,789,901,2267
221,Alaska Village Elec Coop Inc,AK,1991,8,460,1098,151,416,0,0,286,740,897,2254
221,Alaska Village Elec Coop Inc,AK,1991,9,525,1261,159,438,0,0,370,1002,1054,2701
221,Alaska Village Elec Coop Inc,AK,1991,10,544,1305,138,378,0,0,449,1298,1131,2981
221,Alaska Village Elec Coop Inc,AK,1991,11,598,1435,160,439,0,0,509,1464,1267,3338
221,Alaska Village Elec Coop Inc,AK,1991,12,647,1565,174,475,0,0,564,1631,1385,3671
230,Albany Water Gas & Light Comm,GA,1991,1,1909,28956,2032,33073,0,0,138,1896,4079,63925
230,Albany Water Gas & Light Comm,GA,1991,2,1957,29771,2008,32434,0,0,122,1625,4087,63830
230,Albany Water Gas & Light Comm,GA,1991,3,1697,25443,1971,31618,0,0,127,1721,3795,58782
230,Albany Water Gas & Light Comm,GA,1991,4,1545,22928,2077,34145,0,0,118,1594,3740,58667
230,Albany Water Gas & Light Comm,GA,1991,5,1718,25777,2325,39177,0,0,119,1641,4162,66595
230,Albany Water Gas & Light Comm,GA,1991,6,2476,33446,2426,42295,0,0,119,1713,5021,77454
230,Albany Water Gas & Light Comm,GA,1991,7,2837,38648,2526,44592,0,0,117,1641,5480,84881
230,Albany Water Gas & Light Comm,GA,1991,8,2848,38815,2470,43054,0,0,116,1610,5434,83479
230,Albany Water Gas & Light Comm,GA,1991,9,2914,39763,2538,44499,0,0,126,1821,5578,86083
230,Albany Water Gas & Light Comm,GA,1991,10,1870,28301,2274,38474,0,0,130,1775,4274,68550
230,Albany Water Gas & Light Comm,GA,1991,11,1664,24884,2072,33796,0,0,132,1791,3868,60471
230,Albany Water Gas & Light Comm,GA,1991,12,1834,27689,2037,33055,0,0,140,1885,4011,62629
276,Alcorn County Elec Power Assn,MS,1991,1,1055,19364,253,3951,1100,23843,33,469,2441,47627
276,Alcorn County Elec Power Assn,MS,1991,2,887,16343,229,3521,1168,26220,33,457,2317,46541
276,Alcorn County Elec Power Assn,MS,1991,3,826,15161,220,3405,1090,23420,31,434,2167,42420
276,Alcorn County Elec Power Assn,MS,1991,4,683,12480,205,3100,1156,25665,32,446,2076,41691
276,Alcorn County Elec Power Assn,MS,1991,5,613,11225,209,3195,1144,24757,29,411,1995,39588
276,Alcorn County Elec Power Assn,MS,1991,6,872,16027,225,3983,1270,28457,31,421,2398,48888
276,Alcorn County Elec Power Assn,MS,1991,7,1088,20075,287,4516,1219,26946,32,429,2626,51966
276,Alcorn County Elec Power Assn,MS,1991,8,1127,20781,296,4672,1323,30026,31,410,2777,55889
276,Alcorn County Elec Power Assn,MS,1991,9,1020,18823,277,4360,1357,30647,32,449,2686,54279
276,Alcorn County Elec Power Assn,MS,1991,10,706,12938,222,3394,1216,26731,32,438,2176,43501
276,Alcorn County Elec Power Assn,MS,1991,11,730,13344,211,3209,1265,28386,33,470,2239,45409
276,Alcorn County Elec Power Assn,MS,1991,12,897,16494,232,3576,1172,25516,33,462,2334,46048
329,Allamakee-Clayton El Coop Inc,IA,1991,1,836,11854,24,337,0,0,1,7,861,12198
329,Allamakee-Clayton El Coop Inc,IA,1991,2,789,11107,22,300,0,0,1,6,812,11413
329,Allamakee-Clayton El Coop Inc,IA,1991,3,683,9430,20,277,0,0,1,6,704,9713
329,Allamakee-Clayton El Coop Inc,IA,1991,4,812,10772,26,340,0,0,1,6,839,11118
329,Allamakee-Clayton El Coop Inc,IA,1991,5,554,7349,26,363,0,0,1,6,581,7718
329,Allamakee-Clayton El Coop Inc,IA,1991,6,606,8052,26,365,0,0,1,6,633,8423
329,Allamakee-Clayton El Coop Inc,IA,1991,7,640,8560,28,399,0,0,1,6,669,8965
329,Allamakee-Clayton El Coop Inc,IA,1991,8,585,7721,27,375,0,0,1,6,613,8102
329,Allamakee-Clayton El Coop Inc,IA,1991,9,615,8176,24,340,0,0,1,6,640,8522
329,Allamakee-Clayton El Coop Inc,IA,1991,10,695,9489,23,327,0,0,1,6,719,9822
329,Allamakee-Clayton El Coop Inc,IA,1991,11,751,10460,26,370,0,0,1,6,778,10836
329,Allamakee-Clayton El Coop Inc,IA,1991,12,782,10937,24,340,0,0,1,6,807,11283
407,Altamaha Electric Member Corp,GA,1991,1,971,12044,203,2321,207,3151,5,33,1386,17549
407,Altamaha Electric Member Corp,GA,1991,2,906,10924,212,2376,193,1856,3,28,1314,15184
407,Altamaha Electric Member Corp,GA,1991,3,848,9829,202,2222,189,1402,5,62,1244,13515
407,Altamaha Electric Member Corp,GA,1991,4,793,8969,210,2324,340,7938,7,85,1350,19316
407,Altamaha Electric Member Corp,GA,1991,5,864,9823,255,2982,260,3328,6,75,1385,16208
407,Altamaha Electric Member Corp,GA,1991,6,1077,12873,282,3351,216,1917,5,52,1580,18193
407,Altamaha Electric Member Corp,GA,1991,7,1221,14418,302,3675,219,2258,4,41,1746,20392
407,Altamaha Electric Member Corp,GA,1991,8,1305,15456,321,3926,225,2968,4,35,1855,22385
407,Altamaha Electric Member Corp,GA,1991,9,1252,14592,287,3515,205,2197,4,39,1748,20343
407,Altamaha Electric Member Corp,GA,1991,10,878,9504,232,2614,285,4881,6,71,1401,17070
407,Altamaha Electric Member Corp,GA,1991,11,867,9851,229,2575,218,2104,8,101,1322,14631
407,Altamaha Electric Member Corp,GA,1991,12,953,10743,228,2416,201,1731,8,103,1390,14993
599,Anchorage City of,AK,1991,1,1735,17299,5054,60440,0,0,105,746,6894,78485
599,Anchorage City of,AK,1991,2,1574,15563,4691,54803,0,0,194,2689,6459,73055
599,Anchorage City of,AK,1991,3,1331,12954,4533,52744,0,0,106,721,5970,66419
599,Anchorage City of,AK,1991,4,1217,11903,4411,52549,0,0,116,822,5744,65274
599,Anchorage City of,AK,1991,5,1141,11079,4250,49882,0,0,119,854,5510,61815
599,Anchorage City of,AK,1991,6,1021,9755,4236,49240,0,0,98,297,5355,59292
599,Anchorage City of,AK,1991,7,1048,10102,4340,51448,0,0,107,387,5495,61937
599,Anchorage City of,AK,1991,8,1063,10260,4416,52374,0,0,108,489,5587,63123
599,Anchorage City of,AK,1991,9,1058,10202,4265,50144,0,0,121,846,5444,61192
599,Anchorage City of,AK,1991,10,1122,11562,4182,53251,0,0,115,959,5419,65772
599,Anchorage City of,AK,1991,11,1259,13003,4327,54717,0,0,109,858,5695,68578
599,Anchorage City of,AK,1991,12,1381,14838,4374,57603,0,0,119,1234,5874,73675
636,Anderson City of,IN,1991,1,1717,27608,1285,20172,186,5938,28,455,3216,54173
636,Anderson City of,IN,1991,2,1622,26895,1204,19676,180,5731,28,455,3034,52757
636,Anderson City of,IN,1991,3,1485,24241,1200,19846,170,5558,28,455,2883,50100
636,Anderson City of,IN,1991,4,1264,18486,1151,17644,169,4998,30,455,2614,41583
636,Anderson City of,IN,1991,5,1166,16703,1254,17512,186,5698,30,455,2636,40368
636,Anderson City of,IN,1991,6,1592,23924,1552,22697,205,6592,30,458,3379,53671
636,Anderson City of,IN,1991,7,1882,31260,1671,25483,200,6474,27,435,3780,63652
636,Anderson City of,IN,1991,8,1666,26995,1451,24156,197,6570,27,435,3341,58156
636,Anderson City of,IN,1991,9,1585,27608,1422,23588,190,6845,27,435,3224,58476
636,Anderson City of,IN,1991,10,1295,20320,1425,20590,187,6763,27,435,2934,48108
636,Anderson City of,IN,1991,11,1199,18602,1130,18315,184,6410,27,437,2540,43764
636,Anderson City of,IN,1991,12,1479,24136,1131,20671,281,6174,27,437,2918,51418
689,Anoka Electric Coop,MN,1991,1,4686,62617,1477,22688,257,4975,56,504,6476,90784
689,Anoka Electric Coop,MN,1991,2,3599,46741,1430,21885,245,5005,66,599,5340,74230
689,Anoka Electric Coop,MN,1991,3,3929,50677,1480,22122,250,5108,61,590,5720,78497
689,Anoka Electric Coop,MN,1991,4,3450,42654,1403,21364,289,5105,61,575,5203,69698
689,Anoka Electric Coop,MN,1991,5,3858,45826,1689,25273,295,5391,88,914,5930,77404
689,Anoka Electric Coop,MN,1991,6,4340,52108,1915,29584,273,5117,80,603,6608,87412
689,Anoka Electric Coop,MN,1991,7,4520,55274,1790,26976,248,5117,179,2276,6737,89643
689,Anoka Electric Coop,MN,1991,8,4529,55783,1688,25741,274,5289,209,2885,6700,89698
689,Anoka Electric Coop,MN,1991,9,3649,44432,1499,22128,270,5211,147,1598,5565,73369
689,Anoka Electric Coop,MN,1991,10,3626,45467,1572,24059,285,5507,78,692,5561,75725
689,Anoka Electric Coop,MN,1991,11,4115,52340,1634,24270,276,5672,74,679,6099,82961
689,Anoka Electric Coop,MN,1991,12,4405,57436,1692,25937,266,5923,57,423,6420,89719
727,Appalachian Electric Coop,TN,1991,1,2392,40713,736,11152,476,8965,8,141,3612,60971
727,Appalachian Electric Coop,TN,1991,2,2382,40515,717,10729,535,10485,7,122,3641,61851
727,Appalachian Electric Coop,TN,1991,3,2017,34240,676,10065,493,9135,8,129,3194,53569
727,Appalachian Electric Coop,TN,1991,4,1587,26646,647,9341,503,9778,7,117,2744,45882
727,Appalachian Electric Coop,TN,1991,5,1355,22444,688,10203,489,9092,6,103,2538,41842
727,Appalachian Electric Coop,TN,1991,6,1612,27026,723,10978,506,9858,7,107,2848,47969
727,Appalachian Electric Coop,TN,1991,7,1923,32554,748,11403,501,9481,7,106,3179,53544
727,Appalachian Electric Coop,TN,1991,8,1964,33257,797,12301,528,10445,7,114,3296,56117
727,Appalachian Electric Coop,TN,1991,9,1870,31599,770,11509,502,9478,7,124,3149,52710
727,Appalachian Electric Coop,TN,1991,10,1498,25004,678,9858,488,9229,8,133,2672,44224
727,Appalachian Electric Coop,TN,1991,11,1701,28659,683,9946,509,9962,8,139,2901,48706
727,Appalachian Electric Coop,TN,1991,12,2238,38077,719,10651,497,9253,8,146,3462,58127
733,Appalachian Power Co,VA,1991,1,27382,532586,9614,196515,14421,374525,2689,49506,54106,1153132
733,Appalachian Power Co,WV,1991,1,23361,450856,11691,231651,12411,352506,231,3634,47694,1038647
733,Appalachian Power Co,VA,1991,2,21565,414181,8365,170111,13829,374650,2289,44762,46048,1003704
733,Appalachian Power Co,WV,1991,2,20253,386185,10979,213459,11855,329340,219,2903,43306,931887
733,Appalachian Power Co,VA,1991,3,20838,396636,8290,169188,14462,378712,2182,43385,45772,987921
733,Appalachian Power Co,WV,1991,3,19321,365145,10882,210262,12627,346187,220,2900,43050,924494
733,Appalachian Power Co,VA,1991,4,17751,313702,8110,162776,13727,365569,1865,37346,41453,879393
733,Appalachian Power Co,WV,1991,4,15194,274750,10299,194236,11483,319401,220,2555,37196,790942
733,Appalachian Power Co,VA,1991,5,21034,316498,10175,187782,16793,419812,2199,43204,50201,967296
733,Appalachian Power Co,WV,1991,5,15773,277441,12135,227826,12442,335329,223,2390,40573,842986
733,Appalachian Power Co,VA,1991,6,18661,324510,8850,192441,14463,391383,1945,38268,43919,946602
733,Appalachian Power Co,WV,1991,6,17251,316747,11627,234126,11555,317756,220,2196,40653,870825
733,Appalachian Power Co,VA,1991,7,24044,414203,9021,220883,14444,391169,1922,39048,49431,1065303
733,Appalachian Power Co,WV,1991,7,20388,378029,12591,252360,11498,309611,221,2367,44698,942367
733,Appalachian Power Co,VA,1991,8,21302,372515,9803,202733,16296,427001,1848,37145,49249,1039394
733,Appalachian Power Co,WV,1991,8,19367,357304,12281,241551,12502,345645,220,2493,44370,946993
733,Appalachian Power Co,VA,1991,9,17821,303831,8923,188842,14965,409056,2043,40077,43752,941806
733,Appalachian Power Co,WV,1991,9,15975,290940,11332,224397,11691,332057,220,2658,39218,850052
733,Appalachian Power Co,VA,1991,10,18979,316183,8754,173302,16156,428776,2231,44026,46120,962287
733,Appalachian Power Co,WV,1991,10,16151,288340,10970,202091,12903,359343,228,3169,40252,852943
733,Appalachian Power Co,VA,1991,11,21940,381285,8948,178878,16148,419883,2238,46248,49274,1026294
733,Appalachian Power Co,WV,1991,11,19241,346757,12417,228276,14019,360322,232,3338,45909,938693
733,Appalachian Power Co,VA,1991,12,27286,507594,9408,196212,14310,383077,2397,49153,53401,1136036
733,Appalachian Power Co,WV,1991,12,24107,442203,12284,228405,13001,347175,240,3599,49632,1021382
752,Arapahoe City of,NE,1991,1,27,355,18,268,0,0,3,47,48,670
752,Arapahoe City of,NE,1991,2,24,306,19,273,0,0,3,42,46,621
752,Arapahoe City of,NE,1991,3,21,254,17,232,0,0,2,35,40,521
752,Arapahoe City of,NE,1991,4,21,260,17,230,0,0,3,40,41,530
752,Arapahoe City of,NE,1991,5,21,242,18,233,0,0,2,37,41,512
752,Arapahoe City of,NE,1991,6,29,336,21,254,0,0,3,42,53,632
752,Arapahoe City of,NE,1991,7,40,464,23,276,0,0,4,60,67,800
752,Arapahoe City of,NE,1991,8,41,470,23,277,0,0,4,54,68,801
752,Arapahoe City of,NE,1991,9,40,465,25,296,0,0,4,61,69,822
752,Arapahoe City of,NE,1991,10,20,227,19,241,0,0,3,42,42,510
752,Arapahoe City of,NE,1991,11,24,289,19,266,0,0,3,41,46,596
752,Arapahoe City of,NE,1991,12,25,312,20,274,0,0,3,43,48,629
768,Arcanum City of,OH,1991,1,88,1499,26,474,2,31,0,0,116,2004
768,Arcanum City of,OH,1991,2,93,1588,29,538,3,39,0,0,125,2165
768,Arcanum City of,OH,1991,3,74,1226,23,427,2,28,0,0,99,1681
768,Arcanum City of,OH,1991,4,60,956,20,370,2,24,0,0,82,1350
768,Arcanum City of,OH,1991,5,55,858,19,342,2,27,0,0,76,1227
768,Arcanum City of,OH,1991,6,66,1047,26,474,2,27,0,0,94,1548
768,Arcanum City of,OH,1991,7,67,1062,23,418,2,26,0,0,92,1506
768,Arcanum City of,OH,1991,8,63,1002,23,410,2,33,0,0,88,1445
768,Arcanum City of,OH,1991,9,67,1059,26,470,2,26,0,0,95,1555
768,Arcanum City of,OH,1991,10,57,886,19,355,2,25,0,0,78,1266
768,Arcanum City of,OH,1991,11,75,1218,25,461,2,31,0,0,102,1710
768,Arcanum City of,OH,1991,12,74,1200,22,404,2,30,0,0,98,1634
803,Arizona Public Service Co,AZ,1991,1,51233,561514,43103,511039,13088,221854,941,5750,108365,1300157
803,Arizona Public Service Co,AZ,1991,2,42022,441844,41424,486929,13501,229428,864,5051,97811,1163252
803,Arizona Public Service Co,AZ,1991,3,37935,388422,40493,475411,13341,226357,1381,5827,93150,1096017
803,Arizona Public Service Co,AZ,1991,4,37135,378036,41699,493776,13857,237512,1018,6224,93709,1115548
803,Arizona Public Service Co,AZ,1991,5,37497,336584,45351,540965,14784,247180,1281,5981,98913,1130710
803,Arizona Public Service Co,AZ,1991,6,45950,423980,51843,569376,14642,230322,929,5717,113364,1229395
803,Arizona Public Service Co,AZ,1991,7,62258,595297,56644,626109,17639,287406,955,5803,137496,1514615
803,Arizona Public Service Co,AZ,1991,8,69624,676478,58582,653075,16679,269729,945,5797,145830,1605079
803,Arizona Public Service Co,AZ,1991,9,67333,653617,59868,669867,16559,268434,1017,6561,144777,1598479
803,Arizona Public Service Co,AZ,1991,10,54118,512680,55432,614000,15588,254315,1008,6504,126146,1387499
803,Arizona Public Service Co,AZ,1991,11,38983,404053,45859,546080,14329,245028,903,5340,100074,1200501
803,Arizona Public Service Co,AZ,1991,12,46257,484286,45654,539723,14213,239102,956,6175,107080,1269286
814,Arkansas Power & Light Co,AR,1991,1,42948,521866,21328,301520,23117,408078,1543,24203,88936,1255667
814,Arkansas Power & Light Co,AR,1991,2,36196,425310,19641,275305,21820,395921,1504,22346,79161,1118882
814,Arkansas Power & Light Co,AR,1991,3,33240,378821,19483,268178,21518,394097,1506,21724,75747,1062820
814,Arkansas Power & Light Co,AR,1991,4,28835,314291,19485,264382,21453,391239,1384,21082,71157,990994
814,Arkansas Power & Light Co,AR,1991,5,28477,308912,20944,283793,21619,404102,1707,25171,72747,1021978
814,Arkansas Power & Light Co,AR,1991,6,45449,481150,27586,365697,28375,440964,2112,29809,103522,1317620
814,Arkansas Power & Light Co,AR,1991,7,57340,613836,29693,394017,31230,475440,1917,27302,120180,1510595
814,Arkansas Power & Light Co,AR,1991,8,60359,636875,31036,405004,33967,503342,1989,28059,127351,1573280
814,Arkansas Power & Light Co,AR,1991,9,51880,557071,30085,395943,30661,473583,1825,25293,114451,1451890
814,Arkansas Power & Light Co,AR,1991,10,33712,370974,23691,313317,26631,447023,1458,20589,85492,1151903
814,Arkansas Power & Light Co,AR,1991,11,23523,340493,16751,285434,20803,437059,1092,20464,62169,1083450
814,Arkansas Power & Light Co,AR,1991,12,34346,394812,20102,281370,23457,417087,1375,20913,79280,1114182
924,Associated Electric Coop Inc,MO,1991,1,0,0,0,0,4087,110271,0,0,4087,110271
924,Associated Electric Coop Inc,MO,1991,2,0,0,0,0,4161,99449,0,0,4161,99449
924,Associated Electric Coop Inc,MO,1991,3,0,0,0,0,4116,109774,0,0,4116,109774
924,Associated Electric Coop Inc,MO,1991,4,0,0,0,0,4275,105989,0,0,4275,105989
924,Associated Electric Coop Inc,MO,1991,5,0,0,0,0,4272,108848,0,0,4272,108848
924,Associated Electric Coop Inc,MO,1991,6,0,0,0,0,4534,105137,0,0,4534,105137
924,Associated Electric Coop Inc,MO,1991,7,0,0,0,0,4820,107625,0,0,4820,107625
924,Associated Electric Coop Inc,MO,1991,8,0,0,0,0,4787,107524,0,0,4787,107524
924,Associated Electric Coop Inc,MO,1991,9,0,0,0,0,4307,104132,0,0,4307,104132
924,Associated Electric Coop Inc,MO,1991,10,0,0,0,0,4115,108498,0,0,4115,108498
924,Associated Electric Coop Inc,MO,1991,11,0,0,0,0,4015,105204,0,0,4015,105204
924,Associated Electric Coop Inc,MO,1991,12,0,0,0,0,4767,107863,0,0,4767,107863
947,Athens City of,TN,1991,1,761,13830,211,3294,1133,21948,42,628,2147,39700
947,Athens City of,TN,1991,2,744,13519,216,3361,1234,25142,40,529,2234,42551
947,Athens City of,TN,1991,3,636,11555,197,3045,1140,22095,40,551,2013,37246
947,Athens City of,TN,1991,4,510,9232,194,3001,1219,24654,39,549,1962,37436
947,Athens City of,TN,1991,5,420,7526,184,2815,1258,25265,38,544,1900,36150
947,Athens City of,TN,1991,6,558,10105,238,3773,1346,27348,37,524,2179,41750
947,Athens City of,TN,1991,7,638,11587,237,3743,1265,24681,37,514,2177,40525
947,Athens City of,TN,1991,8,690,12548,245,3892,1341,27255,40,573,2316,44268
947,Athens City of,TN,1991,9,639,11611,244,3871,1361,27097,39,573,2283,43152
947,Athens City of,TN,1991,10,509,9195,195,3013,1282,25247,42,604,2028,38059
947,Athens City of,TN,1991,11,522,9442,192,2949,1252,25222,42,612,2008,38225
947,Athens City of,TN,1991,12,664,12079,206,3226,1207,23898,42,599,2119,39802
967,Atlanta Power Co Inc,ID,1991,1,2,5,2,10,0,0,0,0,4,15
967,Atlanta Power Co Inc,ID,1991,2,2,5,1,7,0,0,0,0,3,12
967,Atlanta Power Co Inc,ID,1991,3,2,4,1,7,0,0,0,0,3,11
967,Atlanta Power Co Inc,ID,1991,4,2,4,1,7,0,0,0,0,3,11
967,Atlanta Power Co Inc,ID,1991,5,2,6,1,7,0,0,0,0,3,13
967,Atlanta Power Co Inc,ID,1991,6,2,5,1,5,0,0,0,0,3,10
967,Atlanta Power Co Inc,ID,1991,7,3,6,1,6,0,0,0,0,4,12
967,Atlanta Power Co Inc,ID,1991,8,3,6,1,6,0,0,0,0,4,12
967,Atlanta Power Co Inc,ID,1991,9,2,5,2,8,0,0,0,0,4,13
967,Atlanta Power Co Inc,ID,1991,10,3,8,2,9,0,0,0,0,5,17
967,Atlanta Power Co Inc,ID,1991,11,3,8,2,8,0,0,0,0,5,16
967,Atlanta Power Co Inc,ID,1991,12,3,10,2,10,0,0,0,0,5,20
1015,Austin City of,TX,1991,1,13843,220471,17088,266105,2042,40780,1359,21949,34332,549305
1015,Austin City of,TX,1991,2,10550,174261,15109,242229,1900,39559,1186,20041,28745,476090
1015,Austin City of,TX,1991,3,6234,138661,12454,233564,1780,41572,1015,19912,21483,433709
1015,Austin City of,TX,1991,4,4921,132731,11753,240475,1813,42070,935,19630,19422,434906
1015,Austin City of,TX,1991,5,10814,159096,18155,266618,2460,42849,1613,19711,33042,488274
1015,Austin City of,TX,1991,6,16875,236489,19061,307682,2374,47148,1601,20427,39911,611746
1015,Austin City of,TX,1991,7,20193,277514,19238,314642,2385,47680,1837,24210,43653,664046
1015,Austin City of,TX,1991,8,21988,293946,19420,318402,2463,48239,1736,22978,45607,683565
1015,Austin City of,TX,1991,9,19924,280262,19264,325575,2379,49621,1569,23154,43136,678612
1015,Austin City of,TX,1991,10,13085,188657,18493,280941,2426,43747,1575,19040,35579,532385
1015,Austin City of,TX,1991,11,11104,178236,17294,269989,2142,45305,1278,21244,31818,514774
1015,Austin City of,TX,1991,12,9958,164766,15718,249530,2130,42241,1032,16308,28838,472845
1130,Baker Electric Coop Inc,ND,1991,1,697,11679,127,1609,57,1081,37,850,918,15219
1130,Baker Electric Coop Inc,ND,1991,2,637,10311,124,1572,56,1035,43,972,860,13890
1130,Baker Electric Coop Inc,ND,1991,3,560,8642,112,1340,52,919,29,405,753,11306
1130,Baker Electric Coop Inc,ND,1991,4,512,7386,113,1373,52,899,30,618,707,10276
1130,Baker Electric Coop Inc,ND,1991,5,459,5954,105,1297,49,851,38,901,651,9003
1130,Baker Electric Coop Inc,ND,1991,6,399,4299,98,1140,47,806,38,905,582,7150
1130,Baker Electric Coop Inc,ND,1991,7,375,3707,92,1039,46,870,28,738,541,6354
1130,Baker Electric Coop Inc,ND,1991,8,389,3893,89,967,46,867,34,374,558,6101
1130,Baker Electric Coop Inc,ND,1991,9,438,4881,106,1223,47,838,35,707,626,7649
1130,Baker Electric Coop Inc,ND,1991,10,433,5300,102,1095,51,964,36,708,622,8067
1130,Baker Electric Coop Inc,ND,1991,11,549,8236,124,1529,49,849,58,1045,780,11659
1130,Baker Electric Coop Inc,ND,1991,12,514,9771,115,1460,53,943,33,885,715,13059
1167,Baltimore Gas & Electric Co,MD,1991,1,73225,992558,15929,208911,51968,981838,2681,30086,143803,2213393
1167,Baltimore Gas & Electric Co,MD,1991,2,70241,913514,16653,212781,57280,1018160,2750,28453,146924,2172908
1167,Baltimore Gas & Electric Co,MD,1991,3,62958,802777,16282,207093,56718,1003148,2794,28644,138752,2041662
1167,Baltimore Gas & Electric Co,MD,1991,4,52844,653216,14939,189031,54007,935746,2753,24984,124543,1802977
1167,Baltimore Gas & Electric Co,MD,1991,5,66418,749299,17994,199007,62155,1121054,2718,22990,149285,2092350
1167,Baltimore Gas & Electric Co,MD,1991,6,86027,873529,22245,214569,81292,1066234,3552,37037,193116,2191369
1167,Baltimore Gas & Electric Co,MD,1991,7,104595,1065896,24182,239582,88388,1142920,3249,26433,220414,2474831
1167,Baltimore Gas & Electric Co,MD,1991,8,99467,993861,25474,245820,96664,1242448,3266,27837,224871,2509966
1167,Baltimore Gas & Electric Co,MD,1991,9,70449,750513,18521,203651,80453,1032349,3200,27628,172623,2014141
1167,Baltimore Gas & Electric Co,MD,1991,10,59285,672561,15287,183975,59317,979186,3029,29729,136918,1865451
1167,Baltimore Gas & Electric Co,MD,1991,11,66132,789740,16839,209806,58879,1003967,3018,30787,144868,2034300
